Metric,Frequency (Hz),p_value,Mean_Exp,Mean_Ctrl
CO2_smooth,574.6,0.011300677847862284,3545.3333333333335,1425.607163000564
CO2_smooth,578.6,0.011300677847862284,3676.0,1425.607163000564
CO2_smooth,579.0,0.011309768364668784,3695.6666666666665,1425.607163000564
CO2_smooth,581.0,0.011309768375638428,3770.6666666666665,1425.607163000564
CO2_smooth,582.2,0.011309768375638428,3809.6666666666665,1425.607163000564
CO2_smooth,580.6,0.01131886538465183,3750.6666666666665,1425.607163000564
CO2_smooth,143.5,0.011323597152232592,2982.75,1425.607163000564
CO2_smooth,574.0,0.011327968900761785,3530.0,1425.607163000564
CO2_smooth,575.0,0.011337078889440057,3555.0,1425.607163000564
CO2_smooth,569.0,0.011337078905924298,3432.0,1425.607163000564
CO2_smooth,570.6,0.011337078905924298,3446.0,1425.607163000564
CO2_smooth,575.2,0.01134619540953449,3556.0,1425.607163000564
CO2_smooth,573.6,0.011355318443007911,3519.6666666666665,1425.607163000564
CO2_smooth,573.0,0.011364447982781373,3501.6666666666665,1425.607163000564
CO2_smooth,582.4,0.011373584027259125,3817.6666666666665,1425.607163000564
CO2_smooth,580.8,0.011391875690062534,3760.0,1425.607163000564
CO2_smooth,580.0,0.011410193462831104,3732.3333333333335,1425.607163000564
CO2_smooth,579.6,0.011419362144751942,3718.3333333333335,1425.607163000564
CO2_smooth,579.8,0.011419362155801124,3727.6666666666665,1425.607163000564
CO2_smooth,565.6,0.011437719152484909,3370.6666666666665,1425.607163000564
CO2_smooth,574.2,0.011437719152484909,3528.6666666666665,1425.607163000564
CO2_smooth,579.4,0.011456102326713756,3707.6666666666665,1425.607163000564
CO2_smooth,574.4,0.011465303755479788,3533.3333333333335,1425.607163000564
CO2_smooth,281.5,0.011483726282802396,3674.3333333333335,1425.607163000564
CO2_smooth,566.2,0.011483726282802396,3375.6666666666665,1425.607163000564
CO2_smooth,579.2,0.011492947389234199,3700.6666666666665,1425.607163000564
CO2_smooth,565.8,0.01149294740033664,3369.3333333333335,1425.607163000564
CO2_smooth,566.0,0.01149294740033664,3372.3333333333335,1425.607163000564
CO2_smooth,564.2,0.01152989759587568,3372.0,1425.607163000564
CO2_smooth,564.6,0.01152989759587568,3370.0,1425.607163000564
CO2_smooth,564.4,0.011539151595847608,3371.3333333333335,1425.607163000564
CO2_smooth,565.4,0.011539151595847608,3371.0,1425.607163000564
CO2_smooth,565.2,0.01154841218638378,3370.0,1425.607163000564
CO2_smooth,573.4,0.011548412197526312,3508.3333333333335,1425.607163000564
CO2_smooth,573.2,0.011566953166136594,3501.3333333333335,1425.607163000564
CO2_smooth,565.0,0.011576233563287033,3369.0,1425.607163000564
CO2_smooth,566.4,0.011576233563287033,3373.6666666666665,1425.607163000564
CO2_smooth,562.8,0.01158552055568651,3363.0,1425.607163000564
CO2_smooth,564.0,0.011604114386743351,3367.0,1425.607163000564
CO2_smooth,564.8,0.011604114397926087,3369.3333333333335,1425.607163000564
CO2_smooth,566.8,0.011622734702241455,3375.6666666666665,1425.607163000564
CO2_smooth,582.6,0.011641381494754154,3823.3333333333335,1425.607163000564
CO2_smooth,566.6,0.01165071484311364,3370.6666666666665,1425.607163000564
CO2_smooth,583.6,0.01166005485770215,3859.6666666666665,1425.607163000564
CO2_smooth,583.4,0.011678754772465641,3848.0,1425.607163000564
CO2_smooth,583.0,0.011688114697414518,3835.3333333333335,1425.607163000564
CO2_smooth,583.2,0.011697481287710644,3841.3333333333335,1425.607163000564
CO2_smooth,278.5,0.011735014235916916,3646.0,1425.607163000564
CO2_smooth,563.0,0.011763234024736054,3361.0,1425.607163000564
CO2_smooth,582.8,0.011763234024736054,3826.3333333333335,1425.607163000564
CO2_smooth,563.2,0.011857735168630295,3359.3333333333335,1425.607163000564
CO2_smooth,563.4,0.011876715982476556,3358.3333333333335,1425.607163000564
CO2_smooth,144.0,0.011886216482936529,3424.3333333333335,1425.607163000564
CO2_smooth,563.6,0.011895723732962767,3358.0,1425.607163000564
CO2_smooth,583.8,0.011895723732962767,3864.6666666666665,1425.607163000564
CO2_smooth,562.6,0.011914758435159213,3351.6666666666665,1425.607163000564
CO2_smooth,563.8,0.011914758452267724,3359.0,1425.607163000564
CO2_smooth,143.0,0.011952908926191426,3392.3333333333335,1425.607163000564
CO2_smooth,142.5,0.012039143725476724,3375.3333333333335,1425.607163000564
CO2_smooth,140.5,0.01213667346717789,2904.75,1425.607163000564
CO2_smooth,584.0,0.012174383056336013,3871.0,1425.607163000564
CO2_smooth,275.5,0.012174383073721791,3609.0,1425.607163000564
CO2_smooth,559.6,0.01223275372282352,3345.6666666666665,1425.607163000564
CO2_smooth,562.4,0.01223275372282352,3338.3333333333335,1425.607163000564
CO2_smooth,142.0,0.012252265623789114,3360.0,1425.607163000564
CO2_smooth,559.4,0.012252265635434802,3342.6666666666665,1425.607163000564
CO2_smooth,561.8,0.012262031922347873,3334.6666666666665,1425.607163000564
CO2_smooth,584.2,0.012262031922347873,3881.3333333333335,1425.607163000564
CO2_smooth,559.8,0.01227180510566412,3343.3333333333335,1425.607163000564
CO2_smooth,561.6,0.012281585201142933,3335.0,1425.607163000564
CO2_smooth,560.2,0.012291372201226404,3341.0,1425.607163000564
CO2_smooth,560.4,0.012291372201226404,3340.3333333333335,1425.607163000564
CO2_smooth,562.2,0.01230116609833079,3335.6666666666665,1425.607163000564
CO2_smooth,560.0,0.012320774646690862,3342.0,1425.607163000564
CO2_smooth,562.0,0.012320774646690862,3334.6666666666665,1425.607163000564
CO2_smooth,584.4,0.012320774646690862,3888.3333333333335,1425.607163000564
CO2_smooth,141.5,0.01233058930616243,3341.6666666666665,1425.607163000564
CO2_smooth,560.8,0.01234041087903121,3338.6666666666665,1425.607163000564
CO2_smooth,561.2,0.012350239392811858,3335.6666666666665,1425.607163000564
CO2_smooth,561.4,0.012350239392811858,3335.0,1425.607163000564
CO2_smooth,560.6,0.01236007482818866,3340.0,1425.607163000564
CO2_smooth,584.6,0.012369917195114278,3896.0,1425.607163000564
CO2_smooth,561.0,0.0123896227987294,3335.6666666666665,1425.607163000564
CO2_smooth,584.8,0.012448906482781703,3902.3333333333335,1425.607163000564
CO2_smooth,272.5,0.01254827100473701,3572.0,1425.607163000564
CO2_smooth,141.0,0.012588213050018542,3323.6666666666665,1425.607163000564
CO2_smooth,585.0,0.012598216121638448,3911.0,1425.607163000564
CO2_smooth,269.5,0.012769348437804931,3546.3333333333335,1425.607163000564
CO2_smooth,585.2,0.01278961628342266,3917.3333333333335,1425.607163000564
CO2_smooth,140.0,0.012850590781989506,3294.0,1425.607163000564
CO2_smooth,559.2,0.012901599186395808,3327.0,1425.607163000564
CO2_smooth,585.4,0.012963045670858623,3925.0,1425.607163000564
CO2_smooth,558.6,0.01298358528547876,3323.0,1425.607163000564
CO2_smooth,558.8,0.01305570082919124,3324.0,1425.607163000564
CO2_smooth,558.4,0.013076370232742399,3323.3333333333335,1425.607163000564
CO2_smooth,559.0,0.013097068571383597,3319.6666666666665,1425.607163000564
CO2_smooth,558.2,0.01310742859583978,3322.3333333333335,1425.607163000564
CO2_smooth,558.0,0.013117795879034864,3318.0,1425.607163000564
CO2_smooth,139.5,0.013138552189645257,3277.3333333333335,1425.607163000564
CO2_smooth,585.6,0.0131697411043006,3932.0,1425.607163000564
CO2_smooth,557.8,0.013221868123191231,3317.0,1425.607163000564
CO2_smooth,557.6,0.013274177498935193,3320.6666666666665,1425.607163000564
CO2_smooth,266.5,0.01333719016483125,3499.0,1425.607163000564
CO2_smooth,557.4,0.01335825306349371,3322.3333333333335,1425.607163000564
CO2_smooth,585.8,0.013400467081522916,3939.6666666666665,1425.607163000564
CO2_smooth,139.0,0.013421618269544567,3252.3333333333335,1425.607163000564
CO2_smooth,586.0,0.013464009175457906,3950.6666666666665,1425.607163000564
CO2_smooth,557.2,0.013485248962179553,3322.6666666666665,1425.607163000564
CO2_smooth,557.0,0.013581194816335225,3322.3333333333335,1425.607163000564
CO2_smooth,137.5,0.013582460782550609,2819.0,1425.607163000564
CO2_smooth,586.2,0.013602597852626401,3962.0,1425.607163000564
CO2_smooth,138.5,0.013764072534277074,3236.3333333333335,1425.607163000564
CO2_smooth,263.5,0.013764072534277074,3469.3333333333335,1425.607163000564
CO2_smooth,556.8,0.01380741734287624,3322.6666666666665,1425.607163000564
CO2_smooth,556.6,0.013971035767834403,3323.0,1425.607163000564
CO2_smooth,138.0,0.01400396406923668,3214.3333333333335,1425.607163000564
CO2_smooth,586.4,0.014058996815878418,3970.6666666666665,1425.607163000564
CO2_smooth,556.4,0.01409210802606845,3323.3333333333335,1425.607163000564
CO2_smooth,260.5,0.01415853694478995,3436.3333333333335,1425.607163000564
CO2_smooth,556.2,0.01420297623482278,3323.3333333333335,1425.607163000564
CO2_smooth,586.6,0.014236386395173325,3979.3333333333335,1425.607163000564
CO2_smooth,556.0,0.014258698416788548,3322.6666666666665,1425.607163000564
CO2_smooth,137.0,0.014337033446821782,3181.3333333333335,1425.607163000564
CO2_smooth,555.8,0.014404479638119866,3322.3333333333335,1425.607163000564
CO2_smooth,555.6,0.014483520419739123,3322.6666666666665,1425.607163000564
CO2_smooth,555.4,0.01451751194404204,3323.0,1425.607163000564
CO2_smooth,555.2,0.014540212005351816,3323.6666666666665,1425.607163000564
CO2_smooth,136.5,0.014574320833985228,3165.0,1425.607163000564
CO2_smooth,554.2,0.01460850015385948,3330.6666666666665,1425.607163000564
CO2_smooth,586.8,0.014619908962361051,3982.6666666666665,1425.607163000564
CO2_smooth,257.5,0.014665622741657952,3402.3333333333335,1425.607163000564
CO2_smooth,555.0,0.014688526845389441,3324.0,1425.607163000564
CO2_smooth,554.8,0.014688526852047593,3326.3333333333335,1425.607163000564
CO2_smooth,554.6,0.014699990699892798,3328.0,1425.607163000564
CO2_smooth,136.0,0.0146999907332026,3150.0,1425.607163000564
CO2_smooth,554.4,0.0146999907332026,3330.0,1425.607163000564
CO2_smooth,134.5,0.014754650802012574,2742.25,1425.607163000564
CO2_smooth,554.0,0.014826614798970553,3328.6666666666665,1425.607163000564
CO2_smooth,135.5,0.014942560614229515,3133.0,1425.607163000564
CO2_smooth,587.0,0.014977499786253519,3987.6666666666665,1425.607163000564
CO2_smooth,135.0,0.01503589168295228,3120.3333333333335,1425.607163000564
CO2_smooth,254.5,0.015059304506711819,3370.3333333333335,1425.607163000564
CO2_smooth,587.2,0.015235926730453172,4002.3333333333335,1425.607163000564
CO2_smooth,251.5,0.015474258968211398,3328.0,1425.607163000564
CO2_smooth,587.4,0.015498271668155882,4016.6666666666665,1425.607163000564
CO2_smooth,248.5,0.015703707434583165,3305.3333333333335,1425.607163000564
CO2_smooth,134.0,0.015703707455557922,3077.6666666666665,1425.607163000564
CO2_smooth,587.6,0.01581343435393255,4024.6666666666665,1425.607163000564
CO2_smooth,587.8,0.01610934259013474,4030.3333333333335,1425.607163000564
CO2_smooth,245.5,0.016121777039851185,3261.0,1425.607163000564
CO2_smooth,588.2,0.016121777039851185,4054.3333333333335,1425.607163000564
CO2_smooth,588.0,0.016146671214972527,4040.3333333333335,1425.607163000564
CO2_smooth,133.5,0.016184075873392614,3050.3333333333335,1425.607163000564
CO2_smooth,553.8,0.016196560985929788,3317.3333333333335,1425.607163000564
CO2_smooth,242.5,0.016473383600365484,3238.3333333333335,1425.607163000564
CO2_smooth,588.4,0.016511452323869146,4061.0,1425.607163000564
CO2_smooth,131.5,0.01662470927363582,2647.0,1425.607163000564
CO2_smooth,588.6,0.016792991742745615,4066.6666666666665,1425.607163000564
CO2_smooth,133.0,0.016844631051382054,3024.0,1425.607163000564
CO2_smooth,588.8,0.016844631051382054,4077.0,1425.607163000564
CO2_smooth,239.5,0.016935335306297997,3201.6666666666665,1425.607163000564
CO2_smooth,589.0,0.0170656562858149,4086.6666666666665,1425.607163000564
CO2_smooth,589.2,0.017196856384038978,4096.333333333333,1425.607163000564
CO2_smooth,132.5,0.017236388570300985,3003.0,1425.607163000564
CO2_smooth,132.0,0.017355463778951863,2989.3333333333335,1425.607163000564
CO2_smooth,589.4,0.01746191338952828,4104.666666666667,1425.607163000564
CO2_smooth,553.6,0.017595780053816533,3309.3333333333335,1425.607163000564
CO2_smooth,236.5,0.017703520302156037,3160.3333333333335,1425.607163000564
CO2_smooth,131.0,0.017744071706092428,2953.6666666666665,1425.607163000564
CO2_smooth,589.6,0.01785260694444628,4114.333333333333,1425.607163000564
CO2_smooth,589.8,0.01787983147000978,4125.666666666667,1425.607163000564
CO2_smooth,553.4,0.018016500387715878,3307.0,1425.607163000564
CO2_smooth,130.5,0.018306486663631796,2935.3333333333335,1425.607163000564
CO2_smooth,553.2,0.018376130291464,3308.3333333333335,1425.607163000564
CO2_smooth,233.5,0.018530163205111222,3136.0,1425.607163000564
CO2_smooth,130.0,0.01853016322087234,2918.0,1425.607163000564
CO2_smooth,552.8,0.018558290267955732,3310.3333333333335,1425.607163000564
CO2_smooth,128.5,0.018601862273156522,2570.0,1425.607163000564
CO2_smooth,553.0,0.018642895670399298,3309.3333333333335,1425.607163000564
CO2_smooth,552.6,0.01865702934179899,3309.6666666666665,1425.607163000564
CO2_smooth,552.4,0.018827365909684843,3308.6666666666665,1425.607163000564
CO2_smooth,129.5,0.01908542096512506,2902.3333333333335,1425.607163000564
CO2_smooth,552.2,0.01914318465442796,3311.0,1425.607163000564
CO2_smooth,552.0,0.01940501664594907,3312.3333333333335,1425.607163000564
CO2_smooth,551.8,0.019463624668242425,3312.6666666666665,1425.607163000564
CO2_smooth,129.0,0.019537102133487205,2881.0,1425.607163000564
CO2_smooth,551.6,0.019684784259241667,3312.0,1425.607163000564
CO2_smooth,230.5,0.019684784283927545,3084.6666666666665,1425.607163000564
CO2_smooth,551.4,0.02013369566037367,3312.0,1425.607163000564
CO2_smooth,128.0,0.02028530530181575,2854.6666666666665,1425.607163000564
CO2_smooth,227.5,0.020330981932302296,3070.6666666666665,1425.607163000564
CO2_smooth,551.2,0.020376748361453662,3312.3333333333335,1425.607163000564
CO2_smooth,127.5,0.020576109333283136,2837.3333333333335,1425.607163000564
CO2_smooth,125.5,0.020634266679126354,2489.75,1425.607163000564
CO2_smooth,551.0,0.020746125723098897,3313.0,1425.607163000564
CO2_smooth,127.0,0.020870542012140926,2812.0,1425.607163000564
CO2_smooth,550.8,0.02094863198118371,3311.3333333333335,1425.607163000564
CO2_smooth,550.6,0.021137087588623208,3313.6666666666665,1425.607163000564
CO2_smooth,550.4,0.021342912932218502,3315.6666666666665,1425.607163000564
CO2_smooth,550.2,0.021598630817849684,3317.3333333333335,1425.607163000564
CO2_smooth,224.5,0.021630782351495226,3021.0,1425.607163000564
CO2_smooth,126.5,0.021759805440269533,2781.3333333333335,1425.607163000564
CO2_smooth,550.0,0.021808361475120615,3319.3333333333335,1425.607163000564
CO2_smooth,549.8,0.02197089656841898,3321.6666666666665,1425.607163000564
CO2_smooth,549.6,0.02206892264076978,3322.6666666666665,1425.607163000564
CO2_smooth,126.0,0.02208529726169774,2771.6666666666665,1425.607163000564
CO2_smooth,549.4,0.022200215723655707,3322.6666666666665,1425.607163000564
CO2_smooth,221.5,0.0222826183889991,3001.3333333333335,1425.607163000564
CO2_smooth,549.2,0.022415015915924395,3327.0,1425.607163000564
CO2_smooth,549.0,0.022514762355993177,3330.0,1425.607163000564
CO2_smooth,548.8,0.022598178919747847,3333.3333333333335,1425.607163000564
CO2_smooth,548.6,0.022698633176148408,3336.3333333333335,1425.607163000564
CO2_smooth,125.0,0.0227826413217372,2755.6666666666665,1425.607163000564
CO2_smooth,548.4,0.022816320119845593,3339.3333333333335,1425.607163000564
CO2_smooth,124.5,0.02305328517859406,2749.6666666666665,1425.607163000564
CO2_smooth,548.2,0.02313843205653233,3340.6666666666665,1425.607163000564
CO2_smooth,218.5,0.023223851882646192,2967.0,1425.607163000564
CO2_smooth,122.5,0.023314580680114938,2443.0,1425.607163000564
CO2_smooth,124.0,0.02377704915986102,2735.6666666666665,1425.607163000564
CO2_smooth,215.5,0.024110889659400638,2938.6666666666665,1425.607163000564
CO2_smooth,123.5,0.02434164172022236,2724.6666666666665,1425.607163000564
CO2_smooth,548.0,0.024538386077557636,3332.0,1425.607163000564
CO2_smooth,212.5,0.025008903440191844,2920.0,1425.607163000564
CO2_smooth,547.8,0.025542908065767124,3324.3333333333335,1425.607163000564
CO2_smooth,123.0,0.025542908075648185,2707.3333333333335,1425.607163000564
CO2_smooth,209.5,0.025766744499949628,2897.3333333333335,1425.607163000564
CO2_smooth,119.5,0.025963932367162344,2378.5,1425.607163000564
CO2_smooth,547.6,0.02601114637050452,3321.3333333333335,1425.607163000564
CO2_smooth,547.4,0.026314697754285587,3326.6666666666665,1425.607163000564
CO2_smooth,122.0,0.02642931616886132,2684.3333333333335,1425.607163000564
CO2_smooth,547.2,0.026640570457033757,3331.6666666666665,1425.607163000564
CO2_smooth,206.5,0.026717750995772598,2856.0,1425.607163000564
CO2_smooth,547.0,0.027106556840875325,3334.0,1425.607163000564
CO2_smooth,121.5,0.02726344114718614,2664.6666666666665,1425.607163000564
CO2_smooth,203.5,0.027342176677711882,2825.3333333333335,1425.607163000564
CO2_smooth,546.8,0.02742110834406642,3336.6666666666665,1425.607163000564
CO2_smooth,121.0,0.027480436038132074,2656.6666666666665,1425.607163000564
CO2_smooth,200.5,0.027838732516926326,2800.3333333333335,1425.607163000564
CO2_smooth,546.6,0.027878790770698263,3339.3333333333335,1425.607163000564
CO2_smooth,546.4,0.028363379292338453,3342.6666666666665,1425.607163000564
CO2_smooth,197.5,0.028383727009116125,2783.0,1425.607163000564
CO2_smooth,120.5,0.028526513376077457,2637.3333333333335,1425.607163000564
CO2_smooth,120.0,0.02883456883993197,2622.0,1425.607163000564
CO2_smooth,546.2,0.028979305440512658,3343.0,1425.607163000564
CO2_smooth,116.5,0.029175083831648848,2316.75,1425.607163000564
CO2_smooth,194.5,0.029270655698660178,2765.0,1425.607163000564
CO2_smooth,119.0,0.029438270439856126,2610.0,1425.607163000564
CO2_smooth,546.0,0.029543448387547067,3340.0,1425.607163000564
CO2_smooth,545.8,0.030245761605408292,3344.0,1425.607163000564
CO2_smooth,118.5,0.030483032164423676,2583.6666666666665,1425.607163000564
CO2_smooth,545.6,0.030700118303043207,3351.3333333333335,1425.607163000564
CO2_smooth,191.5,0.03098431388873061,2728.3333333333335,1425.607163000564
CO2_smooth,113.5,0.031028481841131123,2288.0,1425.607163000564
CO2_smooth,545.4,0.031138275505415466,3356.0,1425.607163000564
CO2_smooth,118.0,0.03194048964872399,2562.6666666666665,1425.607163000564
CO2_smooth,188.5,0.031985571890968054,2713.0,1425.607163000564
CO2_smooth,117.5,0.032370978054767546,2552.3333333333335,1425.607163000564
CO2_smooth,117.0,0.03278338492604213,2542.6666666666665,1425.607163000564
CO2_smooth,116.0,0.03366881505315545,2526.3333333333335,1425.607163000564
CO2_smooth,544.4,0.033834132012354905,3374.6666666666665,1425.607163000564
CO2_smooth,115.5,0.034286352280266066,2517.6666666666665,1425.607163000564
CO2_smooth,544.2,0.03431029573807026,3377.6666666666665,1425.607163000564
CO2_smooth,544.0,0.03484067834210324,3381.5,1425.607163000564
CO2_smooth,115.0,0.0349135429182869,2510.3333333333335,1425.607163000564
CO2_smooth,185.5,0.03505966238878456,2665.0,1425.607163000564
CO2_smooth,110.5,0.03514566256098811,2225.75,1425.607163000564
CO2_smooth,114.5,0.03523079471674677,2503.6666666666665,1425.607163000564
CO2_smooth,543.8,0.03542724692927731,3386.0,1425.607163000564
CO2_smooth,114.0,0.03542724696626315,2498.6666666666665,1425.607163000564
CO2_smooth,543.6,0.03594738652153077,3389.5,1425.607163000564
CO2_smooth,182.5,0.03649926487085304,2645.3333333333335,1425.607163000564
CO2_smooth,543.4,0.0366256937034028,3393.0,1425.607163000564
CO2_smooth,543.2,0.03736636175868507,3395.0,1425.607163000564
CO2_smooth,113.0,0.03814594759259782,2457.3333333333335,1425.607163000564
CO2_smooth,179.5,0.03819840804154596,2627.3333333333335,1425.607163000564
CO2_smooth,543.0,0.038224661241880425,3396.5,1425.607163000564
CO2_smooth,112.5,0.03864680449057086,2447.6666666666665,1425.607163000564
CO2_smooth,112.0,0.039019423139287704,2438.6666666666665,1425.607163000564
CO2_smooth,111.5,0.03952999726454333,2430.6666666666665,1425.607163000564
CO2_smooth,111.0,0.03999162283748831,2423.0,1425.607163000564
CO2_smooth,176.5,0.04001891909078455,2609.6666666666665,1425.607163000564
CO2_smooth,107.5,0.040502103513825105,2156.0,1425.607163000564
CO2_smooth,544.8,0.040651109452220946,2761.443333333333,1425.607163000564
CO2_smooth,544.6,0.04090078241283887,2764.0,1425.607163000564
CO2_smooth,173.5,0.0412077018583691,2594.3333333333335,1425.607163000564
CO2_smooth,110.0,0.04174243067393832,2399.3333333333335,1425.607163000564
CO2_smooth,170.5,0.04185575052749257,2580.3333333333335,1425.607163000564
CO2_smooth,109.5,0.042742838991956064,2383.3333333333335,1425.607163000564
CO2_smooth,542.0,0.042829523707649586,3420.0,1425.607163000564
CO2_smooth,167.5,0.04323602016430214,2555.0,1425.607163000564
CO2_smooth,109.0,0.043910911930837564,2370.6666666666665,1425.607163000564
CO2_smooth,104.5,0.044324730843121496,2114.25,1425.607163000564
CO2_smooth,108.5,0.04468452229947187,2362.3333333333335,1425.607163000564
CO2_smooth,545.2,0.0448646713887584,2636.5666666666666,1425.607163000564
CO2_smooth,545.0,0.04522680750534791,2636.6666666666665,1425.607163000564
CO2_smooth,542.8,0.04598917673626056,2773.0,1425.607163000564
CO2_smooth,164.5,0.04614294239051224,2514.6666666666665,1425.607163000564
CO2_smooth,541.8,0.046451772572162264,3414.0,1425.607163000564
CO2_smooth,108.0,0.04651374712222175,2339.0,1425.607163000564
CO2_smooth,542.6,0.04666898759934594,2774.11,1425.607163000564
CO2_smooth,542.4,0.04707465500995998,2775.2233333333334,1425.607163000564
CO2_smooth,161.5,0.04776792555434101,2494.3333333333335,1425.607163000564
CO2_smooth,541.6,0.047799640639325056,3414.3333333333335,1425.607163000564
CO2_smooth,107.0,0.04811776652191312,2312.6666666666665,1425.607163000564
CO2_smooth,541.4,0.048341511426601924,3420.0,1425.607163000564
CO2_smooth,106.5,0.048373546245642586,2304.6666666666665,1425.607163000564
CO2_smooth,106.0,0.048533987785175585,2299.0,1425.607163000564
CO2_smooth,541.2,0.04879162357965881,3425.0,1425.607163000564
CO2_smooth,158.5,0.04888853256030087,2476.3333333333335,1425.607163000564
CO2_smooth,105.5,0.04892087150364942,2293.3333333333335,1425.607163000564
CO2_smooth,541.0,0.049277785768234106,3429.6666666666665,1425.607163000564
CO2_smooth,105.0,0.04950604868397051,2288.3333333333335,1425.607163000564
CO2_smooth,101.5,0.04954117888420683,2076.0,1425.607163000564
CO2_smooth,540.8,0.04993231894713401,3432.3333333333335,1425.607163000564
CO2_smooth,155.5,0.05013009450715604,2459.3333333333335,1425.607163000564
CO2_smooth,540.6,0.05052761601309181,3432.0,1425.607163000564
CO2_smooth,152.5,0.050927775455657194,2442.3333333333335,1425.607163000564
CO2_smooth,540.4,0.05109529013087975,3437.0,1425.607163000564
CO2_smooth,149.5,0.05214420960172051,2426.6666666666665,1425.607163000564
CO2_smooth,540.2,0.05276148206727559,3441.0,1425.607163000564
CO2_smooth,104.0,0.0529685919151139,2251.6666666666665,1425.607163000564
CO2_smooth,146.5,0.053037779315376066,2411.6666666666665,1425.607163000564
CO2_smooth,542.2,0.0531070421285311,2645.5666666666666,1425.607163000564
CO2_smooth,103.5,0.05352420829252348,2245.0,1425.607163000564
CO2_smooth,103.0,0.05450824654995476,2238.3333333333335,1425.607163000564
CO2_smooth,102.5,0.055435464813400843,2233.0,1425.607163000564
CO2_smooth,540.0,0.05579556997327554,3440.6666666666665,1425.607163000564
CO2_smooth,102.0,0.05608505506515907,2229.3333333333335,1425.607163000564
CO2_smooth,101.0,0.06261773789618727,2200.0,1425.607163000564
CO2_smooth,100.5,0.06398085860621221,2193.0,1425.607163000564
CO2_smooth,100.0,0.0655745175935115,2187.0,1425.607163000564
d2CO2_dt2,589.1,0.00021616546982658268,-2.5555555555555554,-0.015579847964749014
d2CO2_dt2,540.3,0.0026632776587062184,-1.7222222222222223,-0.015579847964749014
d2CO2_dt2,559.4,0.0037028891865928384,-7.916666666666667,-0.015579847964749014
d2CO2_dt2,559.2,0.004439144134011185,11.083333333333334,-0.015579847964749014
d2CO2_dt2,581.5,0.005330305762896671,1.95,-0.015579847964749014
d2CO2_dt2,263.5,0.005404502847562783,3.8333333333333335,-0.015579847964749014
d2CO2_dt2,575.2,0.005857336634514613,4.333333333333333,-0.015579847964749014
d2CO2_dt2,594.3,0.005902835731355039,-5.642857142857143,-0.015579847964749014
d2CO2_dt2,580.6,0.00698562524533912,3.4166666666666665,-0.015579847964749014
d2CO2_dt2,586.4,0.008071031512583109,-3.0833333333333335,-0.015579847964749014
d2CO2_dt2,588.8,0.008588952069598485,-2.75,-0.015579847964749014
d2CO2_dt2,571.8,0.009819273342500549,-3.5,-0.015579847964749014
d2CO2_dt2,575.6,0.01155644598523053,-2.1666666666666665,-0.015579847964749014
d2CO2_dt2,594.9,0.015136910269310336,5.285714285714286,-0.015579847964749014
d2CO2_dt2,573.5,0.016272581023966254,4.055555555555555,-0.015579847964749014
d2CO2_dt2,120.5,0.016740701618613022,3.75,-0.015579847964749014
d2CO2_dt2,569.0,0.017016710107072987,3.3333333333333335,-0.015579847964749014
d2CO2_dt2,543.1,0.017047089150393598,-2.013888888888889,-0.015579847964749014
d2CO2_dt2,167.5,0.01803135262598842,4.666666666666667,-0.015579847964749014
d2CO2_dt2,575.0,0.018765613954251577,-3.3333333333333335,-0.015579847964749014
d2CO2_dt2,597.1,0.019314248303532643,-1.1071428571428572,-0.015579847964749014
d2CO2_dt2,567.7,0.019658566054170764,1.6944444444444444,-0.015579847964749014
d2CO2_dt2,594.5,0.020063207178882037,-3.5,-0.015579847964749014
d2CO2_dt2,144.0,0.020234809738185967,2.0833333333333335,-0.015579847964749014
d2CO2_dt2,584.9,0.0206857304520621,1.5,-0.015579847964749014
d2CO2_dt2,588.2,0.020716679325755872,-2.5,-0.015579847964749014
d2CO2_dt2,584.0,0.02187044614126136,-1.9166666666666667,-0.015579847964749014
d2CO2_dt2,571.6,0.02190442464007054,2.75,-0.015579847964749014
d2CO2_dt2,540.0,0.02253737366258332,2.8333333333333335,-0.015579847964749014
d2CO2_dt2,580.9,0.022619210471399188,-3.1944444444444446,-0.015579847964749014
d2CO2_dt2,581.2,0.022638374459265594,-9.25,-0.015579847964749014
d2CO2_dt2,567.4,0.023533573718685304,-4.25,-0.015579847964749014
d2CO2_dt2,563.5,0.023780276732441222,0.925,-0.015579847964749014
d2CO2_dt2,559.0,0.02491409222587533,-6.333333333333333,-0.015579847964749014
d2CO2_dt2,587.2,0.02549082699951377,3.3333333333333335,-0.015579847964749014
d2CO2_dt2,593.9,0.025777234566407736,0.5,-0.015579847964749014
d2CO2_dt2,586.3,0.02580146925800048,2.361111111111111,-0.015579847964749014
d2CO2_dt2,135.0,0.026774158197107066,-4.75,-0.015579847964749014
d2CO2_dt2,587.7,0.02745343978099245,4.861111111111111,-0.015579847964749014
d2CO2_dt2,542.9,0.02977824942375401,-0.9166666666666666,-0.015579847964749014
d2CO2_dt2,547.2,0.031321360058817166,-2.0,-0.015579847964749014
d2CO2_dt2,567.6,0.03163723115857839,2.8333333333333335,-0.015579847964749014
d2CO2_dt2,543.7,0.033294131280084883,2.388888888888889,-0.015579847964749014
d2CO2_dt2,128.5,0.0354937023920336,4.125,-0.015579847964749014
d2CO2_dt2,565.7,0.04153291382144049,3.0,-0.015579847964749014
d2CO2_dt2,113.5,0.04282393063675116,-3.9375,-0.015579847964749014
