Time[s] CO2_smooth[ppm] dCO2_dt[ppm/s] d2CO2_dt2[ppm/s^2]
249 529 1.5 1.25
250 529 -0.5 -1.5
251 529 0 0.25
252 530 1.5 1.25
253 530 -0.5 -1.5
254 530 0 0.25
255 531 1.5 1.25
256 531 -0.5 -1.5
257 531 0 0.25
258 532 1.5 1.25
259 532 -0.5 -1.5
260 532 0 0.25
261 532 0 0
262 533 1.5 1.25
263 533 -0.5 -1.5
264 533 0 0.25
265 533 0 0
266 534 1.5 1.25
267 534 -0.5 -1.5
268 534 0 0.25
269 535 1.5 1.25
270 535 -0.5 -1.5
271 535 0 0.25
272 536 1.5 1.25
273 536 -0.5 -1.5
274 536 0 0.25
275 537 1.5 1.25
276 537 -0.5 -1.5
277 537 0 0.25
278 538 1.5 1.25
279 538 -0.5 -1.5
280 538 0 0.25
281 539 1.5 1.25
282 539 -0.5 -1.5
283 540 1.5 1.5
284 540 -0.5 -1.5
285 540 0 0.25
286 541 1.5 1.25
287 541 -0.5 -1.5
288 541 0 0.25
289 542 1.5 1.25
290 542 -0.5 -1.5
291 542 0 0.25
292 542 0 0
293 543 1.5 1.25
294 543 -0.5 -1.5
295 543 0 0.25
296 544 1.5 1.25
297 544 -0.5 -1.5
298 544 0 0.25
299 545 1.5 1.25
300 545 -0.5 -1.5
301 545 0 0.25
302 546 1.5 1.25
303 546 -0.5 -1.5
304 546 0 0.25
305 546 0 0
306 547 1.5 1.25
307 547 -0.5 -1.5
308 547 0 0.25
309 548 1.5 1.25
310 548 -0.5 -1.5
311 549 1.5 1.5
312 549 -0.5 -1.5
313 549 0 0.25
314 550 1.5 1.25
315 550 -0.5 -1.5
316 550 0 0.25
317 551 1.5 1.25
318 551 -0.5 -1.5
319 551 0 0.25
320 552 1.5 1.25
321 552 -0.5 -1.5
322 552 0 0.25
323 553 1.5 1.25
324 553 -0.5 -1.5
325 553 0 0.25
326 554 1.5 1.25
327 554 -0.5 -1.5
328 554 0 0.25
329 555 1.5 1.25
330 555 -0.5 -1.5
331 555 0 0.25
332 556 1.5 1.25
333 556 -0.5 -1.5
334 557 1.5 1.5
335 557 -0.5 -1.5
336 557 0 0.25
337 558 1.5 1.25
338 558 -0.5 -1.5
339 559 1.5 1.5
340 559 -0.5 -1.5
341 559 0 0.25
342 560 1.5 1.25
343 560 -0.5 -1.5
344 561 1.5 1.5
345 561 -0.5 -1.5
346 561 0 0.25
347 562 1.5 1.25
348 562 -0.5 -1.5
349 563 1.5 1.5
350 563 -0.5 -1.5
351 564 1.5 1.5
352 564 -0.5 -1.5
353 564 0 0.25
354 565 1.5 1.25
355 565 -0.5 -1.5
356 565 0 0.25
357 566 1.5 1.25
358 566 -0.5 -1.5
359 567 1.5 1.5
360 567 -0.5 -1.5
361 567 0 0.25
362 568 1.5 1.25
363 568 -0.5 -1.5
364 568 0 0.25
365 569 1.5 1.25
366 569 -0.5 -1.5
367 570 1.5 1.5
368 570 -0.5 -1.5
369 571 1.5 1.5
370 571 -0.5 -1.5
371 572 1.5 1.5
372 572 -0.5 -1.5
373 572 0 0.25
374 573 1.5 1.25
375 573 -0.5 -1.5
376 574 1.5 1.5
377 574 -0.5 -1.5
378 574 0 0.25
379 575 1.5 1.25
380 575 -0.5 -1.5
381 576 1.5 1.5
382 576 -0.5 -1.5
383 576 0 0.25
384 577 1.5 1.25
385 577 -0.5 -1.5
386 577 0 0.25
387 578 1.5 1.25
388 578 -0.5 -1.5
389 579 1.5 1.5
390 579 -0.5 -1.5
391 580 1.5 1.5
392 580 -0.5 -1.5
393 580 0 0.25
394 581 1.5 1.25
395 581 -0.5 -1.5
396 582 1.5 1.5
397 582 -0.5 -1.5
398 582 0 0.25
399 583 1.5 1.25
400 583 -0.5 -1.5
401 584 1.5 1.5
402 584 -0.5 -1.5
403 584 0 0.25
404 585 1.5 1.25
405 585 -0.5 -1.5
406 586 1.5 1.5
407 586 -0.5 -1.5
408 586 0 0.25
409 587 1.5 1.25
410 587 -0.5 -1.5
411 588 1.5 1.5
412 588 -0.5 -1.5
413 589 1.5 1.5
414 589 -0.5 -1.5
415 589 0 0.25
416 590 1.5 1.25
417 590 -0.5 -1.5
418 591 1.5 1.5
419 591 -0.5 -1.5
420 591 0 0.25
421 592 1.5 1.25
422 592 -0.5 -1.5
423 593 1.5 1.5
424 593 -0.5 -1.5
425 594 1.5 1.5
426 594 -0.5 -1.5
427 594 0 0.25
428 595 1.5 1.25
429 595 -0.5 -1.5
430 596 1.5 1.5
431 596 -0.5 -1.5
432 597 1.5 1.5
433 597 -0.5 -1.5
434 598 1.5 1.5
435 598 -0.5 -1.5
436 599 1.5 1.5
437 599 -0.5 -1.5
438 599 0 0.25
439 600 1.5 1.25
440 600 -0.5 -1.5
441 604 6 5.25
442 604 -2 -6
443 606 3 3.5
444 610 5 2
445 614 4 -0.5
446 616 1 -2.5
447 620 5 3
448 622 1 -3
449 624 2 0.5
450 628 5 2.5
451 632 4 -0.5
452 634 1 -2.5
453 638 5 3
454 640 1 -3
455 644 5 3
456 646 1 -3
457 650 5 3
458 654 4 -0.5
459 656 1 -2.5
460 660 5 3
461 664 4 -0.5
462 668 4 0
463 670 1 -2.5
464 674 5 3
465 678 4 -0.5
466 680 1 -2.5
467 684 5 3
468 688 4 -0.5
469 690 1 -2.5
470 694 5 3
471 696 1 -3
472 700 5 3
473 702 1 -3
474 706 5 3
475 708 1 -3
476 712 5 3
477 714 1 -3
478 718 5 3
479 722 4 -0.5
480 724 1 -2.5
481 728 5 3
482 730 1 -3
483 734 5 3
484 738 4 -0.5
485 740 1 -2.5
486 744 5 3
487 746 1 -3
488 750 5 3
489 752 1 -3
490 756 5 3
491 758 1 -3
492 762 5 3
493 766 4 -0.5
494 770 4 0
495 772 1 -2.5
496 776 5 3
497 780 4 -0.5
498 782 1 -2.5
499 786 5 3
500 790 4 -0.5
501 792 1 -2.5
502 796 5 3
503 798 1 -3
504 802 5 3
505 806 4 -0.5
506 808 1 -2.5
507 812 5 3
508 816 4 -0.5
509 818 1 -2.5
510 822 5 3
511 824 1 -3
512 828 5 3
513 830 1 -3
514 832 2 0.5
515 836 5 2.5
516 838 1 -3
517 842 5 3
518 846 4 -0.5
519 848 1 -2.5
520 852 5 3
521 856 4 -0.5
522 858 1 -2.5
523 862 5 3
524 866 4 -0.5
525 868 1 -2.5
526 872 5 3
527 874 1 -3
528 878 5 3
529 880 1 -3
530 884 5 3
531 886 1 -3
532 890 5 3
533 892 1 -3
534 896 5 3
535 900 4 -0.5
536 902 1 -2.5
537 906 5 3
538 910 4 -0.5
539 912 1 -2.5
540 916 5 3
541 918 1 -3
542 922 5 3
543 924 1 -3
544 928 5 3
545 932 4 -0.5
546 934 1 -2.5
547 938 5 3
548 940 1 -3
549 944 5 3
550 946 1 -3
551 948 2 0.5
552 952 5 2.5
553 956 4 -0.5
554 958 1 -2.5
555 962 5 3
556 964 1 -3
557 968 5 3
558 972 4 -0.5
559 974 1 -2.5
560 978 5 3
561 980 1 -3
562 984 5 3
563 988 4 -0.5
564 990 1 -2.5
565 994 5 3
566 998 4 -0.5
567 1001 2.5 -1.25
568 1003 1.5 -1
569 1005 2 0.25
570 1007 2 0
571 1009 2 0
572 1011 2 0
573 1013 2 0
574 1015 2 0
575 1017 2 0
576 1019 2 0
577 1021 2 0
578 1023 2 0
579 1025 2 0
580 1027 2 0
581 1029 2 0
582 1029 -1 -2.5
583 1030 1.5 1.75
584 1032 2.5 1
585 1034 2 -0.25
586 1035 0.5 -1.25
587 1037 2.5 1.5
588 1039 2 -0.25
589 1041 2 0
590 1043 2 0
591 1045 2 0
592 1047 2 0
593 1049 2 0
594 1050 0.5 -1.25
595 1052 2.5 1.5
596 1054 2 -0.25
597 1056 2 0
598 1058 2 0
599 1060 2 0
