Time[s] CO2_smooth[ppm] dCO2_dt[ppm/s] d2CO2_dt2[ppm/s^2]
197 1287 1.5 -1.25
198 1290 3.5 1.5
199 1292 1.5 -1.5
200 1295 3.5 1.5
201 1297 1.5 -1.5
202 1300 3.5 1.5
203 1302 1.5 -1.5
204 1305 3.5 1.5
205 1307 1.5 -1.5
206 1310 3.5 1.5
207 1312 1.5 -1.5
208 1315 3.5 1.5
209 1318 3 -0.25
210 1320 1.5 -1.25
211 1323 3.5 1.5
212 1325 1.5 -1.5
213 1328 3.5 1.5
214 1330 1.5 -1.5
215 1333 3.5 1.5
216 1335 1.5 -1.5
217 1337 2 0.25
218 1339 2 0
219 1341 2 0
220 1343 2 0
221 1345 2 0
222 1348 3.5 1.25
223 1350 1.5 -1.5
224 1352 2 0.25
225 1354 2 0
226 1357 3.5 1.25
227 1359 1.5 -1.5
228 1361 2 0.25
229 1364 3.5 1.25
230 1366 1.5 -1.5
231 1368 2 0.25
232 1370 2 0
233 1372 2 0
234 1374 2 0
235 1376 2 0
236 1378 2 0
237 1379 0.5 -1.25
238 1381 2.5 1.5
239 1383 2 -0.25
240 1384 0.5 -1.25
241 1386 2.5 1.5
242 1388 2 -0.25
243 1389 0.5 -1.25
244 1391 2.5 1.5
245 1393 2 -0.25
246 1395 2 0
247 1397 2 0
248 1399 2 0
249 1400 0.5 -1.25
250 1402 2.5 1.5
251 1404 2 -0.25
252 1406 2 0
253 1408 2 0
254 1409 0.5 -1.25
255 1411 2.5 1.5
256 1413 2 -0.25
257 1414 0.5 -1.25
258 1416 2.5 1.5
259 1418 2 -0.25
260 1420 2 0
261 1421 0.5 -1.25
262 1423 2.5 1.5
263 1425 2 -0.25
264 1427 2 0
265 1429 2 0
266 1431 2 0
267 1433 2 0
268 1434 0.5 -1.25
269 1436 2.5 1.5
270 1438 2 -0.25
271 1440 2 0
272 1442 2 0
273 1444 2 0
274 1446 2 0
275 1448 2 0
276 1449 0.5 -1.25
277 1451 2.5 1.5
278 1452 0.5 -1.5
279 1454 2.5 1.5
280 1456 2 -0.25
281 1457 0.5 -1.25
282 1459 2.5 1.5
283 1461 2 -0.25
284 1462 0.5 -1.25
285 1464 2.5 1.5
286 1466 2 -0.25
287 1467 0.5 -1.25
288 1469 2.5 1.5
289 1470 0.5 -1.5
290 1472 2.5 1.5
291 1473 0.5 -1.5
292 1475 2.5 1.5
293 1476 0.5 -1.5
294 1478 2.5 1.5
295 1479 0.5 -1.5
296 1481 2.5 1.5
297 1482 0.5 -1.5
298 1483 1 0.25
299 1484 1 0
300 1486 2.5 1.25
301 1486 -1 -2.75
302 1488 3 3
303 1489 0.5 -1.75
304 1491 2.5 1.5
305 1492 0.5 -1.5
507 1812 2.16544 0.506156
508 1813 0.997122 -0.00578361
509 1815 2.5 1.25144
510 1817 2 -0.25
511 1819 2 0
512 1820 0.5 -1.25
513 1822 2.5 1.5
514 1823 0.5 -1.5
515 1825 2.5 1.5
516 1826 0.5 -1.5
517 1828 2.5 1.5
518 1829 0.5 -1.5
519 1831 2.5 1.5
520 1833 2 -0.25
521 1835 2 0
522 1837 2 0
523 1839 2 0
524 1840 0.5 -1.25
525 1842 2.5 1.5
526 1844 2 -0.25
527 1846 2 0
528 1847 0.5 -1.25
529 1849 2.5 1.5
530 1851 2 -0.25
531 1853 2 0
532 1855 2 0
533 1857 2 0
534 1858 0.5 -1.25
535 1860 2.5 1.5
536 1862 2 -0.25
537 1864 2 0
538 1866 2 0
539 1867 0.5 -1.25
540 1869 2.5 1.5
541 1870 0.5 -1.5
542 1872 2.5 1.5
543 1873 0.5 -1.5
544 1875 2.5 1.5
545 1877 2 -0.25
546 1879 2 0
547 1881 2 0
548 1883 2 0
549 1885 2 0
550 1887 2 0
551 1889 2 0
552 1891 2 0
553 1893 2 0
554 1895 2 0
555 1897 2 0
556 1899 2 0
557 1900 0.5 -1.25
558 1902 2.5 1.5
559 1904 2 -0.25
560 1906 2 0
561 1908 2 0
562 1910 2 0
563 1912 2 0
564 1914 2 0
565 1916 2 0
566 1918 2 0
567 1920 2 0
568 1922 2 0
569 1924 2 0
570 1926 2 0
571 1928 2 0
572 1930 2 0
573 1932 2 0
574 1934 2 0
575 1936 2 0
576 1938 2 0
577 1940 2 0
578 1943 3.5 1.25
579 1945 1.5 -1.5
580 1947 2 0.25
581 1949 2 0
582 1949 -1 -2.5
583 1951 3 3
584 1953 2 -0.5
585 1955 2 0
586 1957 2 0
587 1959 2 0
588 1961 2 0
589 1963 2 0
590 1965 2 0
591 1968 3.5 1.25
592 1970 1.5 -1.5
593 1972 2 0.25
594 1974 2 0
595 1976 2 0
596 1978 2 0
597 1980 2 0
598 1981 0.5 -1.25
599 1983 2.5 1.5
