Time[s] CO2_smooth[ppm] dCO2_dt[ppm/s] d2CO2_dt2[ppm/s^2]
83 576 0 0.25
84 577 1.5 1.25
85 577 -0.5 -1.5
86 577 0 0.25
87 578 1.5 1.25
88 578 -0.5 -1.5
89 578 0 0.25
90 578 0 0
91 579 1.5 1.25
92 579 -0.5 -1.5
93 579 0 0.25
94 580 1.5 1.25
95 580 -0.5 -1.5
96 580 0 0.25
97 580 0 0
98 581 1.5 1.25
99 581 -0.5 -1.5
100 581 0 0.25
101 582 1.5 1.25
102 582 -0.5 -1.5
103 582 0 0.25
104 582 0 0
105 582 0 0
106 583 1.5 1.25
107 583 -0.5 -1.5
108 583 0 0.25
109 583 0 0
110 584 1.5 1.25
111 584 -0.5 -1.5
112 584 0 0.25
113 584 0 0
114 584 0 0
115 585 1.5 1.25
116 585 -0.5 -1.5
117 585 0 0.25
118 585 0 0
119 585 0 0
120 586 1.5 1.25
121 586 -0.5 -1.5
122 586 0 0.25
123 586 0 0
124 586 0 0
125 586 0 0
126 586 0 0
127 586 0 0
128 587 1.5 1.25
129 587 -0.5 -1.5
130 587 0 0.25
131 587 0 0
132 588 1.5 1.25
133 588 -0.5 -1.5
134 588 0 0.25
135 588 0 0
136 588 0 0
137 588 0 0
138 589 1.5 1.25
139 589 -0.5 -1.5
140 589 0 0.25
141 589 0 0
142 589 0 0
143 589 0 0
144 590 1.5 1.25
145 590 -0.5 -1.5
146 590 0 0.25
147 590 0 0
148 590 0 0
149 590 0 0
150 591 1.5 1.25
151 591 -0.5 -1.5
152 591 0 0.25
153 591 0 0
154 591 0 0
155 591 0 0
156 591 0 0
157 592 1.5 1.25
158 592 -0.5 -1.5
159 592 0 0.25
160 592 0 0
161 592 0 0
162 592 0 0
163 592 0 0
164 592 0 0
165 592 0 0
166 592 0 0
167 592 0 0
168 592 0 0
169 592 0 0
170 592 0 0
171 593 1.5 1.25
172 593 -0.5 -1.5
173 593 0 0.25
174 593 0 0
175 593 0 0
176 593 0 0
177 593 0 0
178 593 0 0
179 593 0 0
180 593 0 0
181 593 0 0
182 593 0 0
183 593 0 0
184 594 1.5 1.25
185 594 -0.5 -1.5
186 594 0 0.25
187 594 0 0
188 594 0 0
189 594 0 0
190 595 1.5 1.25
191 595 -0.5 -1.5
192 595 0 0.25
193 595 0 0
194 595 0 0
195 595 0 0
196 595 0 0
197 595 0 0
198 595 0 0
199 595 0 0
200 595 0 0
201 595 0 0
202 596 1.5 1.25
203 596 -0.5 -1.5
204 596 0 0.25
205 596 0 0
206 596 0 0
207 596 0 0
208 596 0 0
209 596 0 0
210 596 0 0
211 597 1.5 1.25
212 597 -0.5 -1.5
213 597 0 0.25
214 597 0 0
215 597 0 0
216 597 0 0
217 597 0 0
218 597 0 0
219 597 0 0
220 598 1.5 1.25
221 598 -0.5 -1.5
222 598 0 0.25
223 598 0 0
224 598 0 0
225 598 0 0
226 598 0 0
227 598 0 0
228 598 0 0
229 598 0 0
230 599 1.5 1.25
231 599 -0.5 -1.5
232 599 0 0.25
233 599 0 0
234 599 0 0
235 599 0 0
236 599 0 0
237 599 0 0
238 599 0 0
239 599 0 0
240 599 0 0
241 599 0 0
242 599 0 0
243 599 0 0
244 599 0 0
245 599 0 0
246 600 1.5 1.25
247 600 -0.5 -1.5
248 600 0 0.25
249 600 0 0
250 600 0 0
251 600 0 0
252 600 0 0
253 600 0 0
254 602 3 2.5
255 602 -1 -3
256 602 0 0.5
257 604 3 2.5
258 604 -1 -3
259 604 0 0.5
260 606 3 2.5
261 606 -1 -3
262 606 0 0.5
263 608 3 2.5
264 608 -1 -3
265 608 0 0.5
266 610 3 2.5
267 610 -1 -3
268 610 0 0.5
269 610 0 0
270 610 0 0
271 612 3 2.5
272 612 -1 -3
273 612 0 0.5
274 612 0 0
275 612 0 0
276 612 0 0
277 612 0 0
278 614 3 2.5
279 614 -1 -3
280 614 0 0.5
281 614 0 0
282 616 3 2.5
283 616 -1 -3
284 616 0 0.5
285 616 0 0
286 616 0 0
287 616 0 0
288 616 0 0
289 618 3 2.5
290 618 -1 -3
291 618 0 0.5
292 618 0 0
293 618 0 0
294 620 3 2.5
295 620 -1 -3
296 620 0 0.5
297 622 3 2.5
298 622 -1 -3
299 624 3 3
300 624 -1 -3
301 624 0 0.5
302 626 3 2.5
303 626 -1 -3
304 626 0 0.5
305 628 3 2.5
306 628 -1 -3
307 628 0 0.5
308 628 0 0
309 628 0 0
310 628 0 0
311 628 0 0
312 630 3 2.5
313 630 -1 -3
314 630 0 0.5
315 632 3 2.5
316 632 -1 -3
317 632 0 0.5
318 632 0 0
319 634 3 2.5
320 634 -1 -3
321 634 0 0.5
322 634 0 0
323 634 0 0
324 634 0 0
325 634 0 0
326 634 0 0
327 636 3 2.5
328 636 -1 -3
329 636 0 0.5
330 636 0 0
331 636 0 0
332 638 3 2.5
333 638 -1 -3
334 640 3 3
335 640 -1 -3
336 640 0 0.5
337 642 3 2.5
338 642 -1 -3
339 642 0 0.5
340 644 3 2.5
341 644 -1 -3
342 644 0 0.5
343 646 3 2.5
344 646 -1 -3
345 648 3 3
346 648 -1 -3
347 648 0 0.5
348 648 0 0
349 650 3 2.5
350 650 -1 -3
351 650 0 0.5
352 652 3 2.5
353 652 -1 -3
354 652 0 0.5
355 652 0 0
356 654 3 2.5
357 654 -1 -3
358 654 0 0.5
359 656 3 2.5
360 656 -1 -3
361 658 3 3
362 658 -1 -3
363 660 3 3
364 660 -1 -3
365 662 3 3
366 664 2 -0.5
367 664 -1 -2.5
368 666 3 3
369 666 -1 -3
370 668 3 3
371 668 -1 -3
372 670 3 3
373 670 -1 -3
374 672 3 3
375 672 -1 -3
376 674 3 3
377 674 -1 -3
378 676 3 3
379 676 -1 -3
380 678 3 3
381 678 -1 -3
382 680 3 3
383 680 -1 -3
384 682 3 3
385 682 -1 -3
386 684 3 3
387 684 -1 -3
388 686 3 3
389 686 -1 -3
390 686 0 0.5
391 686 0 0
392 688 3 2.5
393 688 -1 -3
394 688 0 0.5
395 688 0 0
396 688 0 0
397 690 3 2.5
398 690 -1 -3
399 690 0 0.5
400 692 3 2.5
401 692 -1 -3
402 692 0 0.5
403 694 3 2.5
404 694 -1 -3
405 694 0 0.5
406 694 0 0
407 696 3 2.5
408 696 -1 -3
409 696 0 0.5
410 698 3 2.5
411 698 -1 -3
412 698 0 0.5
413 700 3 2.5
414 700 -1 -3
415 700 0 0.5
416 702 3 2.5
417 702 -1 -3
418 704 3 3
419 704 -1 -3
420 706 3 3
421 706 -1 -3
422 706 0 0.5
423 708 3 2.5
424 708 -1 -3
425 708 0 0.5
426 710 3 2.5
427 710 -1 -3
428 712 3 3
429 712 -1 -3
430 714 3 3
431 714 -1 -3
432 716 3 3
433 716 -1 -3
434 718 3 3
435 718 -1 -3
436 720 3 3
437 720 -1 -3
438 722 3 3
439 722 -1 -3
440 724 3 3
441 724 -1 -3
442 726 3 3
443 726 -1 -3
444 726 0 0.5
445 726 0 0
446 728 3 2.5
447 728 -1 -3
448 728 0 0.5
449 730 3 2.5
450 730 -1 -3
451 732 3 3
452 732 -1 -3
453 734 3 3
454 736 2 -0.5
455 736 -1 -2.5
456 738 3 3
457 740 2 -0.5
458 740 -1 -2.5
459 742 3 3
460 744 2 -0.5
461 744 -1 -2.5
462 746 3 3
463 746 -1 -3
464 748 3 3
465 748 -1 -3
466 750 3 3
467 750 -1 -3
468 750 0 0.5
469 752 3 2.5
470 752 -1 -3
471 752 0 0.5
472 754 3 2.5
473 754 -1 -3
474 756 3 3
475 756 -1 -3
476 758 3 3
477 758 -1 -3
478 758 0 0.5
479 760 3 2.5
480 760 -1 -3
481 760 0 0.5
482 762 3 2.5
483 762 -1 -3
484 764 3 3
485 764 -1 -3
486 766 3 3
487 768 2 -0.5
488 768 -1 -2.5
489 770 3 3
490 770 -1 -3
491 772 3 3
492 772 -1 -3
493 774 3 3
494 774 -1 -3
495 774 0 0.5
496 776 3 2.5
497 776 -1 -3
498 776 0 0.5
499 776 0 0
500 776 0 0
501 778 3 2.5
502 778 -1 -3
503 780 3 3
504 780 -1 -3
505 782 3 3
506 784 2 -0.5
507 784 -1 -2.5
508 786 3 3
509 786 -1 -3
510 788 3 3
511 790 2 -0.5
512 790 -1 -2.5
513 792 3 3
514 792 -1 -3
515 794 3 3
516 794 -1 -3
517 794 0 0.5
518 796 3 2.5
519 796 -1 -3
520 798 3 3
521 798 -1 -3
522 800 3 3
523 802 2 -0.5
524 802 -1 -2.5
525 804 3 3
526 804 -1 -3
527 806 3 3
528 806 -1 -3
529 808 3 3
530 808 -1 -3
531 810 3 3
532 812 2 -0.5
533 814 2 0
534 814 -1 -2.5
535 816 3 3
536 816 -1 -3
537 816 0 0.5
538 818 3 2.5
539 818 -1 -3
540 820 3 3
541 822 2 -0.5
542 822 -1 -2.5
543 824 3 3
544 826 2 -0.5
545 826 -1 -2.5
546 828 3 3
547 828 -1 -3
548 830 3 3
549 830 -1 -3
550 832 3 3
551 832 -1 -3
552 834 3 3
553 836 2 -0.5
554 836 -1 -2.5
555 838 3 3
556 838 -1 -3
557 838 0 0.5
558 840 3 2.5
559 842 2 -0.5
560 844 2 0
561 844 -1 -2.5
562 846 3 3
563 848 2 -0.5
564 848 -1 -2.5
565 850 3 3
566 850 -1 -3
567 852 3 3
568 854 2 -0.5
569 854 -1 -2.5
570 856 3 3
571 858 2 -0.5
572 860 2 0
573 860 -1 -2.5
574 862 3 3
575 864 2 -0.5
576 866 2 0
577 868 2 0
578 868 -1 -2.5
579 870 3 3
580 872 2 -0.5
581 872 -1 -2.5
582 874 3 3
583 876 2 -0.5
584 876 -1 -2.5
585 878 3 3
586 878 -1 -3
587 880 3 3
588 880 -1 -3
589 880 0 0.5
590 882 3 2.5
591 882 -1 -3
592 884 3 3
593 884 -1 -3
594 886 3 3
595 888 2 -0.5
596 888 -1 -2.5
597 890 3 3
598 892 2 -0.5
599 894 2 0
