Time[s] CO2_smooth[ppm] dCO2_dt[ppm/s] d2CO2_dt2[ppm/s^2]
289 1036 0 0.25
290 1037 1.5 1.25
291 1037 -0.5 -1.5
292 1037 0 0.25
293 1037 0 0
294 1037 0 0
295 1037 0 0
296 1037 0 0
297 1037 0 0
298 1037 0 0
299 1038 1.5 1.25
300 1038 -0.5 -1.5
301 1038 0 0.25
302 1038 0 0
303 1038 0 0
304 1038 0 0
305 1039 1.5 1.25
306 1039 -0.5 -1.5
307 1039 0 0.25
308 1040 1.5 1.25
309 1040 -0.5 -1.5
310 1040 0 0.25
311 1040 0 0
312 1041 1.5 1.25
313 1041 -0.5 -1.5
314 1042 1.5 1.5
315 1042 -0.5 -1.5
316 1043 1.5 1.5
317 1043 -0.5 -1.5
318 1044 1.5 1.5
319 1044 -0.5 -1.5
320 1044 0 0.25
321 1045 1.5 1.25
322 1045 -0.5 -1.5
323 1046 1.5 1.5
324 1046 -0.5 -1.5
325 1046 0 0.25
326 1046 0 0
327 1046 0 0
328 1046 0 0
329 1046 0 0
330 1047 1.5 1.25
331 1047 -0.5 -1.5
332 1047 0 0.25
333 1047 0 0
334 1048 1.5 1.25
335 1048 -0.5 -1.5
336 1049 1.5 1.5
337 1049 -0.5 -1.5
338 1050 1.5 1.5
339 1050 -0.5 -1.5
340 1051 1.5 1.5
341 1051 -0.5 -1.5
342 1051 0 0.25
343 1052 1.5 1.25
344 1052 -0.5 -1.5
345 1052 0 0.25
346 1052 0 0
347 1052 0 0
348 1052 0 0
349 1053 1.5 1.25
350 1053 -0.5 -1.5
351 1053 0 0.25
352 1054 1.5 1.25
353 1054 -0.5 -1.5
354 1054 0 0.25
355 1055 1.5 1.25
356 1055 -0.5 -1.5
357 1056 1.5 1.5
358 1056 -0.5 -1.5
359 1056 0 0.25
360 1056 0 0
361 1056 0 0
362 1056 0 0
363 1056 0 0
364 1057 1.5 1.25
365 1058 1 -0.25
366 1058 -0.5 -1.25
367 1059 1.5 1.5
368 1059 -0.5 -1.5
369 1059 0 0.25
370 1060 1.5 1.25
371 1060 -0.5 -1.5
372 1060 0 0.25
373 1061 1.5 1.25
374 1061 -0.5 -1.5
375 1061 0 0.25
376 1062 1.5 1.25
377 1062 -0.5 -1.5
378 1062 0 0.25
379 1063 1.5 1.25
380 1063 -0.5 -1.5
381 1063 0 0.25
382 1064 1.5 1.25
383 1064 -0.5 -1.5
384 1065 1.5 1.5
385 1065 -0.5 -1.5
386 1065 0 0.25
387 1065 0 0
388 1065 0 0
389 1066 1.5 1.25
390 1066 -0.5 -1.5
391 1067 1.5 1.5
392 1067 -0.5 -1.5
393 1068 1.5 1.5
394 1068 -0.5 -1.5
395 1068 0 0.25
396 1068 0 0
397 1069 1.5 1.25
398 1069 -0.5 -1.5
399 1069 0 0.25
400 1070 1.5 1.25
401 1070 -0.5 -1.5
402 1070 0 0.25
403 1070 0 0
404 1070 0 0
405 1071 1.5 1.25
406 1071 -0.5 -1.5
407 1071 0 0.25
408 1071 0 0
409 1072 1.5 1.25
410 1072 -0.5 -1.5
411 1073 1.5 1.5
412 1074 1 -0.25
413 1074 -0.5 -1.25
414 1075 1.5 1.5
415 1075 -0.5 -1.5
416 1075 0 0.25
417 1076 1.5 1.25
418 1076 -0.5 -1.5
419 1076 0 0.25
420 1076 0 0
421 1076 0 0
422 1076 0 0
423 1077 1.5 1.25
424 1077 -0.5 -1.5
425 1077 0 0.25
426 1077 0 0
427 1077 0 0
428 1077 0 0
429 1078 1.5 1.25
430 1078 -0.5 -1.5
431 1078 0 0.25
432 1079 1.5 1.25
433 1079 -0.5 -1.5
434 1080 1.5 1.5
435 1080 -0.5 -1.5
436 1080 0 0.25
437 1081 1.5 1.25
438 1081 -0.5 -1.5
439 1081 0 0.25
440 1081 0 0
441 1082 1.5 1.25
442 1082 -0.5 -1.5
443 1082 0 0.25
444 1083 1.5 1.25
445 1083 -0.5 -1.5
446 1084 1.5 1.5
447 1084 -0.5 -1.5
448 1085 1.5 1.5
449 1085 -0.5 -1.5
450 1086 1.5 1.5
451 1086 -0.5 -1.5
452 1086 0 0.25
453 1087 1.5 1.25
454 1087 -0.5 -1.5
455 1088 1.5 1.5
456 1088 -0.5 -1.5
457 1089 1.5 1.5
458 1089 -0.5 -1.5
459 1089 0 0.25
460 1090 1.5 1.25
461 1090 -0.5 -1.5
462 1091 1.5 1.5
463 1091 -0.5 -1.5
464 1092 1.5 1.5
465 1092 -0.5 -1.5
466 1092 0 0.25
467 1093 1.5 1.25
468 1093 -0.5 -1.5
469 1093 0 0.25
470 1094 1.5 1.25
471 1094 -0.5 -1.5
472 1094 0 0.25
473 1095 1.5 1.25
474 1095 -0.5 -1.5
475 1095 0 0.25
476 1096 1.5 1.25
477 1096 -0.5 -1.5
478 1096 0 0.25
479 1097 1.5 1.25
480 1097 -0.5 -1.5
481 1097 0 0.25
482 1097 0 0
483 1098 1.5 1.25
484 1098 -0.5 -1.5
485 1098 0 0.25
486 1098 0 0
487 1098 0 0
488 1099 1.5 1.25
489 1099 -0.5 -1.5
490 1099 0 0.25
491 1100 1.5 1.25
492 1100 -0.5 -1.5
493 1101 1.5 1.5
494 1101 -0.5 -1.5
495 1102 1.5 1.5
496 1102 -0.5 -1.5
497 1102 0 0.25
498 1102 0 0
499 1103 1.5 1.25
500 1103 -0.5 -1.5
501 1103 0 0.25
502 1104 1.5 1.25
503 1104 -0.5 -1.5
504 1105 1.5 1.5
505 1105 -0.5 -1.5
506 1105 0 0.25
507 1106 1.5 1.25
508 1106 -0.5 -1.5
509 1106 0 0.25
510 1107 1.5 1.25
511 1107 -0.5 -1.5
512 1107 0 0.25
513 1108 1.5 1.25
514 1108 -0.5 -1.5
515 1109 1.5 1.5
516 1109 -0.5 -1.5
517 1109 0 0.25
518 1110 1.5 1.25
519 1110 -0.5 -1.5
520 1111 1.5 1.5
521 1111 -0.5 -1.5
522 1111 0 0.25
523 1111 0 0
524 1112 1.5 1.25
525 1112 -0.5 -1.5
526 1112 0 0.25
527 1113 1.5 1.25
528 1113 -0.5 -1.5
529 1113 0 0.25
530 1114 1.5 1.25
531 1114 -0.5 -1.5
532 1114 0 0.25
533 1114 0 0
534 1115 1.5 1.25
535 1115 -0.5 -1.5
536 1116 1.5 1.5
537 1116 -0.5 -1.5
538 1117 1.5 1.5
539 1117 -0.5 -1.5
540 1117 0 0.25
541 1117 0 0
542 1118 1.5 1.25
543 1118 -0.5 -1.5
544 1119 1.5 1.5
545 1119 -0.5 -1.5
546 1119 0 0.25
547 1120 1.5 1.25
548 1120 -0.5 -1.5
549 1120 0 0.25
550 1121 1.5 1.25
551 1121 -0.5 -1.5
552 1121 0 0.25
553 1121 0 0
554 1122 1.5 1.25
555 1122 -0.5 -1.5
556 1122 0 0.25
557 1123 1.5 1.25
558 1123 -0.5 -1.5
559 1123 0 0.25
560 1124 1.5 1.25
561 1124 -0.5 -1.5
562 1124 0 0.25
563 1125 1.5 1.25
564 1125 -0.5 -1.5
565 1125 0 0.25
566 1125 0 0
567 1126 1.5 1.25
568 1126 -0.5 -1.5
569 1126 0 0.25
570 1126 0 0
571 1126 0 0
572 1127 1.5 1.25
573 1127 -0.5 -1.5
574 1127 0 0.25
575 1128 1.5 1.25
576 1128 -0.5 -1.5
577 1129 1.5 1.5
578 1129 -0.5 -1.5
579 1129 0 0.25
580 1129 0 0
581 1130 1.5 1.25
582 1130 -0.5 -1.5
583 1130 0 0.25
584 1131 1.5 1.25
585 1131 -0.5 -1.5
586 1131 0 0.25
587 1132 1.5 1.25
588 1132 -0.5 -1.5
589 1132 0 0.25
590 1133 1.5 1.25
591 1133 -0.5 -1.5
592 1134 1.5 1.5
593 1134 -0.5 -1.5
594 1134 0 0.25
595 1135 1.5 1.25
596 1135 -0.5 -1.5
597 1135 0 0.25
598 1135 0 0
599 1135 0 0
