Time[s] CO2_smooth[ppm] dCO2_dt[ppm/s] d2CO2_dt2[ppm/s^2]
311 620 0 0
312 622 3 2.5
313 622 -1 -3
314 622 0 0.5
315 624 3 2.5
316 624 -1 -3
317 624 0 0.5
318 626 3 2.5
319 626 -1 -3
320 626 0 0.5
321 626 0 0
322 628 3 2.5
323 628 -1 -3
324 628 0 0.5
325 630 3 2.5
326 630 -1 -3
327 630 0 0.5
328 630 0 0
329 632 3 2.5
330 632 -1 -3
331 634 3 3
332 634 -1 -3
333 636 3 3
334 638 2 -0.5
335 638 -1 -2.5
336 640 3 3
337 642 2 -0.5
338 644 2 0
339 644 -1 -2.5
340 646 3 3
341 648 2 -0.5
342 650 2 0
343 650 -1 -2.5
344 652 3 3
345 654 2 -0.5
346 656 2 0
347 656 -1 -2.5
348 658 3 3
349 660 2 -0.5
350 662 2 0
351 664 2 0
352 666 2 0
353 668 2 0
354 668 -1 -2.5
355 670 3 3
356 672 2 -0.5
357 672 -1 -2.5
358 674 3 3
359 676 2 -0.5
360 678 2 0
361 678 -1 -2.5
362 680 3 3
363 682 2 -0.5
364 684 2 0
365 686 2 0
366 688 2 0
367 688 -1 -2.5
368 690 3 3
369 692 2 -0.5
370 692 -1 -2.5
371 694 3 3
372 696 2 -0.5
373 698 2 0
374 698 -1 -2.5
375 700 3 3
376 702 2 -0.5
377 702 -1 -2.5
378 704 3 3
379 706 2 -0.5
380 708 2 0
381 708 -1 -2.5
382 710 3 3
383 712 2 -0.5
384 712 -1 -2.5
385 714 3 3
386 714 -1 -3
387 714 0 0.5
388 716 3 2.5
389 716 -1 -3
390 718 3 3
391 720 2 -0.5
392 722 2 0
393 722 -1 -2.5
394 724 3 3
395 726 2 -0.5
396 728 2 0
397 728 -1 -2.5
398 730 3 3
399 732 2 -0.5
400 732 -1 -2.5
401 734 3 3
402 734 -1 -3
403 736 3 3
404 738 2 -0.5
405 738 -1 -2.5
406 740 3 3
407 740 -1 -3
408 740 0 0.5
409 742 3 2.5
410 742 -1 -3
411 744 3 3
412 744 -1 -3
413 744 0 0.5
414 746 3 2.5
415 746 -1 -3
416 748 3 3
417 750 2 -0.5
418 752 2 0
419 752 -1 -2.5
420 754 3 3
421 756 2 -0.5
422 756 -1 -2.5
423 758 3 3
424 758 -1 -3
425 760 3 3
426 760 -1 -3
427 760 0 0.5
428 762 3 2.5
429 762 -1 -3
430 764 3 3
431 764 -1 -3
432 766 3 3
433 766 -1 -3
434 768 3 3
435 768 -1 -3
436 770 3 3
437 770 -1 -3
438 772 3 3
439 774 2 -0.5
440 774 -1 -2.5
441 776 3 3
442 776 -1 -3
443 778 3 3
444 778 -1 -3
445 780 3 3
446 780 -1 -3
447 782 3 3
448 782 -1 -3
449 784 3 3
450 784 -1 -3
451 786 3 3
452 786 -1 -3
453 788 3 3
454 788 -1 -3
455 790 3 3
456 790 -1 -3
457 792 3 3
458 794 2 -0.5
459 794 -1 -2.5
460 796 3 3
461 798 2 -0.5
462 800 2 0
463 800 -1 -2.5
464 802 3 3
465 802 -1 -3
466 804 3 3
467 804 -1 -3
468 806 3 3
469 806 -1 -3
470 808 3 3
471 810 2 -0.5
472 810 -1 -2.5
473 812 3 3
474 814 2 -0.5
475 814 -1 -2.5
476 816 3 3
477 818 2 -0.5
478 818 -1 -2.5
479 820 3 3
480 820 -1 -3
481 822 3 3
482 822 -1 -3
483 824 3 3
484 824 -1 -3
485 826 3 3
486 826 -1 -3
487 828 3 3
488 830 2 -0.5
489 830 -1 -2.5
490 832 3 3
491 832 -1 -3
492 834 3 3
493 834 -1 -3
494 834 0 0.5
495 836 3 2.5
496 838 2 -0.5
497 838 -1 -2.5
498 840 3 3
499 840 -1 -3
500 842 3 3
501 844 2 -0.5
502 846 2 0
503 848 2 0
504 850 2 0
505 850 -1 -2.5
506 852 3 3
507 852 -1 -3
508 854 3 3
509 856 2 -0.5
510 856 -1 -2.5
511 858 3 3
512 858 -1 -3
513 860 3 3
514 862 2 -0.5
515 862 -1 -2.5
516 864 3 3
517 864 -1 -3
518 866 3 3
519 866 -1 -3
520 868 3 3
521 868 -1 -3
522 870 3 3
523 870 -1 -3
524 872 3 3
525 874 2 -0.5
526 874 -1 -2.5
527 876 3 3
528 878 2 -0.5
529 880 2 0
530 880 -1 -2.5
531 882 3 3
532 884 2 -0.5
533 884 -1 -2.5
534 886 3 3
535 888 2 -0.5
536 888 -1 -2.5
537 890 3 3
538 892 2 -0.5
539 892 -1 -2.5
540 894 3 3
541 896 2 -0.5
542 898 2 0
543 900 2 0
544 902 2 0
545 902 -1 -2.5
546 904 3 3
547 906 2 -0.5
548 906 -1 -2.5
549 908 3 3
550 910 2 -0.5
551 912 2 0
552 914 2 0
553 914 -1 -2.5
554 916 3 3
555 918 2 -0.5
556 918 -1 -2.5
557 920 3 3
558 922 2 -0.5
559 924 2 0
560 926 2 0
561 928 2 0
562 930 2 0
563 932 2 0
564 934 2 0
565 936 2 0
566 936 -1 -2.5
567 938 3 3
568 940 2 -0.5
569 940 -1 -2.5
570 942 3 3
571 944 2 -0.5
572 946 2 0
573 946 -1 -2.5
574 948 3 3
575 950 2 -0.5
576 952 2 0
577 952 -1 -2.5
578 954 3 3
579 956 2 -0.5
580 956 -1 -2.5
581 958 3 3
582 960 2 -0.5
583 960 -1 -2.5
584 962 3 3
585 964 2 -0.5
586 966 2 0
587 968 2 0
588 970 2 0
589 972 2 0
590 974 2 0
591 976 2 0
592 978 2 0
593 978 -1 -2.5
594 980 3 3
595 982 2 -0.5
596 984 2 0
597 988 5 2.5
598 990 1 -3
599 992 2 0.5
