Time[s] CO2_smooth[ppm] dCO2_dt[ppm/s] d2CO2_dt2[ppm/s^2]
124 1115 3 -0.25
125 1117 1.5 -1.25
126 1120 3.5 1.5
127 1122 1.5 -1.5
128 1125 3.5 1.5
129 1127 1.5 -1.5
130 1130 3.5 1.5
131 1130 -1.5 -4
132 1133 4.5 4.5
133 1135 1.5 -2
134 1138 3.5 1.5
135 1140 1.5 -1.5
136 1143 3.5 1.5
137 1145 1.5 -1.5
138 1148 3.5 1.5
139 1150 1.5 -1.5
140 1152 2 0.25
141 1155 3.5 1.25
142 1158 3 -0.25
143 1160 1.5 -1.25
144 1163 3.5 1.5
145 1166 3 -0.25
146 1168 1.5 -1.25
147 1171 3.5 1.5
148 1173 1.5 -1.5
149 1175 2 0.25
150 1178 3.5 1.25
151 1180 1.5 -1.5
152 1183 3.5 1.5
153 1185 1.5 -1.5
154 1187 2 0.25
155 1190 3.5 1.25
156 1192 1.5 -1.5
157 1195 3.5 1.5
158 1197 1.5 -1.5
159 1200 3.5 1.5
160 1202 1.5 -1.5
161 1205 3.5 1.5
162 1207 1.5 -1.5
163 1209 2 0.25
164 1212 3.5 1.25
165 1214 1.5 -1.5
166 1216 2 0.25
167 1219 3.5 1.25
168 1221 1.5 -1.5
169 1224 3.5 1.5
170 1226 1.5 -1.5
171 1229 3.5 1.5
172 1231 1.5 -1.5
173 1233 2 0.25
174 1235 2 0
175 1238 3.5 1.25
176 1240 1.5 -1.5
177 1242 2 0.25
178 1245 3.5 1.25
179 1247 1.5 -1.5
180 1249 2 0.25
181 1251 2 0
182 1254 3.5 1.25
183 1256 1.5 -1.5
184 1258 2 0.25
185 1260 2 0
186 1262 2 0
187 1265 3.5 1.25
188 1267 1.5 -1.5
189 1269 2 0.25
190 1271 2 0
191 1274 3.5 1.25
192 1276 1.5 -1.5
193 1278 2 0.25
194 1280 2 0
195 1283 3.5 1.25
196 1285 1.5 -1.5
197 1287 2 0.25
198 1290 3.5 1.25
199 1292 1.5 -1.5
200 1294 2 0.25
201 1296 2 0
202 1298 2 0
203 1301 3.5 1.25
204 1304 3 -0.25
205 1306 1.5 -1.25
206 1309 3.5 1.5
207 1311 1.5 -1.5
208 1314 3.5 1.5
209 1316 1.5 -1.5
210 1319 3.5 1.5
211 1321 1.5 -1.5
212 1323 2 0.25
213 1325 2 0
214 1328 3.5 1.25
215 1330 1.5 -1.5
216 1332 2 0.25
217 1335 3.5 1.25
218 1337 1.5 -1.5
219 1339 2 0.25
220 1341 2 0
221 1344 3.5 1.25
222 1346 1.5 -1.5
223 1349 3.5 1.5
224 1351 1.5 -1.5
225 1354 3.5 1.5
226 1356 1.5 -1.5
227 1359 3.5 1.5
228 1361 1.5 -1.5
229 1364 3.5 1.5
230 1366 1.5 -1.5
231 1368 2 0.25
232 1371 3.5 1.25
233 1373 1.5 -1.5
234 1375 2 0.25
235 1377 2 0
236 1379 2 0
237 1381 2 0
238 1383 2 0
239 1385 2 0
240 1388 3.5 1.25
241 1390 1.5 -1.5
242 1390 -1 -2.25
243 1392 3 3
244 1394 2 -0.5
245 1396 2 0
246 1399 3.5 1.25
247 1401 1.5 -1.5
248 1403 2 0.25
249 1406 3.5 1.25
250 1408 1.5 -1.5
251 1410 2 0.25
252 1413 3.5 1.25
253 1415 1.5 -1.5
254 1417 2 0.25
255 1420 3.5 1.25
256 1422 1.5 -1.5
257 1424 2 0.25
258 1426 2 0
259 1429 3.5 1.25
260 1431 1.5 -1.5
261 1433 2 0.25
262 1435 2 0
263 1437 2 0
264 1440 3.5 1.25
265 1442 1.5 -1.5
266 1444 2 0.25
267 1446 2 0
268 1449 3.5 1.25
269 1451 1.5 -1.5
270 1453 2 0.25
271 1455 2 0
272 1457 2 0
273 1459 2 0
274 1462 3.5 1.25
275 1464 1.5 -1.5
276 1466 2 0.25
277 1468 2 0
278 1471 3.5 1.25
279 1473 1.5 -1.5
280 1475 2 0.25
281 1478 3.5 1.25
282 1480 1.5 -1.5
283 1482 2 0.25
284 1484 2 0
285 1486 2 0
286 1489 3.5 1.25
287 1491 1.5 -1.5
288 1493 2 0.25
289 1496 3.5 1.25
290 1498 1.5 -1.5
291 1500 2 0.25
292 1502 2 0
293 1505 3.5 1.25
294 1507 1.5 -1.5
295 1509 2 0.25
296 1511 2 0
297 1513 2 0
298 1516 3.5 1.25
299 1518 1.5 -1.5
300 1520 2 0.25
301 1522 2 0
302 1524 2 0
303 1526 2 0
304 1529 3.5 1.25
305 1531 1.5 -1.5
306 1533 2 0.25
307 1535 2 0
308 1538 3.5 1.25
309 1540 1.5 -1.5
310 1542 2 0.25
311 1544 2 0
312 1547 3.5 1.25
313 1549 1.5 -1.5
314 1551 2 0.25
315 1553 2 0
316 1556 3.5 1.25
317 1558 1.5 -1.5
318 1560 2 0.25
319 1563 3.5 1.25
320 1565 1.5 -1.5
321 1567 2 0.25
322 1570 3.5 1.25
323 1572 1.5 -1.5
324 1574 2 0.25
325 1577 3.5 1.25
326 1579 1.5 -1.5
327 1581 2 0.25
328 1584 3.5 1.25
329 1586 1.5 -1.5
330 1588 2 0.25
331 1591 3.5 1.25
332 1593 1.5 -1.5
333 1595 2 0.25
334 1598 3.5 1.25
335 1600 1.5 -1.5
336 1603 3.5 1.5
337 1605 1.5 -1.5
338 1608 3.5 1.5
339 1610 1.5 -1.5
340 1613 3.5 1.5
341 1615 1.5 -1.5
342 1618 3.5 1.5
343 1620 1.5 -1.5
344 1622 2 0.25
345 1625 3.5 1.25
346 1627 1.5 -1.5
347 1630 3.5 1.5
348 1633 3 -0.25
349 1636 3 0
350 1639 3 0
351 1642 3 0
352 1645 3 0
353 1645 -1.5 -3.75
354 1648 4.5 4.5
355 1650 1.5 -2
356 1653 3.5 1.5
357 1655 1.5 -1.5
358 1658 3.5 1.5
359 1661 3 -0.25
360 1664 3 0
361 1667 3 0
362 1670 3 0
363 1673 3 0
364 1676 3 0
365 1679 3 0
366 1681 1.5 -1.25
367 1684 3.5 1.5
368 1687 3 -0.25
369 1689 1.5 -1.25
370 1692 3.5 1.5
371 1695 3 -0.25
372 1698 3 0
373 1701 3 0
374 1704 3 0
375 1707 3 0
376 1709 1.5 -1.25
377 1712 3.5 1.5
378 1715 3 -0.25
379 1717 1.5 -1.25
380 1720 3.5 1.5
381 1723 3 -0.25
382 1725 1.5 -1.25
383 1728 3.5 1.5
384 1731 3 -0.25
385 1734 3 0
386 1737 3 0
387 1739 1.5 -1.25
388 1742 3.5 1.5
389 1745 3 -0.25
390 1748 3 0
391 1751 3 0
392 1754 3 0
393 1756 1.5 -1.25
394 1759 3.5 1.5
395 1762 3 -0.25
396 1765 3 0
397 1768 3 0
398 1771 3 0
399 1774 3 0
400 1777 3 0
401 1780 3 0
402 1783 3 0
403 1786 3 0
404 1789 3 0
405 1792 3 0
406 1795 3 0
407 1798 3 0
408 1801 3 0
409 1804 3 0
410 1807 3 0
411 1810 3 0
412 1813 3 0
413 1816 3 0
414 1819 3 0
415 1822 3 0
416 1825 3 0
417 1828 3 0
418 1831 3 0
419 1833 1.5 -1.25
420 1836 3.5 1.5
421 1839 3 -0.25
422 1842 3 0
423 1845 3 0
424 1848 3 0
425 1851 3 0
426 1854 3 0
427 1857 3 0
428 1860 3 0
429 1862 1.5 -1.25
430 1865 3.5 1.5
431 1867 1.5 -1.5
432 1870 3.5 1.5
433 1873 3 -0.25
434 1876 3 0
435 1879 3 0
436 1882 3 0
437 1885 3 0
438 1888 3 0
439 1891 3 0
440 1894 3 0
441 1897 3 0
442 1900 3 0
443 1903 3 0
444 1905 1.5 -1.25
445 1908 3.5 1.5
446 1911 3 -0.25
447 1914 3 0
448 1917 3 0
449 1920 3 0
450 1922 1.5 -1.25
451 1925 3.5 1.5
452 1928 3 -0.25
453 1931 3 0
454 1934 3 0
455 1937 3 0
456 1940 3 0
457 1944 4.5 1.25
458 1947 2.5 -1.5
459 1950 3 0.25
460 1953 3 0
461 1956 3 0
462 1956 -1.5 -3.75
463 1959 4.5 4.5
464 1962 3 -0.75
465 1965 3 0
466 1968 3 0
467 1971 3 0
468 1974 3 0
469 1977 3 0
470 1980 3 0
471 1983 3 0
472 1986 3 0
473 1989 3 0
474 1992 3 0
475 1996 4.5 1.25
476 1999 2.5 -1.5
477 2003 4.5 1.5
478 2007 4 -0.25
479 2011 4 0
480 2015 4 0
481 2019 4 0
482 2023 4 0
483 2027 4 0
484 2031 4 0
485 2034 2.5 -1.25
486 2038 4.5 1.5
487 2042 4 -0.25
488 2045 2.5 -1.25
489 2049 4.5 1.5
490 2053 4 -0.25
491 2056 2.5 -1.25
492 2060 4.5 1.5
493 2063 2.5 -1.5
494 2067 4.5 1.5
495 2071 4 -0.25
496 2075 4 0
497 2079 4 0
498 2083 4 0
499 2087 4 0
500 2091 4 0
501 2095 4 0
502 2099 4 0
503 2103 4 0
504 2107 4 0
505 2110 2.5 -1.25
506 2114 4.5 1.5
507 2118 4 -0.25
508 2122 4 0
509 2126 4 0
510 2130 4 0
511 2134 4 0
512 2138 4 0
513 2142 4 0
514 2146 4 0
515 2150 4 0
516 2154 4 0
517 2157 2.5 -1.25
518 2161 4.5 1.5
519 2165 4 -0.25
520 2169 4 0
521 2173 4 0
522 2177 4 0
523 2181 4 0
524 2185 4 0
525 2189 4 0
526 2193 4 0
527 2197 4 0
528 2201 4 0
529 2206 5.5 1.25
530 2210 3.5 -1.5
531 2214 4 0.25
532 2218 4 0
533 2222 4 0
534 2226 4 0
535 2230 4 0
536 2234 4 0
537 2238 4 0
538 2243 5.5 1.25
539 2247 3.5 -1.5
540 2251 4 0.25
541 2255 4 0
542 2260 5.5 1.25
543 2264 3.5 -1.5
544 2268 4 0.25
545 2272 4 0
546 2276 4 0
547 2280 4 0
548 2284 4 0
549 2289 5.5 1.25
550 2293 3.5 -1.5
551 2297 4 0.25
552 2302 5.5 1.25
553 2306 3.5 -1.5
554 2310 4 0.25
555 2315 5.5 1.25
556 2320 5 -0.25
557 2324 3.5 -1.25
558 2329 5.5 1.5
559 2334 5 -0.25
560 2338 3.5 -1.25
561 2343 5.5 1.5
562 2347 3.5 -1.5
563 2351 4 0.25
564 2356 5.5 1.25
565 2361 5 -0.25
566 2366 5 0
567 2370 3.5 -1.25
568 2375 5.5 1.5
569 2380 5 -0.25
570 2384 3.5 -1.25
571 2389 5.5 1.5
572 2389 -2.5 -6.5
573 2394 7.5 7.5
574 2398 3.5 -2.5
575 2412 19 12.75
576 2435 27.5 8.75
577 2466 35 7.75
578 2487 16 -14.5
579 2497 4.5 -11.25
580 2498 -3.5 -8.5
581 2499 1 2.25
582 2500 1 0
583 2502 2.5 1.25
584 2504 2 -0.25
585 2506 2 0
586 2508 2 0
587 2510 2 0
588 2512 2 0
589 2514 2 0
590 2516 2 0
591 2519 3.5 1.25
592 2521 1.5 -1.5
593 2524 3.5 1.5
594 2527 3 -0.25
595 2530 3 0
596 2533 3 0
597 2536 3 0
598 2539 3 0
599 2542 3 0
