Time[s] CO2_smooth[ppm] dCO2_dt[ppm/s] d2CO2_dt2[ppm/s^2] stim_f[Hz]
92 2373 8 -2.5 0
93 2382 9 0.5 0
94 2390 7.5 -1.25 0
95 2400 11 2.75 0
96 2411 11.5 0.75 0
97 2422 11 -0.25 0
98 2432 9.5 -1.25 0
99 2442 10 0.25 0
100 2453 11.5 1.25 0
101 2465 12.5 1 0
102 2477 12 -0.25 0
103 2489 12 0 0
104 2500 10.5 -1.25 0
105 2510 9.5 -1 0
106 2520 10 0.25 0
107 2530 10 0 0
108 2540 10 0 0
109 2552 13 2.5 0
110 2564 12 -0.5 0
111 2577 13.5 1.25 0
112 2589 11.5 -1.5 0
113 2601 12 0.25 0
114 2612 10.5 -1.25 0
115 2622 9.5 -1 0
116 2632 10 0.25 0
117 2644 13 2.5 0
118 2656 12 -0.5 0
119 2667 10.5 -1.25 0
120 2678 11 0.25 0
121 2688 9.5 -1.25 0
122 2699 11.5 1.5 0
123 2708 8 -2.75 0
124 2718 10.5 1.75 0
125 2728 10 -0.25 0
126 2738 10 0 0
127 2749 11.5 1.25 0
128 2760 11 -0.25 0
129 2770 9.5 -1.25 0
130 2781 11.5 1.5 0
131 2792 11 -0.25 0
132 2802 9.5 -1.25 0
133 2813 11.5 1.5 0
134 2823 9.5 -1.5 0
135 2833 10 0.25 0
136 2843 10 0 0
137 2853 10 0 0
138 2864 11.5 1.25 0
139 2874 9.5 -1.5 0
140 2883 8.5 -1 0
141 2893 10.5 1.5 0
142 2903 10 -0.25 0
143 2914 11.5 1.25 0
144 2924 9.5 -1.5 0
145 2924 -5 -12.25 0
146 2935 16.5 16.25 0
147 2944 8 -5.25 0
148 2954 10.5 1.75 0
149 2962 7 -2.75 0
150 2970 8 0.5 0
151 2978 8 0 0
152 2987 9.5 1.25 0
153 2997 10.5 1 0
154 3008 11.5 1 0
155 3018 9.5 -1.5 0
156 3028 10 0.25 0
157 3037 8.5 -1.25 0
158 3046 9 0.25 0
159 3055 9 0 0
160 3063 7.5 -1.25 0
161 3070 6.5 -1 0
162 3076 5.5 -1 0
163 3084 9 2.75 0
164 3094 11 2 0
165 3102 7 -3 0
166 3107 3.5 -3.25 0
167 3111 3.5 -0.5 0
168 3119 10 5.25 0
169 3131 14 4 0
170 3144 13.5 0.25 0
171 3156 11.5 -1.5 0
172 3166 9 -2.25 0
173 3175 8.5 -0.75 0
174 3182 6 -2.25 0
175 3186 2.5 -3.25 0
176 3191 5.5 2 0
177 3198 8 2.25 0
178 3211 16 7 0
179 3223 11.5 -2.75 0
180 3235 12 0.25 0
181 3244 7.5 -3.75 0
182 3254 10.5 2 0
183 3263 8.5 -1.5 0
184 3271 7.5 -1 0
185 3277 5 -2.25 0
186 3283 6 0.5 0
187 3290 7.5 1.25 0
188 3301 13 4.75 0
189 3311 9.5 -2.25 0
190 3320 8.5 -1 0
191 3324 1.5 -6 0
192 3326 1 -1.25 0
193 3327 0.5 -0.75 0
194 3332 7 5.25 0
195 3342 12.5 5.25 0
196 3357 17.5 5 0
197 3372 15 -1.25 0
198 3383 9 -5 0
199 3390 5 -4 0
200 3394 2.5 -2.75 0
201 3398 4 0.75 0
202 3406 10 5 0
203 3419 15.5 5.25 0
204 3432 13 -1.25 0
205 3442 8.5 -3.75 0
206 3449 5.5 -3 0
207 3452 1 -4.25 0
208 3454 1.5 -0.25 0
209 3455 0.5 -1 0
210 3460 7 5.25 0
211 3470 12.5 5.25 0
212 3484 16 3.75 0
213 3495 9.5 -4.75 0
214 3504 8 -1.75 0
215 3512 7.5 -0.75 0
216 3522 11 2.75 0
217 3530 7 -3 0
218 3536 5 -2 0
219 3540 3 -2 0
220 3547 8.5 4.25 0
221 3556 10 1.75 0
222 3562 4.5 -4.25 0
223 3569 7.5 2 0
224 3576 7 -0.25 0
225 3589 16 7.5 0
226 3600 10 -4 0
227 3608 6.5 -3.25 0
228 3611 0.5 -5.5 0
229 3613 1.5 0 0
230 3615 2 0.25 0
231 3621 8 5 0
232 3633 15 6.5 0
233 3649 18 3.5 0
234 3662 11.5 -4.75 0
235 3669 4 -6.75 0
236 3671 -0.5 -4.75 0
237 3672 0.5 0 0
238 3673 1 0.25 0
239 3674 1 0 0
240 3676 2.5 1.25 0
241 3678 2 -0.25 0
242 3686 11 7.5 0
243 3700 17 6 0
244 3723 27.5 9.75 0
245 3742 17 -7.25 0
246 3755 10 -6.5 0
247 3761 2.5 -7.25 0
248 3764 1.5 -2 0
249 3766 1.5 -0.5 0
250 3767 0.5 -1 0
251 3768 1 0.25 0
252 3770 2.5 1.25 0
253 3772 2 -0.25 0
254 3774 2 0 0
255 3774 -1 -2.5 0
256 3776 3 3 0
257 3778 2 -0.5 0
258 3780 2 0 0
259 3783 3.5 1.25 0
260 3786 3 -0.25 0
261 3789 3 0 0
262 3793 4.5 1.25 0
263 3797 4 -0.25 0
264 3801 4 0 0
265 3805 4 0 0
266 3809 4 0 0
267 3822 17.5 11.25 0
268 3844 26.5 9 0
269 3874 34 7.75 0
270 3894 15 -14.5 0
271 3904 5 -10 0
272 3905 -3.5 -8.75 0
273 3906 1 2.25 0
274 3908 2.5 1.25 0
275 3910 2 -0.25 0
276 3912 2 0 0
277 3914 2 0 0
278 3916 2 0 0
279 3919 3.5 1.25 0
280 3922 3 -0.25 0
281 3925 3 0 0
282 3928 3 0 0
283 3931 3 0 0
284 3934 3 0 0
285 3937 3 0 0
286 3940 3 0 0
287 3944 4.5 1.25 0
288 3948 4 -0.25 0
289 3952 4 0 0
290 3965 17.5 11.25 0
291 3987 26.5 9 0
292 4017 34 7.75 0
293 4037 15 -14.5 0
294 4048 6.5 -8.75 0
295 4049 -4 -10.25 0
296 4050 1 2.5 0
297 4051 1 0 0
298 4053 2.5 1.25 0
299 4055 2 -0.25 0
300 4057 2 0 0
301 4060 3.5 1.25 0
302 4062 1.5 -1.5 0
303 4065 3.5 1.5 0
304 4068 3 -0.25 0
305 4071 3 0 0
306 4074 3 0 0
307 4078 4.5 1.25 0
308 4081 2.5 -1.5 0
309 4084 3 0.25 0
310 4088 4.5 1.25 0
311 4092 4 -0.25 0
312 4105 17.5 11.25 0
313 4127 26.5 9 0
314 4159 37 10.25 0
315 4181 17 -15 0
316 4194 8.5 -8.75 0
317 4196 -3.5 -11.5 0
318 4197 0.5 1.5 0
319 4199 2.5 1.5 0
320 4201 2 -0.25 0
321 4203 2 0 0
322 4205 2 0 0
323 4207 2 0 0
324 4210 3.5 1.25 0
325 4213 3 -0.25 0
326 4216 3 0 0
327 4219 3 0 0
328 4222 3 0 0
329 4225 3 0 0
330 4228 3 0 0
331 4231 3 0 0
332 4235 4.5 1.25 0
333 4238 2.5 -1.5 0
334 4251 18 12.75 0
335 4272 25 7.5 0
336 4302 34.5 9.25 0
337 4324 18 -12.25 0
338 4335 5.5 -11.75 0
339 4337 -2.5 -8.5 0
340 4338 0.5 1 0
341 4343 7 5.25 0
342 4352 11 4 0
343 4365 15 4 0
344 4376 10 -3.5 0
345 4383 5 -4.5 0
346 4385 -0.5 -5.25 0
347 4386 0.5 0 0
348 4387 1 0.25 0
349 4389 2.5 1.25 0
350 4391 2 -0.25 0
351 4393 2 0 0
352 4396 3.5 1.25 0
353 4399 3 -0.25 0
354 4402 3 0 0
355 4405 3 0 0
356 4408 3 0 0
357 4412 4.5 1.25 0
358 4415 2.5 -1.5 0
359 4419 4.5 1.5 0
360 4423 4 -0.25 0
361 4427 4 0 0
362 4432 5.5 1.25 0
363 4436 3.5 -1.5 0
364 4440 4 0.25 0
365 4440 -2 -5 0
366 4445 7.5 7.25 0
367 4449 3.5 -2.5 0
368 4454 5.5 1.5 0
369 4469 20 12.25 0
370 4494 30 10 0
371 4529 40 10 0
372 4553 18.5 -16.25 0
373 4566 7.5 -11 0
374 4568 -3.5 -11 0
375 4569 0.5 1.5 0
376 4570 1 0.25 0
377 4572 2.5 1.25 0
378 4578 8 4.75 0
379 4590 15 6.5 0
380 4606 18 3.5 0
381 4617 8.5 -7.25 0
382 4623 3.5 -5 0
383 4624 -1.5 -5 0
384 4626 2.5 2.5 0
385 4628 2 -0.25 0
386 4634 8 5 0
387 4647 16.5 7.75 0
388 4665 20.5 4.5 0
389 4678 10.5 -7.5 0
390 4686 5.5 -5 0
391 4688 -1 -6.25 0
392 4689 0.5 0.25 0
393 4691 2.5 1.5 0
394 4693 2 -0.25 0
395 4695 2 0 0
396 4698 3.5 1.25 0
397 4701 3 -0.25 0
398 4704 3 0 0
399 4707 3 0 0
400 4710 3 0 0
401 4721 15 10 0
402 4740 23 8 0
403 4768 32.5 9.25 0
404 4789 17.5 -11 0
405 4800 6 -10.75 0
406 4803 -1 -7.5 0
407 4804 0 -0.5 0
408 4806 2.5 1.75 0
409 4808 2 -0.25 0
410 4810 2 0 0
411 4813 3.5 1.25 0
412 4816 3 -0.25 0
413 4819 3 0 0
414 4830 15 10 0
415 4849 23 8 0
416 4876 31 8 0
417 4895 15 -12 0
418 4906 7 -8 0
419 4908 -2.5 -9.25 0
420 4909 0.5 1 0
421 4911 2.5 1.5 0
422 4913 2 -0.25 0
423 4915 2 0 0
424 4924 12.5 8.75 0
425 4940 19.5 7 0
426 4963 26.5 7 0
427 4983 18.5 -5.5 0
428 4999 14 -4.25 0
429 5011 10 -4 0
430 5023 12 1 0
431 5034 10.5 -1.25 0
432 5046 12.5 1.5 0
433 5057 10.5 -1.5 0
434 5069 12.5 1.5 0
435 5079 9 -2.75 0
436 5087 7 -2 0
437 5092 3.5 -3.25 0
438 5094 0.5 -3 0
439 5101 9.5 7 0
440 5114 16 6.25 0
441 5134 23.5 7.25 0
442 5153 18.5 -3 0
443 5169 14.5 -3.5 0
444 5181 10 -4.25 0
445 5192 10.5 -0.25 0
446 5201 8 -2.25 0
447 5205 1.5 -5.75 0
448 5208 2.5 0 0
449 5210 1.5 -1 0
450 5212 2 0.25 0
451 5221 12.5 8.75 0
452 5237 19.5 7 0
453 5263 31 10.75 0
454 5286 21.5 -6.25 0
455 5304 15.5 -5.5 0
456 5316 9 -6.25 0
457 5327 10.5 0.25 0
458 5338 11 0.25 0
459 5348 9.5 -1.25 0
460 5356 7 -2.25 0
461 5361 3.5 -3.25 0
462 5364 2 -1.75 0
463 5366 1.5 -0.75 0
464 5368 2 0.25 0
465 5376 11 7.5 0
466 5393 21.5 9.75 0
467 5419 30.5 9 0
468 5441 20 -7.25 0
469 5458 14.5 -5.25 0
470 5466 3.5 -10 0
471 5471 3.5 -1.5 0
472 5473 0.5 -3 0
473 5475 2 0.75 0
474 5475 -1 -2.5 0
475 5482 10.5 9.25 0
476 5497 19 8.25 0
477 5520 27 8 0
478 5538 15.5 -8.25 0
479 5548 6 -8.75 0
480 5551 -0.5 -6.75 0
481 5552 0 -0.75 0
482 5560 11.5 9.25 0
483 5573 15.5 4.5 0
484 5591 20.5 5 0
485 5603 9 -8.75 0
486 5610 4.5 -4.75 0
487 5616 5.5 0 0
488 5627 13.5 6.5 0
489 5643 18.5 5 0
490 5654 8.5 -7.5 0
491 5665 11 1.25 0
492 5676 11 0 0
493 5694 21.5 8.75 0
494 5711 16.5 -3 0
495 5722 8 -7.25 0
496 5726 0.5 -7.25 0
497 5728 1 -0.75 0
498 5734 8 5.5 0
499 5746 15 6.5 0
500 5766 24 8.5 0
501 5783 15.5 -5.75 0
502 5795 9.5 -5.5 0
503 5800 1.5 -7.5 0
504 5803 2 -0.75 0
505 5805 1.5 -0.75 0
506 5807 2 0.25 0
507 5815 11 7.5 0
508 5831 20 8.5 0
509 5854 26.5 6.75 0
510 5875 20 -4.25 0
511 5892 15 -4.5 0
512 5904 9.5 -5.25 0
513 5914 9 -1.25 0
514 5923 8.5 -0.75 0
515 5930 6 -2.25 0
516 5940 11.5 4.25 0
517 5953 14.5 3 0
518 5964 10 -3.25 0
519 5971 5 -4.5 0
520 5973 -0.5 -5.25 0
521 5979 8 6.25 0
522 5992 16.5 7.75 0
523 6011 22 5.75 0
524 6027 14.5 -5.25 0
525 6036 5.5 -8 0
526 6040 1.5 -4.5 0
527 6042 1 -1.25 0
528 6051 12.5 9.25 0
529 6069 22.5 9.5 0
530 6094 28.5 6.5 0
531 6113 16 -9.25 0
532 6124 7 -8.5 0
533 6128 0.5 -6.75 0
534 6135 8.5 5.5 0
535 6149 17.5 8 0
536 6169 23 5.75 0
537 6185 14 -6.5 0
538 6194 5.5 -7.75 0
539 6196 -1.5 -7 0
540 6198 2 1.75 0
541 6200 2 0 0
542 6210 14 10 0
543 6228 22 8 0
544 6256 33 10.5 0
545 6279 20.5 -8.75 0
546 6294 11 -8.75 0
547 6299 0 -10.5 0
548 6301 0.5 -1.25 0
549 6303 2 0.75 0
550 6311 11 7.5 0
551 6325 17 6 0
552 6344 21.5 4.75 0
553 6358 11.5 -7.5 0
554 6370 11 -1.25 0
555 6381 10.5 -0.75 0
556 6397 18.5 6.5 0
557 6408 8.5 -7.5 0
558 6414 3.5 -5 0
559 6416 0 -3.75 0
560 6419 3.5 2.25 0
561 6422 3 -0.25 0
562 6434 16.5 11.25 0
563 6454 24 7.75 0
564 6481 30.5 6.75 0
565 6500 15 -11.75 0
566 6510 5.5 -9.25 0
567 6518 7 -0.25 0
568 6534 20 10.5 0
569 6556 25 5.5 0
570 6573 14.5 -7.75 0
571 6583 6.5 -7.5 0
572 6590 5.5 -2 0
573 6602 14.5 7 0
574 6621 22.5 7.5 0
575 6638 16 -4.25 0
576 6650 9.5 -5.75 0
577 6656 3 -6.25 0
578 6659 1.5 -2.25 0
579 6661 1.5 -0.5 0
580 6669 11 7.75 0
581 6685 20 8.5 0
582 6706 23.5 4.25 0
583 6721 12 -8.75 0
584 6735 13.5 0.25 0
585 6735 -7 -17.25 0
586 6749 21 21 0
587 6769 23 4 0
588 6785 14 -6.5 0
589 6794 5.5 -7.75 0
590 6797 0 -5.75 0
591 6804 9 6.5 0
592 6818 17.5 7.75 0
593 6840 26 8.25 0
594 6861 20.5 -3.25 0
595 6878 15 -4.75 0
596 6888 6.5 -7.75 0
597 6894 4 -3.25 0
598 6897 1.5 -2.75 0
599 6905 10.5 7 0
600 6921 20 8.75 0
