Time[s] CO2_smooth[ppm] dCO2_dt[ppm/s] d2CO2_dt2[ppm/s^2] stim_f[Hz]
282 2492 5 0 0
283 2507 20 12.5 0
284 2532 30 10 0
285 2567 40 10 0
286 2589 15.5 -18.75 0
287 2601 7 -9.25 0
288 2602 -4.5 -11.25 0
289 2603 1 2.75 0
290 2604 1 0 0
291 2605 1 0 0
292 2607 2.5 1.25 0
293 2609 2 -0.25 0
294 2611 2 0 0
295 2613 2 0 0
296 2615 2 0 0
297 2617 2 0 0
298 2620 3.5 1.25 0
299 2623 3 -0.25 0
300 2626 3 0 0
301 2629 3 0 599.9
302 2632 3 0 599.7
303 2635 3 0 599.5
304 2638 3 0 599.3
305 2642 4.5 1.25 599.1
306 2646 4 -0.25 598.9
307 2650 4 0 598.7
308 2654 4 0 598.5
309 2658 4 0 598.3
310 2662 4 0 598.1
311 2666 4 0 597.9
312 2670 4 0 597.7
313 2674 4 0 597.5
314 2679 5.5 1.25 597.3
315 2683 3.5 -1.5 597.1
316 2688 5.5 1.5 596.9
317 2692 3.5 -1.5 596.7
318 2697 5.5 1.5 596.5
319 2701 3.5 -1.5 596.3
320 2706 5.5 1.5 596.1
321 2711 5 -0.25 595.9
322 2716 5 0 595.7
323 2721 5 0 595.5
324 2726 5 0 595.3
325 2741 20 12.5 595.1
326 2767 31.5 11.25 594.9
327 2803 41 9.75 594.7
328 2829 21 -15 594.5
329 2842 6.5 -13.75 594.3
330 2844 -3.5 -10.5 594.1
331 2845 0.5 1.5 593.9
332 2846 1 0.25 593.7
333 2847 1 0 593.5
334 2848 1 0 593.3
335 2850 2.5 1.25 593.1
336 2856 8 4.75 592.9
337 2868 15 6.5 592.7
338 2886 21 6 592.5
339 2901 13.5 -5.25 592.3
340 2910 6 -6.75 592.1
341 2914 1.5 -4.75 591.9
342 2916 1 -1.25 591.7
343 2917 0.5 -0.75 591.5
344 2918 1 0.25 591.3
345 2920 2.5 1.25 591.1
346 2920 -1 -2.75 590.9
347 2922 3 3 590.7
348 2928 8 4.5 590.5
349 2941 16.5 7.75 590.3
350 2959 20.5 4.5 590.1
351 2975 15 -3.75 589.9
352 2988 11.5 -3.25 589.7
353 2996 5.5 -5.5 589.5
354 3002 5 -1.25 589.3
355 3005 1.5 -3.25 589.1
356 3007 1.5 -0.5 588.9
357 3008 0.5 -1 588.7
358 3009 1 0.25 588.5
359 3015 8.5 6.25 588.3
360 3026 13.5 5 588.1
361 3043 20 6.25 587.9
362 3060 17 -1.5 587.7
363 3075 14 -2.5 587.5
364 3086 9 -4.5 587.3
365 3096 9.5 -0.25 587.1
366 3103 5.5 -3.5 586.9
367 3107 2.5 -3 586.7
368 3112 5.5 2 586.5
369 3120 9.5 3.5 586.3
370 3133 15.5 5.5 586.1
371 3145 11.5 -2.5 585.9
372 3157 12 0.25 585.7
373 3165 6 -5 585.5
374 3174 9.5 2.25 585.3
375 3183 9 -0.25 585.1
376 3193 10.5 1.25 584.9
377 3204 11.5 1 584.7
378 3215 11 -0.25 584.5
379 3225 9.5 -1.25 584.3
380 3235 10 0.25 584.1
381 3244 8.5 -1.25 583.9
382 3252 7.5 -1 583.7
383 3261 9.5 1.5 583.5
384 3269 7.5 -1.5 583.3
385 3278 9.5 1.5 583.1
386 3288 10.5 1 582.9
387 3299 11.5 1 582.7
388 3311 12.5 1 582.5
389 3322 10.5 -1.5 582.3
390 3333 11 0.25 582.1
391 3343 9.5 -1.25 581.9
392 3353 10 0.25 581.7
393 3364 11.5 1.25 581.5
394 3374 9.5 -1.5 581.3
395 3384 10 0.25 581.1
396 3395 11.5 1.25 580.9
397 3404 8 -2.75 580.7
398 3414 10.5 1.75 580.5
399 3423 8.5 -1.5 580.3
400 3432 9 0.25 580.1
401 3442 10.5 1.25 579.9
402 3452 10 -0.25 579.7
403 3462 10 0 579.5
404 3471 8.5 -1.25 579.3
405 3481 10.5 1.5 579.1
406 3489 7 -2.75 578.9
407 3498 9.5 1.75 578.7
408 3506 7.5 -1.5 578.5
409 3514 8 0.25 578.3
410 3523 9.5 1.25 578.1
411 3534 12 2.25 577.9
412 3545 11 -0.5 577.7
413 3556 11 0 577.5
414 3567 11 0 577.3
415 3576 8 -2.5 577.1
416 3583 6 -2 576.9
417 3587 2.5 -3.25 576.7
418 3589 1 -1.75 576.5
419 3594 6.5 4.25 576.3
420 3603 11 4.25 576.1
421 3619 19.5 7.75 575.9
422 3634 14.5 -3 575.7
423 3648 13.5 -1 575.5
424 3659 9.5 -3.5 575.3
425 3668 8 -1.75 575.1
426 3678 10.5 1.75 574.9
427 3687 8.5 -1.5 574.7
428 3696 9 0.25 574.5
429 3705 9 0 574.3
430 3715 10.5 1.25 574.1
431 3726 11.5 1 573.9
432 3736 9.5 -1.5 573.7
433 3747 11.5 1.5 573.5
434 3757 9.5 -1.5 573.3
435 3767 10 0.25 573.1
436 3777 10 0 572.9
437 3788 11.5 1.25 572.7
438 3798 9.5 -1.5 572.5
439 3809 11.5 1.5 572.3
440 3819 9.5 -1.5 572.1
441 3829 10 0.25 571.9
442 3838 8.5 -1.25 571.7
443 3847 9 0.25 571.5
444 3856 9 0 571.3
445 3865 9 0 571.1
446 3874 9 0 570.9
447 3884 10.5 1.25 570.7
448 3895 11.5 1 570.5
449 3906 11 -0.25 570.3
450 3916 9.5 -1.25 570.1
451 3926 10 0.25 569.9
452 3936 10 0 569.7
453 3946 10 0 569.5
454 3946 -5 -12.5 569.3
455 3957 16.5 16.25 569.1
456 3967 9.5 -4 568.9
457 3978 11.5 1.5 568.7
458 3988 9.5 -1.5 568.5
459 3997 8.5 -1 568.3
460 4007 10.5 1.5 568.1
461 4017 10 -0.25 567.9
462 4028 11.5 1.25 567.7
463 4038 9.5 -1.5 567.5
464 4048 10 0.25 567.3
465 4058 10 0 567.1
466 4067 8.5 -1.25 566.9
467 4076 9 0.25 566.7
468 4086 10.5 1.25 566.5
469 4097 11.5 1 566.3
470 4109 12.5 1 566.1
471 4120 10.5 -1.5 565.9
472 4131 11 0.25 565.7
473 4142 11 0 565.5
474 4153 11 0 565.3
475 4163 9.5 -1.25 565.1
476 4173 10 0.25 564.9
477 4182 8.5 -1.25 564.7
478 4193 12 2.75 564.5
479 4203 9.5 -1.75 564.3
480 4213 10 0.25 564.1
481 4222 8.5 -1.25 563.9
482 4231 9 0.25 563.7
483 4241 10.5 1.25 563.5
484 4252 11.5 1 563.3
485 4264 12.5 1 563.1
486 4277 13.5 1 562.9
487 4289 11.5 -1.5 562.7
488 4301 12 0.25 562.5
489 4312 10.5 -1.25 562.3
490 4322 9.5 -1 562.1
491 4332 10 0.25 561.9
492 4341 8.5 -1.25 561.7
493 4352 12 2.75 561.5
494 4362 9.5 -1.75 561.3
495 4373 11.5 1.5 561.1
496 4383 9.5 -1.5 560.9
497 4394 11.5 1.5 560.7
498 4405 11 -0.25 560.5
499 4416 11 0 560.3
500 4426 9.5 -1.25 560.1
501 4433 5.5 -3.5 559.9
502 4439 5.5 -0.5 559.7
503 4448 10.5 4 559.5
504 4462 16.5 5.5 559.3
505 4477 15.5 0 559.1
506 4491 13.5 -1.5 558.9
507 4503 11 -2.25 558.7
508 4513 9 -2 558.5
509 4523 10 0.5 558.3
510 4534 11.5 1.25 558.1
511 4545 11 -0.25 557.9
512 4556 11 0 557.7
513 4568 12.5 1.25 557.5
514 4579 10.5 -1.5 557.3
515 4591 12.5 1.5 557.1
516 4601 9 -2.75 556.9
517 4611 10 0.5 556.7
518 4621 10 0 556.5
519 4632 11.5 1.25 556.3
520 4644 12.5 1 556.1
521 4655 10.5 -1.5 555.9
522 4666 11 0.25 555.7
523 4677 11 0 555.5
524 4689 12.5 1.25 555.3
525 4701 12 -0.25 555.1
526 4713 12 0 554.9
527 4724 10.5 -1.25 554.7
528 4735 11 0.25 554.5
529 4745 9.5 -1.25 554.3
530 4755 10 0.25 554.1
531 4765 10 0 553.9
532 4777 13 2.5 553.7
533 4789 12 -0.5 553.5
534 4801 12 0 553.3
535 4812 10.5 -1.25 553.1
536 4823 11 0.25 552.9
537 4833 9.5 -1.25 552.7
538 4844 11.5 1.5 552.5
539 4856 12.5 1 552.3
540 4867 10.5 -1.5 552.1
541 4878 11 0.25 551.9
542 4888 9.5 -1.25 551.7
543 4899 11.5 1.5 551.5
544 4910 11 -0.25 551.3
545 4922 12.5 1.25 551.1
546 4934 12 -0.25 550.9
547 4946 12 0 550.7
548 4957 10.5 -1.25 550.5
549 4967 9.5 -1 550.3
550 4976 8.5 -1 550.1
551 4986 10.5 1.5 549.9
552 4998 13 2.25 549.7
553 5011 13.5 0.75 549.5
554 5026 16 2.25 549.3
555 5040 13.5 -1.75 549.1
556 5055 15.5 1.5 548.9
557 5069 13.5 -1.5 548.7
558 5084 15.5 1.5 548.5
559 5097 12 -2.75 548.3
560 5110 13 0.5 548.1
561 5122 11.5 -1.25 547.9
562 5135 13.5 1.5 547.7
563 5135 -6.5 -16.5 547.5
564 5149 21 20.75 547.3
565 5163 14 -3.5 547.1
566 5177 14 0 546.9
567 5191 14 0 546.7
568 5205 14 0 546.5
569 5219 14 0 546.3
570 5233 14 0 546.1
571 5247 14 0 545.9
572 5262 15.5 1.25 545.7
573 5277 15 -0.25 545.5
574 5291 13.5 -1.25 545.3
575 5305 14 0.25 545.1
576 5318 12.5 -1.25 544.9
577 5331 13 0.25 544.7
578 5344 13 0 544.5
579 5357 13 0 544.3
580 5371 14.5 1.25 544.1
581 5385 14 -0.25 543.9
582 5400 15.5 1.25 543.7
583 5415 15 -0.25 543.5
584 5430 15 0 543.3
585 5445 15 0 543.1
586 5459 13.5 -1.25 542.9
587 5472 12.5 -1 542.7
588 5485 13 0.25 542.5
589 5498 13 0 542.3
590 5511 13 0 542.1
591 5524 13 0 541.9
592 5538 14.5 1.25 541.7
593 5553 15.5 1 541.5
594 5572 21 4.75 541.3
595 5591 19 -1 541.1
596 5609 17.5 -1.25 540.9
597 5624 13.5 -3.5 540.7
598 5634 7.5 -5.5 540.5
599 5643 8.5 0 540.3
600 5654 12 2.75 540.1
