Time[s] CO2_smooth[ppm] dCO2_dt[ppm/s] d2CO2_dt2[ppm/s^2] stim_f[Hz]
249 3827 8.5 -1 0
250 3836 9 0.25 0
251 3845 9 0 0
252 3854 9 0 0
253 3863 9 0 0
254 3871 7.5 -1.25 0
255 3877 5 -2.25 0
256 3880 1.5 -3.25 0
257 3882 1.5 -0.5 0
258 3883 0.5 -1 0
259 3884 1 0.25 0
260 3886 2.5 1.25 0
261 3893 9.5 6 0
262 3906 16 6.25 0
263 3926 23.5 7.25 0
264 3943 15.5 -5.5 0
265 3957 12.5 -3 0
266 3966 6.5 -5.5 0
267 3974 7.5 0 0
268 3980 5 -2.25 0
269 3983 1.5 -3.25 0
270 3985 1.5 -0.5 0
271 3990 6.5 4 0
272 4000 12.5 5.5 0
273 4014 16 3.75 0
274 4028 14 -1 0
275 4040 11 -2.5 0
276 4049 7.5 -3.25 0
277 4058 9 0.75 0
278 4067 9 0 0
279 4076 9 0 0
280 4086 10.5 1.25 0
281 4095 8.5 -1.5 0
282 4104 9 0.25 0
283 4110 4.5 -3.75 0
284 4114 3 -1.75 0
285 4119 5.5 1.75 0
286 4128 11 4.75 0
287 4128 -4.5 -12.25 0
288 4143 22.5 21 0
289 4158 15 -3.75 0
290 4170 10.5 -3.75 0
291 4179 7.5 -3 0
292 4188 9 0.75 0
293 4195 6 -2.5 0
294 4201 5.5 -0.75 0
295 4207 6 0.25 0
296 4215 9 2.5 0
297 4226 12.5 3.25 0
298 4238 12.5 0.5 0
299 4249 10.5 -1.5 0
300 4259 9.5 -1 0
301 4269 10 0.25 599.9
302 4279 10 0 599.7
303 4289 10 0 599.5
304 4299 10 0 599.3
305 4308 8.5 -1.25 599.1
306 4318 10.5 1.5 598.9
307 4328 10 -0.25 598.7
308 4338 10 0 598.5
309 4345 5.5 -3.75 598.3
310 4351 5.5 -0.5 598.1
311 4359 9 2.75 597.9
312 4369 11 2 597.7
313 4381 13 2 597.5
314 4392 10.5 -1.75 597.3
315 4402 9.5 -1 597.1
316 4412 10 0.25 596.9
317 4423 11.5 1.25 596.7
318 4433 9.5 -1.5 596.5
319 4444 11.5 1.5 596.3
320 4453 8 -2.75 596.1
321 4460 6 -2 595.9
322 4464 2.5 -3.25 595.7
323 4466 1 -1.75 595.5
324 4471 6.5 4.25 595.3
325 4482 14 6.75 595.1
326 4500 21.5 7.25 594.9
327 4518 18 -1.75 594.7
328 4534 15 -2.5 594.5
329 4547 11.5 -3.25 594.3
330 4558 10 -1.75 594.1
331 4570 12.5 1.75 593.9
332 4580 9 -2.75 593.7
333 4589 8.5 -0.75 593.5
334 4595 4.5 -3.5 593.3
335 4598 1.5 -3 593.1
336 4600 1.5 -0.5 592.9
337 4605 6.5 4 592.7
338 4616 14 6.75 592.5
339 4632 18.5 4.75 592.3
340 4648 16 -1.25 592.1
341 4663 14.5 -1.25 591.9
342 4674 9 -4.75 591.7
343 4683 8 -1.5 591.5
344 4693 10.5 1.75 591.3
345 4703 10 -0.25 591.1
346 4713 10 0 590.9
347 4724 11.5 1.25 590.7
348 4735 11 -0.25 590.5
349 4746 11 0 590.3
350 4758 12.5 1.25 590.1
351 4770 12 -0.25 589.9
352 4782 12 0 589.7
353 4794 12 0 589.5
354 4807 13.5 1.25 589.3
355 4819 11.5 -1.5 589.1
356 4830 10.5 -1 588.9
357 4840 9.5 -1 588.7
358 4850 10 0.25 588.5
359 4861 11.5 1.25 588.3
360 4873 12.5 1 588.1
361 4885 12 -0.25 587.9
362 4898 13.5 1.25 587.7
363 4911 13 -0.25 587.5
364 4924 13 0 587.3
365 4937 13 0 587.1
366 4948 10 -2.5 586.9
367 4959 11 0.5 586.7
368 4968 8 -2.5 586.5
369 4978 10.5 1.75 586.3
370 4988 10 -0.25 586.1
371 4999 11.5 1.25 585.9
372 5011 12.5 1 585.7
373 5025 15 2.25 585.5
374 5040 15.5 0.75 585.3
375 5056 16.5 1 585.1
376 5072 16 -0.25 584.9
377 5085 11.5 -3.75 584.7
378 5098 13 0.75 584.5
379 5111 13 0 584.3
380 5124 13 0 584.1
381 5138 14.5 1.25 583.9
382 5151 12.5 -1.5 583.7
383 5165 14.5 1.5 583.5
384 5178 12.5 -1.5 583.3
385 5192 14.5 1.5 583.1
386 5207 15.5 1 582.9
387 5222 15 -0.25 582.7
388 5236 13.5 -1.25 582.5
389 5250 14 0.25 582.3
390 5263 12.5 -1.25 582.1
391 5276 13 0.25 581.9
392 5289 13 0 581.7
393 5302 13 0 581.5
394 5315 13 0 581.3
395 5331 17.5 3.75 581.1
396 5331 -8 -20.75 580.9
397 5347 24 24 580.7
398 5364 17.5 -2.75 580.5
399 5378 12.5 -4 580.3
400 5391 12.5 -0.5 580.1
401 5404 13 0.25 579.9
402 5417 13 0 579.7
403 5431 14.5 1.25 579.5
404 5447 17 2.25 579.3
405 5464 17.5 0.75 579.1
406 5480 15.5 -1.5 578.9
407 5497 17.5 1.5 578.7
408 5513 15.5 -1.5 578.5
409 5528 14.5 -1 578.3
410 5542 13.5 -1 578.1
411 5555 12.5 -1 577.9
412 5568 13 0.25 577.7
413 5581 13 0 577.5
414 5593 11.5 -1.25 577.3
415 5606 13.5 1.5 577.1
416 5618 11.5 -1.5 576.9
417 5632 15 2.75 576.7
418 5647 15.5 0.75 576.5
419 5663 16.5 1 576.3
420 5679 16 -0.25 576.1
421 5697 19 2.5 575.9
422 5715 18 -0.5 575.7
423 5732 16.5 -1.25 575.5
424 5748 15.5 -1 575.3
425 5764 16 0.25 575.1
426 5778 13 -2.5 574.9
427 5792 14 0.5 574.7
428 5806 14 0 574.5
429 5819 12.5 -1.25 574.3
430 5832 13 0.25 574.1
431 5844 11.5 -1.25 573.9
432 5857 13.5 1.5 573.7
433 5871 14.5 1 573.5
434 5886 15.5 1 573.3
435 5902 16.5 1 573.1
436 5918 16 -0.25 572.9
437 5932 13 -2.5 572.7
438 5946 14 0.5 572.5
439 5960 14 0 572.3
440 5974 14 0 572.1
441 5987 12.5 -1.25 571.9
442 6001 14.5 1.5 571.7
443 6016 15.5 1 571.5
444 6032 16.5 1 571.3
445 6049 17.5 1 571.1
446 6069 21.5 3.5 570.9
447 6090 21.5 0.5 570.7
448 6110 19.5 -1.5 570.5
449 6127 15.5 -3.5 570.3
450 6143 15.5 -0.5 570.1
451 6157 13 -2.25 569.9
452 6172 15.5 1.75 569.7
453 6189 18 2.25 569.5
454 6206 17 -0.5 569.3
455 6224 18.5 1.25 569.1
456 6242 18 -0.25 568.9
457 6258 15 -2.5 568.7
458 6273 14.5 -0.75 568.5
459 6287 13.5 -1 568.3
460 6301 14 0.25 568.1
461 6316 15.5 1.25 567.9
462 6333 18 2.25 567.7
463 6351 18.5 0.75 567.5
464 6369 18 -0.25 567.3
465 6389 21 2.5 567.1
466 6408 18.5 -1.75 566.9
467 6426 17.5 -1 566.7
468 6442 15 -2.25 566.5
469 6458 16 0.5 566.3
470 6475 17.5 1.25 566.1
471 6494 20 2.25 565.9
472 6513 19 -0.5 565.7
473 6532 19 0 565.5
474 6550 17.5 -1.25 565.3
475 6567 16.5 -1 565.1
476 6584 17 0.25 564.9
477 6599 14 -2.5 564.7
478 6615 16.5 1.75 564.5
479 6632 17.5 1 564.3
480 6650 18.5 1 564.1
481 6667 16.5 -1.5 563.9
482 6684 17 0.25 563.7
483 6700 15.5 -1.25 563.5
484 6715 14.5 -1 563.3
485 6730 15 0.25 563.1
486 6746 16.5 1.25 562.9
487 6763 17.5 1 562.7
488 6781 18.5 1 562.5
489 6798 16.5 -1.5 562.3
490 6816 18.5 1.5 562.1
491 6834 18 -0.25 561.9
492 6853 19.5 1.25 561.7
493 6871 17.5 -1.5 561.5
494 6889 18 0.25 561.3
495 6907 18 0 561.1
496 6924 16.5 -1.25 560.9
497 6941 17 0.25 560.7
498 6958 17 0 560.5
499 6975 17 0 560.3
500 6991 15.5 -1.25 560.1
501 7007 16 0.25 559.9
502 7024 17.5 1.25 559.7
503 7040 15.5 -1.5 559.5
504 7055 14.5 -1 559.3
505 7070 15 0.25 559.1
506 7070 -7.5 -18.75 558.9
507 7084 21 21.25 558.7
508 7099 15.5 -2.25 558.5
509 7115 16.5 1 558.3
510 7133 19 2.25 558.1
511 7151 18 -0.5 557.9
512 7170 19.5 1.25 557.7
513 7190 20.5 1 557.5
514 7209 18.5 -1.5 557.3
515 7228 19 0.25 557.1
516 7245 16 -2.5 556.9
517 7262 17 0.5 556.7
518 7278 15.5 -1.25 556.5
519 7294 16 0.25 556.3
520 7310 16 0 556.1
521 7327 17.5 1.25 555.9
522 7346 20 2.25 555.7
523 7364 17.5 -1.75 555.5
524 7383 19.5 1.5 555.3
525 7401 17.5 -1.5 555.1
526 7420 19.5 1.5 554.9
527 7437 16 -2.75 554.7
528 7449 9.5 -5.75 554.5
529 7461 12 1.25 554.3
530 7475 15 2.5 554.1
531 7497 26 9.5 553.9
532 7519 22 -2 553.7
533 7540 20.5 -1.25 553.5
534 7558 16.5 -3.5 553.3
535 7575 16.5 -0.5 553.1
536 7593 18.5 1.5 552.9
537 7610 16.5 -1.5 552.7
538 7627 17 0.25 552.5
539 7645 18.5 1.25 552.3
540 7663 18 -0.25 552.1
541 7681 18 0 551.9
542 7699 18 0 551.7
543 7718 19.5 1.25 551.5
544 7735 16 -2.75 551.3
545 7752 17 0.5 551.1
546 7769 17 0 550.9
547 7789 21.5 3.75 550.7
548 7810 21.5 0.5 550.5
549 7831 21 -0.25 550.3
550 7849 16.5 -3.75 550.1
551 7862 10.5 -5.5 549.9
552 7868 2.5 -7.5 549.7
553 7877 10.5 5.5 549.5
554 7891 16.5 5.5 549.3
555 7914 27.5 10 549.1
556 7937 23 -2.25 548.9
557 7958 20 -2.5 548.7
558 7976 16.5 -3.25 548.5
559 7996 21 3.25 548.3
560 8016 20 -0.5 548.1
561 8036 20 0 547.9
562 8056 20 0 547.7
563 8076 20 0 547.5
564 8094 17 -2.5 547.3
565 8112 18 0.5 547.1
566 8131 19.5 1.25 546.9
567 8152 22 2.25 546.7
568 8173 21 -0.5 546.5
569 8195 22.5 1.25 546.3
570 8216 20.5 -1.5 546.1
571 8236 19.5 -1 545.9
572 8255 18.5 -1 545.7
573 8273 17.5 -1 545.5
574 8292 19.5 1.5 545.3
575 8311 19 -0.25 545.1
576 8332 22 2.5 544.9
577 8351 18 -3 544.7
578 8368 16 -2 544.5
579 8384 15.5 -0.75 544.3
580 8400 16 0.25 544.1
581 8416 16 0 543.9
582 8434 19 2.5 543.7
583 8454 21 2 543.5
584 8475 21.5 0.75 543.3
585 8496 21 -0.25 543.1
586 8516 19.5 -1.25 542.9
587 8534 17 -2.25 542.7
588 8552 18 0.5 542.5
589 8571 19.5 1.25 542.3
590 8590 19 -0.25 542.1
591 8609 19 0 541.9
592 8628 19 0 541.7
593 8647 19 0 541.5
594 8667 20.5 1.25 541.3
595 8687 20 -0.25 541.1
596 8708 21.5 1.25 540.9
597 8730 22.5 1 540.7
598 8751 20.5 -1.5 540.5
599 8771 19.5 -1 540.3
600 8791 20 0.25 540.1
