Time[s] CO2_smooth[ppm] dCO2_dt[ppm/s] d2CO2_dt2[ppm/s^2] stim_f[Hz]
158 1551 3 0 545.7
159 1554 3 0 545.8
160 1557 3 0 545.9
161 1560 3 0 546
162 1563 3 0 546.1
163 1566 3 0 546.2
164 1570 4.5 1.25 546.3
165 1573 2.5 -1.5 546.4
166 1576 3 0.25 546.5
167 1579 3 0 546.6
168 1583 4.5 1.25 546.7
169 1586 2.5 -1.5 546.8
170 1589 3 0.25 546.9
171 1592 3 0 547
172 1596 4.5 1.25 547.1
173 1599 2.5 -1.5 547.2
174 1603 4.5 1.5 547.3
175 1606 2.5 -1.5 547.4
176 1609 3 0.25 547.5
177 1613 4.5 1.25 547.6
178 1616 2.5 -1.5 547.7
179 1620 4.5 1.5 547.8
180 1630 13 7.25 547.9
181 1647 20.5 7.25 548
182 1671 27.5 7 548.1
183 1687 12 -11.75 548.2
184 1696 5.5 -6.75 548.3
185 1696 -4.5 -9.5 548.4
186 1697 1.5 3.5 548.5
187 1698 1 -0.25 548.6
188 1699 1 0 548.7
189 1700 1 0 548.8
190 1701 1 0 548.9
191 1702 1 0 549
192 1703 1 0 549.1
193 1704 1 0 549.2
194 1706 2.5 1.25 549.3
195 1706 -1 -2.75 549.4
196 1708 3 3 549.5
197 1710 2 -0.5 549.6
198 1712 2 0 549.7
199 1714 2 0 549.8
200 1716 2 0 549.9
201 1718 2 0 550
202 1720 2 0 550.1
203 1722 2 0 550.2
204 1725 3.5 1.25 550.3
205 1727 1.5 -1.5 550.4
206 1730 3.5 1.5 550.5
207 1732 1.5 -1.5 550.6
208 1735 3.5 1.5 550.7
209 1737 1.5 -1.5 550.8
210 1740 3.5 1.5 550.9
211 1742 1.5 -1.5 551
212 1745 3.5 1.5 551.1
213 1748 3 -0.25 551.2
214 1751 3 0 551.3
215 1754 3 0 551.4
216 1757 3 0 551.5
217 1760 3 0 551.6
218 1763 3 0 551.7
219 1766 3 0 551.8
220 1769 3 0 551.9
221 1771 1.5 -1.25 552
222 1774 3.5 1.5 552.1
223 1777 3 -0.25 552.2
224 1780 3 0 552.3
225 1783 3 0 552.4
226 1786 3 0 552.5
227 1789 3 0 552.6
228 1792 3 0 552.7
229 1795 3 0 552.8
230 1798 3 0 552.9
231 1801 3 0 553
232 1804 3 0 553.1
233 1807 3 0 553.2
234 1811 4.5 1.25 553.3
235 1814 2.5 -1.5 553.4
236 1817 3 0.25 553.5
237 1821 4.5 1.25 553.6
238 1831 13 7.25 553.7
239 1849 22 8.5 553.8
240 1873 27 5.5 553.9
241 1890 13.5 -10.25 554
242 1899 5 -8.25 554.1
243 1900 -3 -8 554.2
244 1901 1 2 554.3
245 1902 1 0 554.4
246 1903 1 0 554.5
247 1904 1 0 554.6
248 1905 1 0 554.7
249 1906 1 0 554.8
250 1907 1 0 554.9
251 1908 1 0 555
252 1910 2.5 1.25 555.1
253 1911 0.5 -1.5 555.2
254 1912 1 0.25 555.3
255 1914 2.5 1.25 555.4
256 1915 0.5 -1.5 555.5
257 1917 2.5 1.5 555.6
258 1919 2 -0.25 555.7
259 1921 2 0 555.8
260 1924 3.5 1.25 555.9
261 1926 1.5 -1.5 556
262 1929 3.5 1.5 556.1
263 1932 3 -0.25 556.2
264 1935 3 0 556.3
265 1938 3 0 556.4
266 1941 3 0 556.5
267 1944 3 0 556.6
268 1947 3 0 556.7
269 1950 3 0 556.8
270 1953 3 0 556.9
271 1956 3 0 557
272 1959 3 0 557.1
273 1963 4.5 1.25 557.2
274 1966 2.5 -1.5 557.3
275 1969 3 0.25 557.4
276 1972 3 0 557.5
277 1975 3 0 557.6
278 1978 3 0 557.7
279 1981 3 0 557.8
280 1984 3 0 557.9
281 1987 3 0 558
282 1991 4.5 1.25 558.1
283 1994 2.5 -1.5 558.2
284 1998 4.5 1.5 558.3
285 2002 4 -0.25 558.4
286 2006 4 0 558.5
287 2010 4 0 558.6
288 2015 5.5 1.25 558.7
289 2019 3.5 -1.5 558.8
290 2024 5.5 1.5 558.9
291 2028 3.5 -1.5 559
292 2041 17.5 11.5 559.1
293 2064 28 10.25 559.2
294 2094 33.5 6.25 559.3
295 2114 15 -14.25 559.4
296 2125 6.5 -8.75 559.5
297 2126 -4 -10.25 559.6
298 2127 1 2.5 559.7
299 2128 1 0 559.8
300 2130 2.5 1.25 559.9
301 2132 2 -0.25 560
302 2134 2 0 560.1
303 2136 2 0 560.2
304 2139 3.5 1.25 560.3
305 2141 1.5 -1.5 560.4
306 2144 3.5 1.5 560.5
307 2147 3 -0.25 560.6
308 2150 3 0 560.7
309 2153 3 0 560.8
310 2156 3 0 560.9
311 2156 -1.5 -3.75 561
312 2159 4.5 4.5 561.1
313 2163 4.5 0.5 561.2
314 2166 2.5 -1.5 561.3
315 2169 3 0.25 561.4
316 2173 4.5 1.25 561.5
317 2177 4 -0.25 561.6
318 2180 2.5 -1.25 561.7
319 2184 4.5 1.5 561.8
320 2188 4 -0.25 561.9
321 2192 4 0 562
322 2195 2.5 -1.25 562.1
323 2199 4.5 1.5 562.2
324 2203 4 -0.25 562.3
325 2215 16 10 562.4
326 2237 27 10.5 562.5
327 2267 34 7.5 562.6
328 2288 16.5 -13.25 562.7
329 2300 7.5 -9 562.8
330 2302 -3 -10.25 562.9
331 2303 0.5 1.25 563
332 2304 1 0.25 563.1
333 2305 1 0 563.2
334 2307 2.5 1.25 563.3
335 2308 0.5 -1.5 563.4
336 2310 2.5 1.5 563.5
337 2312 2 -0.25 563.6
338 2314 2 0 563.7
339 2322 11 7.5 563.8
340 2336 17 6 563.9
341 2354 20 3.5 564
342 2367 10.5 -7.25 564.1
343 2373 2.5 -7.5 564.2
344 2374 -1.5 -4.5 564.3
345 2375 1 1.25 564.4
346 2376 1 0 564.5
347 2377 1 0 564.6
348 2379 2.5 1.25 564.7
349 2381 2 -0.25 564.8
350 2384 3.5 1.25 564.9
351 2386 1.5 -1.5 565
352 2389 3.5 1.5 565.1
353 2392 3 -0.25 565.2
354 2396 4.5 1.25 565.3
355 2399 2.5 -1.5 565.4
356 2402 3 0.25 565.5
357 2405 3 0 565.6
358 2409 4.5 1.25 565.7
359 2412 2.5 -1.5 565.8
360 2416 4.5 1.5 565.9
361 2420 4 -0.25 566
362 2423 2.5 -1.25 566.1
363 2427 4.5 1.5 566.2
364 2431 4 -0.25 566.3
365 2435 4 0 566.4
366 2440 5.5 1.25 566.5
367 2444 3.5 -1.5 566.6
368 2448 4 0.25 566.7
369 2453 5.5 1.25 566.8
370 2467 18.5 11 566.9
371 2491 29 10.25 567
372 2524 37.5 8.75 567.1
373 2547 18 -14.75 567.2
374 2559 6.5 -11.25 567.3
375 2561 -3 -9.75 567.4
376 2562 0.5 1.25 567.5
377 2563 1 0.25 567.6
378 2564 1 0 567.7
379 2566 2.5 1.25 567.8
380 2568 2 -0.25 567.9
381 2570 2 0 568
382 2572 2 0 568.1
383 2574 2 0 568.2
384 2577 3.5 1.25 568.3
385 2586 12 7.25 568.4
386 2601 18 6 568.5
387 2623 25.5 7.25 568.6
388 2639 13 -9.25 568.7
389 2650 8.5 -4.75 568.8
390 2657 5 -3.75 568.9
391 2666 10 3.5 569
392 2675 9 -0.5 569.1
393 2682 6 -2.5 569.2
394 2685 1 -4.5 569.3
395 2687 1.5 -0.25 569.4
396 2688 0.5 -1 569.5
397 2689 1 0.25 569.6
398 2691 2.5 1.25 569.7
399 2693 2 -0.25 569.8
400 2695 2 0 569.9
401 2697 2 0 570
402 2699 2 0 570.1
403 2702 3.5 1.25 570.2
404 2705 3 -0.25 570.3
405 2708 3 0 570.4
406 2711 3 0 570.5
407 2720 12 7.5 570.6
408 2737 21 8.5 570.7
409 2762 29 8 570.8
410 2781 16 -9.5 570.9
411 2792 7 -8.5 571
412 2795 -1 -8 571.1
413 2797 1.5 0.75 571.2
414 2798 0.5 -1 571.3
415 2802 5.5 4 571.4
416 2812 13 6.75 571.5
417 2825 14.5 2.25 571.6
418 2836 10 -3.25 571.7
419 2842 3.5 -5.75 571.8
420 2844 0 -3.75 571.9
421 2848 5 3.5 572
422 2856 10 4.5 572.1
423 2866 11 1.5 572.2
424 2873 5.5 -4.25 572.3
425 2877 2.5 -3 572.4
426 2878 -0.5 -3 572.5
427 2880 2.5 2 572.6
428 2880 -1 -2.75 572.7
429 2882 3 3 572.8
430 2884 2 -0.5 572.9
431 2886 2 0 573
432 2888 2 0 573.1
433 2891 3.5 1.25 573.2
434 2900 12 7.25 573.3
435 2915 18 6 573.4
436 2936 24 6 573.5
437 2952 13.5 -7.75 573.6
438 2965 11.5 -2.5 573.7
439 2975 8.5 -3 573.8
440 2983 7 -1.75 573.9
441 2988 3.5 -3.25 574
442 2989 -1 -4.25 574.1
443 2990 1 1 574.2
444 2991 1 0 574.3
445 2996 7 5 574.4
446 3006 12.5 5.25 574.5
447 3022 19 6.25 574.6
448 3035 11.5 -5.25 574.7
449 3046 10 -1.75 574.8
450 3052 3.5 -5.75 574.9
451 3055 1.5 -2.5 575
452 3059 4.5 2 575.1
453 3067 10 4.75 575.2
454 3078 12.5 2.75 575.3
455 3088 9.5 -2 575.4
456 3096 7 -2.25 575.5
457 3102 5 -2 575.6
458 3111 10.5 4.25 575.7
459 3118 6 -3.25 575.8
460 3124 5.5 -0.75 575.9
461 3131 7.5 1.5 576
462 3142 13 4.75 576.1
463 3153 11 -1 576.2
464 3163 9.5 -1.25 576.3
465 3172 8.5 -1 576.4
466 3181 9 0.25 576.5
467 3190 9 0 576.6
468 3200 10.5 1.25 576.7
469 3210 10 -0.25 576.8
470 3220 10 0 576.9
471 3229 8.5 -1.25 577
472 3237 7.5 -1 577.1
473 3245 8 0.25 577.2
474 3254 9.5 1.25 577.3
475 3265 12 2.25 577.4
476 3276 11 -0.5 577.5
477 3287 11 0 577.6
478 3297 9.5 -1.25 577.7
479 3306 8.5 -1 577.8
480 3313 6 -2.25 577.9
481 3319 5.5 -0.75 578
482 3325 6 0.25 578.1
483 3333 9 2.5 578.2
484 3346 15.5 5.75 578.3
485 3359 13 -1.25 578.4
486 3372 13 0 578.5
487 3382 8.5 -3.75 578.6
488 3392 10 0.75 578.7
489 3401 8.5 -1.25 578.8
490 3410 9 0.25 578.9
491 3421 12 2.5 579
492 3433 12.5 0.75 579.1
493 3444 10.5 -1.5 579.2
494 3455 11 0.25 579.3
495 3465 9.5 -1.25 579.4
496 3474 8.5 -1 579.5
497 3484 10.5 1.5 579.6
498 3493 8.5 -1.5 579.7
499 3503 10.5 1.5 579.8
500 3512 8.5 -1.5 579.9
501 3522 10.5 1.5 580
502 3533 11.5 1 580.1
503 3543 9.5 -1.5 580.2
504 3550 5.5 -3.5 580.3
505 3554 2.5 -3 580.4
506 3559 5.5 2 580.5
507 3568 11 4.75 580.6
508 3581 15 4 580.7
509 3594 13 -1 580.8
510 3606 11.5 -1.25 580.9
511 3615 7.5 -3.5 581
512 3625 10.5 2 581.1
513 3635 10 -0.25 581.2
514 3646 11.5 1.25 581.3
515 3656 9.5 -1.5 581.4
516 3666 10 0.25 581.5
517 3675 8.5 -1.25 581.6
518 3685 10.5 1.5 581.7
519 3695 10 -0.25 581.8
520 3704 8.5 -1.25 581.9
521 3713 9 0.25 582
522 3719 4.5 -3.75 582.1
523 3722 1.5 -3 582.2
524 3727 6 3.25 582.3
525 3735 9.5 3.25 582.4
526 3747 14 4.25 582.5
527 3756 7.5 -4.75 582.6
528 3762 4.5 -3 582.7
529 3767 4.5 -0.5 582.8
530 3775 9.5 4 582.9
531 3788 15.5 5.5 583
532 3799 10 -3.75 583.1
533 3808 8 -2 583.2
534 3813 3 -4.5 583.3
535 3821 9.5 4.75 583.4
536 3832 12.5 3 583.5
537 3844 12.5 0.5 583.6
538 3855 10.5 -1.5 583.7
539 3863 6.5 -3.5 583.8
540 3872 9.5 2 583.9
541 3880 7.5 -1.5 584
542 3888 8 0.25 584.1
543 3897 9.5 1.25 584.2
544 3897 -4.5 -11.5 584.3
545 3905 12 12.25 584.4
546 3911 5 -4.5 584.5
547 3915 3 -2 584.6
548 3920 5.5 1.75 584.7
549 3928 9.5 3.5 584.8
550 3941 15.5 5.5 584.9
551 3950 7 -6.25 585
552 3958 7.5 -0.25 585.1
553 3965 6.5 -1 585.2
554 3976 13 5.25 585.3
555 3986 9.5 -2.25 585.4
556 3996 10 0.25 585.5
557 4004 7 -2.5 585.6
558 4012 8 0.5 585.7
559 4021 9.5 1.25 585.8
560 4030 9 -0.25 585.9
561 4040 10.5 1.25 586
562 4051 11.5 1 586.1
563 4061 9.5 -1.5 586.2
564 4072 11.5 1.5 586.3
565 4081 8 -2.75 586.4
566 4089 7.5 -0.75 586.5
567 4093 2 -4.75 586.6
568 4095 1 -1.5 586.7
569 4096 0.5 -0.75 586.8
570 4098 2.5 1.5 586.9
571 4104 8 4.75 587
572 4117 16.5 7.75 587.1
573 4137 23.5 7 587.2
574 4155 17 -4.25 587.3
575 4170 13.5 -3.25 587.4
576 4181 9 -4.25 587.5
577 4190 8 -1.5 587.6
578 4198 7.5 -0.75 587.7
579 4204 5 -2.25 587.8
580 4210 6 0.5 587.9
581 4219 10.5 3.75 588
582 4233 16.5 5.5 588.1
583 4246 12.5 -2.5 588.2
584 4255 7 -4.75 588.3
585 4260 3 -4 588.4
586 4265 5 1 588.5
587 4271 6.5 1.25 588.6
588 4281 12 4.75 588.7
589 4290 8.5 -2.25 588.8
590 4301 12 2.75 588.9
591 4312 11 -0.5 589
592 4321 8 -2.5 589.1
593 4329 7.5 -0.75 589.2
594 4337 8 0.25 589.3
595 4349 14 5 589.4
596 4362 13.5 0.25 589.5
597 4375 13 -0.25 589.6
598 4386 10 -2.5 589.7
599 4393 5 -4.5 589.8
600 4398 4 -1.5 589.9
