Time[s] CO2_smooth[ppm] dCO2_dt[ppm/s] d2CO2_dt2[ppm/s^2] stim_f[Hz]
111 1675 1 0 0
112 1676 1 0 0
113 1677 1 0 0
114 1679 2.5 1.25 0
115 1680 0.5 -1.5 0
116 1682 2.5 1.5 0
117 1684 2 -0.25 0
118 1691 9.5 6.25 0
119 1703 14.5 5 0
120 1720 19.5 5 0
121 1732 9.5 -7.5 0
122 1738 3 -6.25 0
123 1739 -1.5 -4.75 0
124 1739 -0.5 0 0
125 1740 1.5 1.5 0
126 1743 4 2.25 0
127 1750 9 4.5 0
128 1760 11.5 2.75 0
129 1767 5.5 -4.5 0
130 1771 2.5 -3 0
131 1773 1 -1.75 0
132 1774 0.5 -0.75 0
133 1775 1 0.25 0
134 1776 1 0 0
135 1777 1 0 0
136 1778 1 0 0
137 1779 1 0 0
138 1781 2.5 1.25 0
139 1783 2 -0.25 0
140 1785 2 0 0
141 1787 2 0 0
142 1789 2 0 0
143 1791 2 0 0
144 1794 3.5 1.25 0
145 1796 1.5 -1.5 0
146 1803 9.5 6.5 0
147 1815 14.5 5 0
148 1832 19.5 5 0
149 1844 9.5 -7.5 0
150 1850 3 -6.25 0
151 1851 -1.5 -4.75 0
152 1852 1 1.25 0
153 1856 5.5 3.75 0
154 1863 8.5 3 0
155 1872 10 1.75 0
156 1879 6 -3 0
157 1883 2.5 -3.25 0
158 1884 -0.5 -3 0
159 1885 1 0.75 0
160 1886 1 0 0
161 1886 -0.5 -1.25 0
162 1887 1.5 1.5 0
163 1888 1 -0.25 0
164 1889 1 0 0
165 1891 2.5 1.25 0
166 1893 2 -0.25 0
167 1895 2 0 0
168 1897 2 0 0
169 1899 2 0 0
170 1901 2 0 0
171 1904 3.5 1.25 0
172 1906 1.5 -1.5 0
173 1909 3.5 1.5 0
174 1912 3 -0.25 0
175 1915 3 0 0
176 1918 3 0 0
177 1921 3 0 0
178 1924 3 0 0
179 1927 3 0 0
180 1930 3 0 0
181 1933 3 0 0
182 1937 4.5 1.25 0
183 1941 4 -0.25 0
184 1945 4 0 0
185 1948 2.5 -1.25 0
186 1952 4.5 1.5 0
187 1963 14.5 8.5 0
188 1984 26 10.75 0
189 2014 34.5 8.75 0
190 2036 18 -12.25 0
191 2048 7 -10.5 0
192 2049 -4.5 -11.25 0
193 2053 5.5 6.5 0
194 2061 10 4.25 0
195 2073 14 4 0
196 2082 7.5 -4.75 0
197 2088 4.5 -3 0
198 2089 -1.5 -5.5 0
199 2090 1 1.25 0
200 2091 1 0 0
201 2092 1 0 0
202 2093 1 0 0
203 2099 8.5 6.25 0
204 2108 10.5 2.5 0
205 2122 16.5 5.5 0
206 2131 6.5 -7.5 0
207 2137 4.5 -2.5 0
208 2138 -1.5 -5.5 0
209 2139 1 1.25 0
210 2141 2.5 1.25 0
211 2147 8 4.75 0
212 2159 15 6.5 0
213 2177 21 6 0
214 2192 13.5 -5.25 0
215 2202 7.5 -5.5 0
216 2205 -0.5 -7.5 0
217 2207 1.5 0.5 0
218 2208 0.5 -1 0
219 2209 1 0.25 0
220 2211 2.5 1.25 0
221 2213 2 -0.25 0
222 2220 9.5 6.25 0
223 2233 16 6.25 0
224 2253 23.5 7.25 0
225 2269 14 -6.75 0
226 2279 7 -6.5 0
227 2282 -0.5 -7.25 0
228 2284 1.5 0.5 0
229 2285 0.5 -1 0
230 2286 1 0.25 0
231 2287 1 0 0
232 2293 8.5 6.25 0
233 2304 13.5 5 0
234 2318 15.5 2.5 0
235 2328 8 -5.75 0
236 2337 8.5 -0.25 0
237 2344 6 -2.25 0
238 2355 13 5.5 0
239 2364 8 -3.5 0
240 2369 3 -4.5 0
241 2371 0.5 -2.75 0
242 2372 0.5 -0.5 0
243 2373 1 0.25 0
244 2379 8.5 6.25 0
245 2389 12 3.75 0
246 2404 17.5 5.25 0
247 2416 10.5 -5 0
248 2424 6 -4.25 0
249 2431 6.5 -0.25 0
250 2441 11.5 4 0
251 2451 10 -0.75 0
252 2460 8.5 -1.25 0
253 2466 4.5 -3.5 0
254 2469 1.5 -3 0
255 2471 1.5 -0.5 0
256 2472 0.5 -1 0
257 2477 7 5.25 0
258 2486 11 4 0
259 2501 18 6.5 0
260 2513 10.5 -5.25 0
261 2522 7.5 -3 0
262 2525 0 -6.75 0
263 2527 1.5 0.25 0
264 2528 0.5 -1 0
265 2530 2.5 1.5 0
266 2531 0.5 -1.5 0
267 2538 10 7.75 0
268 2538 -3.5 -10.25 0
269 2549 16.5 15.5 0
270 2568 23 7.25 0
271 2583 13 -7 0
272 2596 12 -1.5 0
273 2603 4 -7 0
274 2609 5.5 0.25 0
275 2613 3 -2.25 0
276 2615 1 -2 0
277 2616 0.5 -0.75 0
278 2621 7 5.25 0
279 2630 11 4 0
280 2646 19.5 7.75 0
281 2659 11.5 -5.5 0
282 2670 10 -1.75 0
283 2676 3.5 -5.75 0
284 2682 6 1.25 0
285 2689 7.5 1.25 0
286 2699 11.5 3.5 0
287 2709 10 -0.75 0
288 2716 5.5 -3.75 0
289 2719 1 -4.25 0
290 2723 4.5 2.25 0
291 2730 8.5 3.5 0
292 2741 13 4.25 0
293 2753 12.5 0.25 0
294 2763 9 -2.75 0
295 2772 8.5 -0.75 0
296 2780 7.5 -1 0
297 2788 8 0.25 0
298 2796 8 0 0
299 2803 6.5 -1.25 0
300 2811 8.5 1.5 0
301 2818 6.5 -1.5 0
302 2824 5.5 -1 0
303 2827 1.5 -3.5 0
304 2829 1.5 -0.5 0
305 2830 0.5 -1 0
306 2832 2.5 1.5 0
307 2834 2 -0.25 0
308 2836 2 0 0
309 2843 9.5 6.25 0
310 2857 17.5 7.5 0
311 2879 26 8.25 0
312 2897 16 -7 0
313 2910 10.5 -5.25 0
314 2918 5.5 -5 0
315 2924 5 -1.25 0
316 2927 1.5 -3.25 0
317 2929 1.5 -0.5 0
318 2934 6.5 4 0
319 2944 12.5 5.5 0
320 2959 17.5 5 0
321 2973 13.5 -2.5 0
322 2984 9.5 -3.5 0
323 2992 6.5 -3 0
324 3000 8 0.75 0
325 3009 9.5 1.25 0
326 3018 9 -0.25 0
327 3027 9 0 0
328 3037 10.5 1.25 0
329 3046 8.5 -1.5 0
330 3055 9 0.25 0
331 3063 7.5 -1.25 0
332 3069 5 -2.25 0
333 3072 1.5 -3.25 0
334 3077 6 3.25 0
335 3085 9.5 3.25 0
336 3097 14 4.25 0
337 3106 7.5 -4.75 0
338 3112 4.5 -3 0
339 3114 0 -4.25 0
340 3119 6.5 4.75 0
341 3130 14 6.75 0
342 3145 17 3.5 0
343 3160 15 -1 0
344 3173 12 -2.5 0
345 3182 7 -4.5 0
346 3191 9 1 0
347 3200 9 0 0
348 3209 9 0 0
349 3218 9 0 0
350 3227 9 0 0
351 3236 9 0 0
352 3246 10.5 1.25 0
353 3257 11.5 1 0
354 3268 11 -0.25 0
355 3280 12.5 1.25 0
356 3292 12 -0.25 0
357 3305 13.5 1.25 0
358 3317 11.5 -1.5 0
359 3330 13.5 1.5 0
360 3342 11.5 -1.5 0
361 3355 13.5 1.5 0
362 3369 14.5 1 0
363 3384 15.5 1 0
364 3400 16.5 1 0
365 3417 17.5 1 0
366 3436 20 2.25 0
367 3457 22 2 0
368 3478 21 -0.5 0
369 3499 21 0 0
370 3520 21 0 0
371 3541 21 0 0
372 3564 24 2.5 0
373 3587 23 -0.5 0
374 3610 23 0 0
375 3610 -11.5 -28.75 0
376 3632 33 33.25 0
377 3655 23.5 -4.25 0
378 3678 23 -0.25 0
379 3702 24.5 1.25 0
380 3726 24 -0.25 0
381 3749 22.5 -1.25 0
382 3773 24.5 1.5 0
383 3798 25.5 1 0
384 3825 28 2.25 0
385 3853 28.5 0.75 0
386 3880 26.5 -1.5 0
387 3908 28.5 1.5 0
388 3934 25 -2.75 0
389 3961 27.5 1.75 0
390 3988 27 -0.25 0
391 4015 27 0 0
392 4043 28.5 1.25 0
393 4070 26.5 -1.5 0
394 4097 27 0.25 0
395 4122 24 -2.5 0
396 4147 25 0.5 0
397 4171 23.5 -1.25 0
398 4196 25.5 1.5 0
399 4221 25 -0.25 0
400 4246 25 0 0
401 4269 22 -2.5 0
402 4291 21.5 -0.75 0
403 4312 20.5 -1 0
404 4333 21 0.25 0
405 4353 19.5 -1.25 0
406 4374 21.5 1.5 0
407 4393 18 -2.75 0
408 4413 20.5 1.75 0
409 4431 17 -2.75 0
410 4450 19.5 1.75 0
411 4468 17.5 -1.5 0
412 4486 18 0.25 0
413 4503 16.5 -1.25 0
414 4520 17 0.25 0
415 4537 17 0 0
416 4554 17 0 0
417 4571 17 0 0
418 4586 14 -2.5 0
419 4601 15 0.5 0
420 4615 13.5 -1.25 0
421 4628 12.5 -1 0
422 4642 14.5 1.5 0
423 4656 14 -0.25 0
424 4670 14 0 0
425 4683 12.5 -1.25 0
426 4696 13 0.25 0
427 4709 13 0 0
428 4722 13 0 0
429 4737 16 2.5 0
430 4750 12 -3 0
431 4762 11.5 -0.75 0
432 4774 12 0.25 0
433 4785 10.5 -1.25 0
434 4796 11 0.25 0
435 4807 11 0 0
436 4818 11 0 0
437 4828 9.5 -1.25 0
438 4838 10 0.25 0
439 4848 10 0 0
440 4859 11.5 1.25 0
441 4871 12.5 1 0
442 4884 13.5 1 0
443 4896 11.5 -1.5 0
444 4908 12 0.25 0
445 4920 12 0 0
446 4931 10.5 -1.25 0
447 4944 14 2.75 0
448 4957 13 -0.5 0
449 4970 13 0 0
450 4980 8.5 -3.75 0
451 4988 7 -1.75 0
452 4995 6.5 -0.75 0
453 5004 10 2.75 0
454 5019 18 7 0
455 5034 15 -1.5 0
456 5048 13.5 -1.25 0
457 5061 12.5 -1 0
458 5074 13 0.25 0
459 5087 13 0 0
460 5099 11.5 -1.25 0
461 5107 6 -4.75 0
462 5111 2 -4 0
463 5113 1 -1.5 0
464 5120 9.5 6.75 0
465 5133 16 6.25 0
466 5153 23.5 7.25 0
467 5172 18.5 -3 0
468 5189 16 -2.25 0
469 5203 12.5 -3.25 0
470 5217 14 0.75 0
471 5231 14 0 0
472 5245 14 0 0
473 5259 14 0 0
474 5272 12.5 -1.25 0
475 5284 11.5 -1 0
476 5293 7.5 -3.5 0
477 5301 7.5 -0.5 0
478 5305 2 -4.75 0
479 5308 2.5 -0.25 0
480 5310 1.5 -1 0
481 5317 9.5 6.5 0
482 5317 -3.5 -10 0
483 5332 22.5 20.5 0
484 5355 27 6.25 0
485 5377 21.5 -3.25 0
486 5396 17.5 -3.5 0
487 5408 8.5 -8 0
488 5417 7.5 -2 0
489 5424 6 -1.75 0
490 5435 13 5.5 0
491 5449 15.5 2.75 0
492 5465 17 1.75 0
493 5479 13 -3 0
494 5492 12.5 -0.75 0
495 5505 13 0.25 0
496 5520 16 2.5 0
497 5535 15 -0.5 0
498 5550 15 0 0
499 5567 18 2.5 0
500 5584 17 -0.5 0
501 5602 18.5 1.25 0
502 5620 18 -0.25 0
503 5638 18 0 0
504 5658 21 2.5 0
505 5677 18.5 -1.75 0
506 5697 20.5 1.5 0
507 5717 20 -0.25 0
508 5737 20 0 0
509 5757 20 0 0
510 5778 21.5 1.25 0
511 5798 19.5 -1.5 0
512 5818 20 0.25 0
513 5838 20 0 0
514 5857 18.5 -1.25 0
515 5876 19 0.25 0
516 5896 20.5 1.25 0
517 5917 21.5 1 0
518 5939 22.5 1 0
519 5962 23.5 1 0
520 5985 23 -0.25 0
521 6008 23 0 0
522 6031 23 0 0
523 6054 23 0 0
524 6077 23 0 0
525 6099 21.5 -1.25 0
526 6121 22 0.25 0
527 6141 19 -2.5 0
528 6161 20 0.5 0
529 6180 18.5 -1.25 0
530 6197 16 -2.25 0
531 6215 18.5 1.75 0
532 6233 18 -0.25 0
533 6250 16.5 -1.25 0
534 6267 17 0.25 0
535 6284 17 0 0
536 6301 17 0 0
537 6319 18.5 1.25 0
538 6337 18 -0.25 0
539 6354 16.5 -1.25 0
540 6369 14 -2.25 0
541 6384 15 0.5 0
542 6399 15 0 0
543 6414 15 0 0
544 6429 15 0 0
545 6446 18 2.5 0
546 6462 15.5 -1.75 0
547 6477 14.5 -1 0
548 6488 9 -4.75 0
549 6498 9.5 -0.25 0
550 6510 13 2.75 0
551 6527 19.5 5.75 0
552 6546 20 1.25 0
553 6564 17.5 -1.75 0
554 6577 10.5 -6 0
555 6587 8.5 -2.5 0
556 6593 4 -4.25 0
557 6596 1.5 -2.75 0
558 6604 10.5 7 0
559 6619 18.5 7.5 0
560 6643 28.5 9.5 0
561 6665 21 -4.75 0
562 6684 17.5 -3.25 0
563 6699 13 -4.25 0
564 6714 15 1 0
565 6728 13.5 -1.25 0
566 6743 15.5 1.5 0
567 6758 15 -0.25 0
568 6773 15 0 0
569 6788 15 0 0
570 6803 15 0 0
571 6816 12 -2.5 0
572 6826 8.5 -3.25 0
573 6832 4 -4.25 0
574 6835 1.5 -2.75 0
575 6837 1.5 -0.5 0
576 6839 2 0.25 0
577 6850 15.5 11.25 0
578 6871 26 10.25 0
579 6903 37.5 11.25 0
580 6929 23 -10.25 0
581 6947 14 -8.5 0
582 6953 0 -13 0
583 6961 9 5.5 0
584 6977 20 9.5 0
585 7001 28 8 0
586 7025 24 -2 0
587 7045 18 -5 0
588 7060 12.5 -5.25 0
589 7074 13.5 0 0
590 7087 12.5 -1 0
591 7087 -6.5 -16 0
592 7096 13.5 14.5 0
593 7106 10.5 -1 0
594 7120 16 4.75 0
595 7139 21.5 5.25 0
596 7160 22 1.25 0
597 7180 19.5 -1.75 0
598 7197 15.5 -3.5 0
599 7213 15.5 -0.5 0
600 7230 17.5 1.5 0
