Time[s] CO2_smooth[ppm] dCO2_dt[ppm/s] d2CO2_dt2[ppm/s^2] stim_f[Hz]
149 3378 4 0 0
150 3382 4 0 0
151 3386 4 0 0
152 3390 4 0 0
153 3395 5.5 1.25 0
154 3399 3.5 -1.5 0
155 3403 4 0.25 0
156 3408 5.5 1.25 0
157 3412 3.5 -1.5 0
158 3416 4 0.25 0
159 3420 4 0 0
160 3425 5.5 1.25 0
161 3429 3.5 -1.5 0
162 3433 4 0.25 0
163 3437 4 0 0
164 3442 5.5 1.25 0
165 3446 3.5 -1.5 0
166 3450 4 0.25 0
167 3454 4 0 0
168 3458 4 0 0
169 3462 4 0 0
170 3466 4 0 0
171 3471 5.5 1.25 0
172 3475 3.5 -1.5 0
173 3479 4 0.25 0
174 3479 -2 -5 0
175 3483 6 6 0
176 3488 5.5 0.25 0
177 3492 3.5 -1.5 0
178 3497 5.5 1.5 0
179 3502 5 -0.25 0
180 3507 5 0 0
181 3512 5 0 0
182 3516 3.5 -1.25 0
183 3521 5.5 1.5 0
184 3525 3.5 -1.5 0
185 3530 5.5 1.5 0
186 3534 3.5 -1.5 0
187 3539 5.5 1.5 0
188 3543 3.5 -1.5 0
189 3548 5.5 1.5 0
190 3552 3.5 -1.5 0
191 3556 4 0.25 0
192 3561 5.5 1.25 0
193 3565 3.5 -1.5 0
194 3569 4 0.25 0
195 3573 4 0 0
196 3577 4 0 0
197 3582 5.5 1.25 0
198 3586 3.5 -1.5 0
199 3591 5.5 1.5 0
200 3595 3.5 -1.5 0
201 3600 5.5 1.5 0
202 3604 3.5 -1.5 0
203 3609 5.5 1.5 0
204 3613 3.5 -1.5 0
205 3618 5.5 1.5 0
206 3622 3.5 -1.5 0
207 3627 5.5 1.5 0
208 3631 3.5 -1.5 0
209 3635 4 0.25 0
210 3640 5.5 1.25 0
211 3645 5 -0.25 0
212 3650 5 0 0
213 3655 5 0 0
214 3660 5 0 0
215 3665 5 0 0
216 3670 5 0 0
217 3675 5 0 0
218 3680 5 0 0
219 3685 5 0 0
220 3690 5 0 0
221 3695 5 0 0
222 3700 5 0 0
223 3705 5 0 0
224 3710 5 0 0
225 3715 5 0 0
226 3719 3.5 -1.25 0
227 3724 5.5 1.5 0
228 3728 3.5 -1.5 0
229 3733 5.5 1.5 0
230 3738 5 -0.25 0
231 3742 3.5 -1.25 0
232 3747 5.5 1.5 0
233 3752 5 -0.25 0
234 3757 5 0 0
235 3762 5 0 0
236 3766 3.5 -1.25 0
237 3771 5.5 1.5 0
238 3776 5 -0.25 0
239 3781 5 0 0
240 3786 5 0 0
241 3791 5 0 0
242 3796 5 0 0
243 3800 3.5 -1.25 0
244 3805 5.5 1.5 0
245 3810 5 -0.25 0
246 3815 5 0 0
247 3820 5 0 0
248 3825 5 0 0
249 3830 5 0 0
250 3835 5 0 0
251 3840 5 0 0
252 3845 5 0 0
253 3851 6.5 1.25 0
254 3856 4.5 -1.5 0
255 3861 5 0.25 0
256 3866 5 0 0
257 3871 5 0 0
258 3876 5 0 0
259 3882 6.5 1.25 0
260 3887 4.5 -1.5 0
261 3893 6.5 1.5 0
262 3899 6 -0.25 0
263 3904 4.5 -1.25 0
264 3910 6.5 1.5 0
265 3915 4.5 -1.5 0
266 3921 6.5 1.5 0
267 3926 4.5 -1.5 0
268 3932 6.5 1.5 0
269 3937 4.5 -1.5 0
270 3942 5 0.25 0
271 3948 6.5 1.25 0
272 3953 4.5 -1.5 0
273 3959 6.5 1.5 0
274 3965 6 -0.25 0
275 3971 6 0 0
276 3977 6 0 0
277 3982 4.5 -1.25 0
278 3988 6.5 1.5 0
279 3994 6 -0.25 0
280 3999 4.5 -1.25 0
281 4005 6.5 1.5 0
282 4011 6 -0.25 0
283 4011 -3 -7.5 0
284 4017 9 9 0
285 4023 6 -1.5 0
286 4028 4.5 -1.25 0
287 4034 6.5 1.5 0
288 4040 6 -0.25 0
289 4046 6 0 0
290 4052 6 0 0
291 4057 4.5 -1.25 0
292 4063 6.5 1.5 0
293 4081 24 14.75 0
294 4112 37.5 13.25 0
295 4154 47.5 10.5 0
296 4184 24 -17.75 0
297 4199 7.5 -15.75 0
298 4201 -4.5 -12.5 0
299 4202 0.5 2 0
300 4203 1 0.25 0
301 4204 1 0 599.9
302 4206 2.5 1.25 599.7
303 4213 9.5 6 599.5
304 4226 16 6.25 599.3
305 4244 20.5 4.75 599.1
306 4258 12 -6.25 598.9
307 4266 5 -6.5 598.7
308 4268 -1 -6 598.5
309 4269 0.5 0.25 598.3
310 4271 2.5 1.5 598.1
311 4273 2 -0.25 597.9
312 4275 2 0 597.7
313 4278 3.5 1.25 597.5
314 4281 3 -0.25 597.3
315 4284 3 0 597.1
316 4287 3 0 596.9
317 4290 3 0 596.7
318 4293 3 0 596.5
319 4297 4.5 1.25 596.3
320 4300 2.5 -1.5 596.1
321 4304 4.5 1.5 595.9
322 4308 4 -0.25 595.7
323 4312 4 0 595.5
324 4326 19 12.5 595.3
325 4349 27.5 8.75 595.1
326 4382 38 10.25 594.9
327 4405 18 -15 594.7
328 4417 6.5 -11.25 594.5
329 4419 -3 -9.75 594.3
330 4420 0.5 1.25 594.1
331 4422 2.5 1.5 593.9
332 4424 2 -0.25 593.7
333 4426 2 0 593.5
334 4429 3.5 1.25 593.3
335 4432 3 -0.25 593.1
336 4435 3 0 592.9
337 4438 3 0 592.7
338 4442 4.5 1.25 592.5
339 4446 4 -0.25 592.3
340 4450 4 0 592.1
341 4454 4 0 591.9
342 4458 4 0 591.7
343 4462 4 0 591.5
344 4475 17.5 11.25 591.3
345 4498 28 10.25 591.1
346 4532 39.5 11.25 590.9
347 4558 22 -12.75 590.7
348 4573 9.5 -11.75 590.5
349 4577 -1.5 -11 590.3
350 4579 1 0.25 590.1
351 4580 0.5 -0.75 589.9
352 4585 7 5.25 589.7
353 4596 14 6.5 589.5
354 4611 17 3.5 589.3
355 4622 9 -6 589.1
356 4629 5 -4 588.9
357 4631 -0.5 -5.25 588.7
358 4632 0.5 0 588.5
359 4634 2.5 1.5 588.3
360 4636 2 -0.25 588.1
361 4643 9.5 6.25 587.9
362 4657 17.5 7.5 587.7
363 4677 23 5.75 587.5
364 4692 12.5 -7.75 587.3
365 4700 4.5 -7.5 587.1
366 4702 -1 -5.75 586.9
367 4703 0.5 0.25 586.7
368 4709 8.5 6.5 586.5
369 4720 13.5 5 586.3
370 4736 18.5 5 586.1
371 4749 11.5 -5 585.9
372 4756 4 -6.75 585.7
373 4761 4 -1 585.5
374 4770 11 5.5 585.3
375 4783 15 4 585.1
376 4796 13 -1 584.9
377 4808 11.5 -1.25 584.7
378 4817 7.5 -3.5 584.5
379 4827 10.5 2 584.3
380 4837 10 -0.25 584.1
381 4845 7 -2.5 583.9
382 4852 6.5 -0.75 583.7
383 4856 2.5 -3.5 583.5
384 4858 1 -1.75 583.3
385 4859 0.5 -0.75 583.1
386 4861 2.5 1.5 582.9
387 4867 8 4.75 582.7
388 4880 16.5 7.75 582.5
389 4897 19 3.25 582.3
390 4911 12.5 -4.75 582.1
391 4919 5 -6.75 581.9
392 4919 -4 -8.5 581.7
393 4924 7.5 8.25 581.5
394 4934 12.5 5 581.3
395 4949 17.5 5 581.1
396 4963 13.5 -2.5 580.9
397 4976 12.5 -1 580.7
398 4986 8.5 -3.5 580.5
399 4996 10 0.75 580.3
400 5007 11.5 1.25 580.1
401 5019 12.5 1 579.9
402 5031 12 -0.25 579.7
403 5044 13.5 1.25 579.5
404 5055 10 -2.75 579.3
405 5066 11 0.5 579.1
406 5074 6.5 -3.75 578.9
407 5078 2 -4.25 578.7
408 5081 2.5 -0.25 578.5
409 5083 1.5 -1 578.3
410 5090 9.5 6.5 578.1
411 5105 19 8.75 577.9
412 5128 27 8 577.7
413 5149 20 -4.5 577.5
414 5166 15 -4.5 577.3
415 5179 11 -4 577.1
416 5191 11.5 -0.25 576.9
417 5203 12 0.25 576.7
418 5215 12 0 576.5
419 5228 13.5 1.25 576.3
420 5241 13 -0.25 576.1
421 5254 13 0 575.9
422 5266 11.5 -1.25 575.7
423 5277 10.5 -1 575.5
424 5288 11 0.25 575.3
425 5300 12.5 1.25 575.1
426 5312 12 -0.25 574.9
427 5323 10.5 -1.25 574.7
428 5335 12.5 1.5 574.5
429 5346 10.5 -1.5 574.3
430 5359 14 2.75 574.1
431 5371 11.5 -1.75 573.9
432 5383 12 0.25 573.7
433 5395 12 0 573.5
434 5405 9 -2.5 573.3
435 5416 11.5 1.75 573.1
436 5427 11 -0.25 572.9
437 5437 9.5 -1.25 572.7
438 5448 11.5 1.5 572.5
439 5460 12.5 1 572.3
440 5473 13.5 1 572.1
441 5486 13 -0.25 571.9
442 5501 16 2.5 571.7
443 5514 12 -3 571.5
444 5527 13 0.5 571.3
445 5540 13 0 571.1
446 5553 13 0 570.9
447 5568 16 2.5 570.7
448 5583 15 -0.5 570.5
449 5595 10.5 -3.75 570.3
450 5604 7.5 -3 570.1
451 5609 3 -4.25 569.9
452 5614 5 1 569.7
453 5624 12.5 6.25 569.5
454 5641 20.5 7.5 569.3
455 5658 17 -1.75 569.1
456 5674 15.5 -1.25 568.9
457 5689 14.5 -1 568.7
458 5704 15 0.25 568.5
459 5718 13.5 -1.25 568.3
460 5728 8 -4.75 568.1
461 5733 2.5 -5.25 567.9
462 5736 2 -1.25 567.7
463 5742 7.5 4.25 567.5
464 5755 16.5 8 567.3
465 5776 25 8.25 567.1
466 5795 18 -4.5 566.9
467 5811 14.5 -3.25 566.7
468 5822 8.5 -5.5 566.5
469 5834 12.5 2.5 566.3
470 5846 12 -0.25 566.1
471 5859 13.5 1.25 565.9
472 5873 14.5 1 565.7
473 5888 15.5 1 565.5
474 5902 13.5 -1.5 565.3
475 5916 14 0.25 565.1
476 5930 14 0 564.9
477 5944 14 0 564.7
478 5957 12.5 -1.25 564.5
479 5969 11.5 -1 564.3
480 5979 9 -2.25 564.1
481 5987 7 -2 563.9
482 5995 8 0.5 563.7
483 6006 12.5 3.75 563.5
484 6023 20 6.75 563.3
485 6043 21.5 2.25 563.1
486 6063 20 -0.75 562.9
487 6081 17 -2.5 562.7
488 6098 16.5 -0.75 562.5
489 6112 12.5 -3.5 562.3
490 6121 6.5 -5.5 562.1
491 6131 10.5 2.5 561.9
492 6143 13 2.25 561.7
493 6162 22.5 8.25 561.5
494 6182 20.5 -0.5 561.3
495 6199 15.5 -4 561.1
496 6212 11 -4.25 560.9
497 6224 11.5 -0.25 560.7
498 6232 6 -4.75 560.5
499 6238 5 -1.5 560.3
500 6245 7.5 1.75 560.1
501 6245 -3.5 -9 559.9
502 6257 18 16.75 559.7
503 6277 24 7 559.5
504 6296 18.5 -3.25 559.3
505 6314 17.5 -1 559.1
506 6331 16.5 -1 558.9
507 6348 17 0.25 558.7
508 6362 12.5 -3.75 558.5
509 6373 9.5 -3 558.3
510 6384 11 0.75 558.1
511 6397 14 2.5 557.9
512 6417 23.5 8.25 557.7
513 6436 18.5 -3 557.5
514 6452 14.5 -3.5 557.3
515 6465 11.5 -3 557.1
516 6477 11.5 -0.5 556.9
517 6491 15 2.75 556.7
518 6506 15.5 0.75 556.5
519 6522 16.5 1 556.3
520 6536 13 -2.75 556.1
521 6551 15.5 1.75 555.9
522 6565 13.5 -1.5 555.7
523 6580 15.5 1.5 555.5
524 6594 13.5 -1.5 555.3
525 6609 15.5 1.5 555.1
526 6623 13.5 -1.5 554.9
527 6638 15.5 1.5 554.7
528 6654 16.5 1 554.5
529 6670 16 -0.25 554.3
530 6686 16 0 554.1
531 6701 14.5 -1.25 553.9
532 6715 13.5 -1 553.7
533 6729 14 0.25 553.5
534 6743 14 0 553.3
535 6757 14 0 553.1
536 6771 14 0 552.9
537 6786 15.5 1.25 552.7
538 6800 13.5 -1.5 552.5
539 6815 15.5 1.5 552.3
540 6831 16.5 1 552.1
541 6848 17.5 1 551.9
542 6865 17 -0.25 551.7
543 6881 15.5 -1.25 551.5
544 6895 13 -2.25 551.3
545 6905 8 -4.5 551.1
546 6914 8.5 -0.25 550.9
547 6925 12 2.75 550.7
548 6937 12.5 0.75 550.5
549 6950 13.5 1 550.3
550 6963 13 -0.25 550.1
551 6980 19 5 549.9
552 6999 20 1.5 549.7
553 7018 19 -0.5 549.5
554 7035 16 -2.5 549.3
555 7051 15.5 -0.75 549.1
556 7067 16 0.25 548.9
557 7081 13 -2.5 548.7
558 7092 9.5 -3.25 548.5
559 7098 3.5 -5.5 548.3
560 7101 1.5 -2.5 548.1
561 7103 1.5 -0.5 547.9
562 7112 12.5 9 547.7
563 7130 22.5 9.5 547.5
564 7155 28.5 6.5 547.3
565 7175 17.5 -8 547.1
566 7191 14 -3.75 546.9
567 7205 13 -1.5 546.7
568 7224 21.5 6.75 546.5
569 7243 19 -1.25 546.3
570 7260 16 -2.5 546.1
571 7276 15.5 -0.75 545.9
572 7293 17.5 1.5 545.7
573 7311 18.5 1 545.5
574 7326 13.5 -4 545.3
575 7338 10.5 -3 545.1
576 7348 9 -1.75 544.9
577 7360 13 3 544.7
578 7375 16.5 3.25 544.5
579 7388 12 -3.25 544.3
580 7400 11.5 -0.75 544.1
581 7414 15 2.75 543.9
582 7433 21.5 5.75 543.7
583 7454 22 1.25 543.5
584 7472 16.5 -4.25 543.3
585 7483 7.5 -8 543.1
586 7489 3.5 -4.5 542.9
587 7493 3 -1.25 542.7
588 7501 10 5.5 542.5
589 7519 23 11.5 542.3
590 7547 33 10 542.1
591 7574 26.5 -3.75 541.9
592 7597 21 -4.75 541.7
593 7612 11 -9 541.5
594 7623 9 -3 541.3
595 7633 9.5 -0.25 541.1
596 7645 13 2.75 540.9
597 7662 19.5 5.75 540.7
598 7680 18.5 0 540.5
599 7697 16.5 -1.5 540.3
600 7712 14 -2.25 540.1
