Time[s] CO2_smooth[ppm] dCO2_dt[ppm/s] d2CO2_dt2[ppm/s^2] stim_f[Hz]
100 1134 7.5 1.75 0
101 1141 7 -0.25 0
102 1149 8.5 1.25 0
103 1156 6.5 -1.5 0
104 1164 8.5 1.5 0
105 1170 5 -2.75 0
106 1177 7.5 1.75 0
107 1183 5.5 -1.5 0
108 1190 7.5 1.5 0
109 1196 5.5 -1.5 0
110 1203 7.5 1.5 0
111 1210 7 -0.25 0
112 1210 -3.5 -8.75 0
113 1218 12 11.75 0
114 1226 8 -2 0
115 1234 8 0 0
116 1241 6.5 -1.25 0
117 1247 5.5 -1 0
118 1253 6 0.25 0
119 1259 6 0 0
120 1265 6 0 0
121 1272 7.5 1.25 0
122 1279 7 -0.25 0
123 1285 5.5 -1.25 0
124 1291 6 0.25 0
125 1296 4.5 -1.25 0
126 1298 0.5 -3.5 0
127 1301 3.5 2 0
128 1306 6 2.25 0
129 1315 11 4.5 0
130 1324 9 -1 0
131 1333 9 0 0
132 1339 4.5 -3.75 0
133 1346 7.5 2 0
134 1351 4 -2.75 0
135 1357 6.5 1.75 0
136 1363 6 -0.25 0
137 1369 6 0 0
138 1376 7.5 1.25 0
139 1382 5.5 -1.5 0
140 1388 6 0.25 0
141 1394 6 0 0
142 1398 3 -2.5 0
143 1400 1 -2 0
144 1404 5 3 0
145 1409 5.5 0.75 0
146 1417 9.5 3.5 0
147 1425 8 -0.75 0
148 1432 6.5 -1.25 0
149 1438 5.5 -1 0
150 1444 6 0.25 0
151 1450 6 0 0
152 1457 7.5 1.25 0
153 1462 4 -2.75 0
154 1468 6.5 1.75 0
155 1474 6 -0.25 0
156 1479 4.5 -1.25 0
157 1485 6.5 1.5 0
158 1490 4.5 -1.5 0
159 1495 5 0.25 0
160 1499 3.5 -1.25 0
161 1503 4 0.25 0
162 1507 4 0 0
163 1514 8.5 3.75 0
164 1521 7 -0.75 0
165 1527 5.5 -1.25 0
166 1531 3 -2.25 0
167 1533 1 -2 0
168 1534 0.5 -0.75 0
169 1534 -0.5 -1 0
170 1535 1.5 1.5 0
171 1539 5.5 3.5 0
172 1546 8.5 3 0
173 1558 14.5 5.5 0
174 1569 10.5 -2.5 0
175 1577 6.5 -3.5 0
176 1582 3.5 -3 0
177 1586 3.5 -0.5 0
178 1588 1 -2.25 0
179 1590 2 0.5 0
180 1591 0.5 -1.25 0
181 1592 1 0.25 0
182 1596 5.5 3.75 0
183 1604 10 4.25 0
184 1616 14 4 0
185 1626 9 -3.5 0
186 1633 5.5 -3.25 0
187 1635 -0.5 -5.5 0
188 1637 2 1.25 0
189 1638 0.5 -1.25 0
190 1641 4 2.75 0
191 1648 9 4.5 0
192 1659 13 4 0
193 1669 9.5 -2.25 0
194 1675 4 -4.75 590
195 1677 0 -4 589.9
196 1678 0.5 -0.25 589.8
197 1679 1 0.25 589.7
198 1682 4 2.5 589.6
199 1689 9 4.5 589.5
200 1699 11.5 2.75 589.4
201 1708 8.5 -2 589.3
202 1714 4.5 -3.5 589.2
203 1718 3 -1.75 589.1
204 1722 4 0.5 589
205 1729 8.5 3.75 588.9
206 1734 4 -3.25 588.8
207 1737 2 -2 588.7
208 1740 3 0.5 588.6
209 1746 7.5 3.75 588.5
210 1754 9 1.75 588.4
211 1762 8 -0.5 588.3
212 1767 3.5 -3.75 588.2
213 1769 0.5 -3 588.1
214 1770 0.5 -0.5 588
215 1771 1 0.25 587.9
216 1774 4 2.5 587.8
217 1780 7.5 3.25 587.7
218 1790 12 4.25 587.6
219 1799 8.5 -2.25 587.5
220 1806 6 -2.25 587.4
221 1811 4 -2 587.3
222 1816 5 0.5 587.2
223 1820 3.5 -1.25 587.1
224 1824 4 0.25 587
225 1828 4 0 586.9
226 1834 7 2.5 586.8
227 1839 4.5 -1.75 586.7
228 1844 5 0.25 586.6
229 1848 3.5 -1.25 586.5
230 1848 -2 -4.75 586.4
231 1855 10.5 9.75 586.3
232 1861 5.5 -3 586.2
233 1866 4.5 -1 586.1
234 1868 0.5 -3.5 586
235 1869 0.5 -0.5 585.9
236 1872 4 2.75 585.8
237 1877 6 2 585.7
238 1884 8 2 585.6
239 1891 7 -0.5 585.5
240 1898 7 0 585.4
241 1905 7 0 585.3
242 1912 7 0 585.2
243 1919 7 0 585.1
244 1924 4 -2.5 585
245 1930 6.5 1.75 584.9
246 1935 4.5 -1.5 584.8
247 1939 3.5 -1 584.7
248 1943 4 0.25 584.6
249 1945 1 -2.5 584.5
250 1946 0.5 -0.75 584.4
251 1947 1 0.25 584.3
252 1948 1 0 584.2
253 1950 2.5 1.25 584.1
254 1951 0.5 -1.5 584
255 1956 7 5.25 583.9
256 1966 12.5 5.25 583.8
257 1979 14.5 2.5 583.7
258 1989 8.5 -4.5 583.6
259 1994 2.5 -5.5 583.5
260 1995 -1 -3.75 583.4
261 1999 5.5 4.75 583.3
262 2006 8.5 3 583.2
263 2016 11.5 3 583.1
264 2025 8.5 -2 583
265 2031 4.5 -3.5 582.9
266 2035 3 -1.75 582.8
267 2043 10 5.5 582.7
268 2055 14 4 582.6
269 2067 12 -1 582.5
270 2077 9 -2.5 582.4
271 2082 2.5 -5.75 582.3
272 2085 2 -1.25 582.2
273 2087 1.5 -0.75 582.1
274 2088 0.5 -1 582
275 2089 1 0.25 581.9
276 2090 1 0 581.8
277 2092 2.5 1.25 581.7
278 2098 8 4.75 581.6
279 2109 13.5 5.25 581.5
280 2125 18.5 5 581.4
281 2140 14.5 -2.5 581.3
282 2151 9 -4.75 581.2
283 2158 5 -4 581.1
284 2163 4 -1.5 581
285 2166 2 -2 580.9
286 2170 4.5 1.75 580.8
287 2176 7 2.25 580.7
288 2185 10.5 3.25 580.6
289 2193 7.5 -2 580.5
290 2197 2 -4.75 580.4
291 2199 1 -1.5 580.3
292 2203 5 3 580.2
293 2210 8.5 3.25 580.1
294 2222 14.5 5.5 580
295 2233 10.5 -2.5 579.9
296 2240 5 -4.75 579.8
297 2243 1 -4 579.7
298 2245 1.5 -0.25 579.6
299 2246 0.5 -1 579.5
300 2248 2.5 1.5 579.4
301 2253 6.5 3.5 579.3
302 2264 14 6.75 579.2
303 2278 15.5 2.25 579.1
304 2290 11 -3.25 579
305 2296 3 -7 578.9
306 2298 0 -3.5 578.8
307 2299 0.5 -0.25 578.7
308 2303 5.5 4 578.6
309 2312 11.5 5.5 578.5
310 2325 15 3.75 578.4
311 2337 11.5 -2.25 578.3
312 2347 9 -2.25 578.2
313 2355 7 -2 578.1
314 2363 8 0.5 578
315 2371 8 0 577.9
316 2378 6.5 -1.25 577.8
317 2384 5.5 -1 577.7
318 2387 1.5 -3.5 577.6
319 2389 1.5 -0.5 577.5
320 2390 0.5 -1 577.4
321 2392 2.5 1.5 577.3
322 2394 2 -0.25 577.2
323 2396 2 0 577.1
324 2398 2 0 577
325 2405 9.5 6.25 576.9
326 2418 16 6.25 576.8
327 2438 23.5 7.25 576.7
328 2454 14 -6.75 576.6
329 2464 7 -6.5 576.5
330 2467 -0.5 -7.25 576.4
331 2469 1.5 0.5 576.3
332 2473 5 2.75 576.2
333 2481 10 4.5 576.1
334 2495 17 6.5 576
335 2507 11 -4 575.9
336 2517 9 -2 575.8
337 2523 4 -4.5 575.7
338 2526 1.5 -2.75 575.6
339 2528 1.5 -0.5 575.5
340 2529 0.5 -1 575.4
341 2533 5.5 4 575.3
342 2542 11.5 5.5 575.2
343 2556 16.5 5 575.1
344 2566 8 -6.25 575
345 2574 7 -1.5 574.9
346 2581 6.5 -0.75 574.8
347 2589 8.5 1.5 574.7
348 2597 8 -0.25 574.6
349 2597 -4 -10 574.5
350 2601 6 7 574.4
351 2603 1 -3.5 574.3
352 2607 5 3 574.2
353 2616 11.5 5.75 574.1
354 2628 13.5 2.5 574
355 2640 12 -0.75 573.9
356 2649 7.5 -3.75 573.8
357 2654 3 -4.25 573.7
358 2659 5 1 573.6
359 2666 8 2.5 573.5
360 2674 8.5 0.75 573.4
361 2682 8 -0.25 573.3
362 2689 6.5 -1.25 573.2
363 2697 8.5 1.5 573.1
364 2707 11 2.25 573
365 2716 8.5 -1.75 572.9
366 2722 4.5 -3.5 572.8
367 2724 0 -4.25 572.7
368 2728 5 3.5 572.6
369 2736 10 4.5 572.5
370 2749 15.5 5.25 572.4
371 2760 10 -3.75 572.3
372 2770 9.5 -0.75 572.2
373 2778 7 -2.25 572.1
374 2786 8 0.5 572
375 2792 5 -2.5 571.9
376 2795 1.5 -3.25 571.8
377 2799 4.5 2 571.7
378 2807 10 4.75 571.6
379 2819 14 4 571.5
380 2829 9 -3.5 571.4
381 2837 7 -2 571.3
382 2840 0.5 -5.75 571.2
383 2841 0 -1.25 571.1
384 2842 1 0.5 571
385 2843 1 0 570.9
386 2849 8.5 6.25 570.8
387 2859 12 3.75 570.7
388 2876 20.5 7.75 570.6
389 2890 12.5 -5.5 570.5
390 2902 11 -1.75 570.4
391 2908 3 -7 570.3
392 2912 3 -1 570.2
393 2914 1 -2 570.1
394 2918 5 3 570
395 2927 11.5 5.75 569.9
396 2942 18 6.25 569.8
397 2956 13.5 -2.75 569.7
398 2967 9.5 -3.5 569.6
399 2972 2 -6.75 569.5
400 2975 2 -1 569.4
401 2977 1.5 -0.75 569.3
402 2978 0.5 -1 569.2
403 2983 7 5.25 569.1
404 2993 12.5 5.25 569
405 3007 16 3.75 568.9
406 3019 11 -3.5 568.8
407 3028 7.5 -3.25 568.7
408 3036 7.5 -0.5 568.6
409 3048 14 5.25 568.5
410 3060 12 -1 568.4
411 3072 12 0 568.3
412 3081 7.5 -3.75 568.2
413 3089 7.5 -0.5 568.1
414 3095 5 -2.25 568
415 3098 1.5 -3.25 567.9
416 3100 1.5 -0.5 567.8
417 3104 5 2.75 567.7
418 3113 11.5 5.75 567.6
419 3127 16.5 5 567.5
420 3140 12.5 -2.5 567.4
421 3152 11.5 -1 567.3
422 3161 7.5 -3.5 567.2
423 3168 6 -1.75 567.1
424 3174 5.5 -0.75 567
425 3177 1.5 -3.5 566.9
426 3179 1.5 -0.5 566.8
427 3180 0.5 -1 566.7
428 3185 7 5.25 566.6
429 3196 14 6.5 566.5
430 3214 21.5 7.25 566.4
431 3229 13.5 -5.5 566.3
432 3241 10.5 -3 566.2
433 3247 3 -6.75 566.1
434 3250 1.5 -2.25 566
435 3254 4.5 2 565.9
436 3262 10 4.75 565.8
437 3274 14 4 565.7
438 3287 13.5 0.25 565.6
439 3298 10 -2.75 565.5
440 3307 8 -2 565.4
441 3315 7.5 -0.75 565.3
442 3324 9.5 1.5 565.2
443 3331 6 -2.75 565.1
444 3339 8.5 1.75 565
445 3347 8 -0.25 564.9
446 3356 9.5 1.25 564.8
447 3365 9 -0.25 564.7
448 3375 10.5 1.25 564.6
449 3385 10 -0.25 564.5
450 3394 8.5 -1.25 564.4
451 3403 9 0.25 564.3
452 3411 7.5 -1.25 564.2
453 3419 8 0.25 564.1
454 3428 9.5 1.25 564
455 3439 12 2.25 563.9
456 3449 9.5 -1.75 563.8
457 3460 11.5 1.5 563.7
458 3469 8 -2.75 563.6
459 3478 9 0.5 563.5
460 3487 9 0 563.4
461 3496 9 0 563.3
462 3506 10.5 1.25 563.2
463 3515 8.5 -1.5 563.1
464 3525 10.5 1.5 563
465 3535 10 -0.25 562.9
466 3547 13 2.5 562.8
467 3547 -6 -15.5 562.7
468 3559 18 18 562.6
469 3572 13.5 -1.75 562.5
470 3584 11.5 -1.5 562.4
471 3595 10.5 -1 562.3
472 3605 9.5 -1 562.2
473 3613 7 -2.25 562.1
474 3622 9.5 1.75 562
475 3632 10.5 1 561.9
476 3642 10 -0.25 561.8
477 3652 10 0 561.7
478 3663 11.5 1.25 561.6
479 3674 11 -0.25 561.5
480 3684 9.5 -1.25 561.4
481 3695 11.5 1.5 561.3
482 3705 9.5 -1.5 561.2
483 3715 10 0.25 561.1
484 3726 11.5 1.25 561
485 3738 12.5 1 560.9
486 3751 13.5 1 560.8
487 3763 11.5 -1.5 560.7
488 3775 12 0.25 560.6
489 3786 10.5 -1.25 560.5
490 3796 9.5 -1 560.4
491 3807 11.5 1.5 560.3
492 3817 9.5 -1.5 560.2
493 3828 11.5 1.5 560.1
494 3838 9.5 -1.5 560
495 3848 10 0.25 559.9
496 3859 11.5 1.25 559.8
497 3870 11 -0.25 559.7
498 3881 11 0 559.6
499 3891 9.5 -1.25 559.5
500 3897 4 -4.75 559.4
501 3904 7.5 2.25 559.3
502 3913 10 2.25 559.2
503 3927 16.5 5.75 559.1
504 3941 14 -1.25 559
505 3953 11 -2.5 558.9
506 3963 9 -2 558.8
507 3972 8.5 -0.75 558.7
508 3982 10.5 1.5 558.6
509 3992 10 -0.25 558.5
510 4004 13 2.5 558.4
511 4014 9 -3 558.3
512 4022 7 -2 558.2
513 4027 3.5 -3.25 558.1
514 4029 0.5 -3 558
515 4034 6.5 4.5 557.9
516 4045 14 6.75 557.8
517 4061 18.5 4.75 557.7
518 4077 16 -1.25 557.6
519 4091 13 -2.5 557.5
520 4103 11 -2 557.4
521 4114 10.5 -0.75 557.3
522 4124 9.5 -1 557.2
523 4135 11.5 1.5 557.1
524 4144 8 -2.75 557
525 4154 10.5 1.75 556.9
526 4164 10 -0.25 556.8
527 4174 10 0 556.7
528 4184 10 0 556.6
529 4194 10 0 556.5
530 4204 10 0 556.4
531 4214 10 0 556.3
532 4224 10 0 556.2
533 4234 10 0 556.1
534 4244 10 0 556
535 4253 8.5 -1.25 555.9
536 4263 10.5 1.5 555.8
537 4273 10 -0.25 555.7
538 4283 10 0 555.6
539 4293 10 0 555.5
540 4302 8.5 -1.25 555.4
541 4312 10.5 1.5 555.3
542 4321 8.5 -1.5 555.2
543 4330 9 0.25 555.1
544 4339 9 0 555
545 4350 12 2.5 554.9
546 4361 11 -0.5 554.8
547 4371 9.5 -1.25 554.7
548 4382 11.5 1.5 554.6
549 4392 9.5 -1.5 554.5
550 4403 11.5 1.5 554.4
551 4413 9.5 -1.5 554.3
552 4422 8.5 -1 554.2
553 4431 9 0.25 554.1
554 4440 9 0 554
555 4450 10.5 1.25 553.9
556 4461 11.5 1 553.8
557 4470 8 -2.75 553.7
558 4478 7.5 -0.75 553.6
559 4484 5 -2.25 553.5
560 4492 9 3 553.4
561 4504 14 4.5 553.3
562 4516 12 -1 553.2
563 4528 12 0 553.1
564 4538 9 -2.5 553
565 4548 10 0.5 552.9
566 4559 11.5 1.25 552.8
567 4568 8 -2.75 552.7
568 4576 7.5 -0.75 552.6
569 4582 5 -2.25 552.5
570 4591 10.5 4.25 552.4
571 4604 15 4.25 552.3
572 4617 13 -1 552.2
573 4630 13 0 552.1
574 4641 10 -2.5 552
575 4651 9.5 -0.75 551.9
576 4662 11.5 1.5 551.8
577 4672 9.5 -1.5 551.7
578 4681 8.5 -1 551.6
579 4691 10.5 1.5 551.5
580 4701 10 -0.25 551.4
581 4710 8.5 -1.25 551.3
582 4720 10.5 1.5 551.2
583 4729 8.5 -1.5 551.1
584 4739 10.5 1.5 551
585 4739 -5 -12.75 550.9
586 4750 16.5 16.25 550.8
587 4761 11 -2.75 550.7
588 4772 11 0 550.6
589 4783 11 0 550.5
590 4794 11 0 550.4
591 4805 11 0 550.3
592 4815 9.5 -1.25 550.2
593 4825 10 0.25 550.1
594 4836 11.5 1.25 550
595 4846 9.5 -1.5 549.9
596 4857 11.5 1.5 549.8
597 4866 8 -2.75 549.7
598 4874 7.5 -0.75 549.6
599 4880 5 -2.25 549.5
600 4889 10.5 4.25 549.4
601 4901 13.5 3 549.3
602 4914 13.5 0.5 549.2
603 4926 11.5 -1.5 549.1
604 4936 9 -2.25 549
605 4947 11.5 1.75 548.9
606 4958 11 -0.25 548.8
607 4969 11 0 548.7
608 4979 9.5 -1.25 548.6
609 4989 10 0.25 548.5
610 5000 11.5 1.25 548.4
611 5010 9.5 -1.5 548.3
612 5022 13 2.75 548.2
613 5034 12 -0.5 548.1
614 5046 12 0 548
615 5054 6 -5 547.9
616 5059 3.5 -2.75 547.8
617 5061 0.5 -3 547.7
618 5067 8 5.75 547.6
619 5080 16.5 7.75 547.5
620 5100 23.5 7 547.4
621 5118 17 -4.25 547.3
622 5133 13.5 -3.25 547.2
623 5145 10.5 -3 547.1
624 5157 12 0.75 547
625 5169 12 0 546.9
626 5182 13.5 1.25 546.8
627 5195 13 -0.25 546.7
628 5208 13 0 546.6
629 5222 14.5 1.25 546.5
630 5237 15.5 1 546.4
631 5249 10.5 -4 546.3
632 5259 9 -1.75 546.2
633 5263 1 -7 546.1
634 5270 8.5 5.25 546
635 5280 11.5 3 545.9
636 5296 19 6.75 545.8
637 5313 17.5 -0.25 545.7
638 5328 14 -2.75 545.6
639 5339 9 -4.5 545.5
640 5351 12.5 2.25 545.4
641 3198.9 -528.5 -1.075 545.3
642 3206.7 -530.4 -1.75 545.2
643 3214 -532.15 -1.725 545.1
644 3221 -533.55 -1.45 545
645 4048.75 -2021.38 -1694.81 544.9
646 3612.33 -2705.67 -2266.08 544.8
647 3622.33 -2712.67 -2272.75 544.7
648 3632 -2720.33 -2279.25 544.6
649 5467 11 -2.25 544.5
650 5475 6 -4.5 544.4
651 5484 9.5 2.25 544.3
652 5495 12 2.25 544.2
653 5512 20 7 544.1
654 5520.5 18.5 2.75 544
655 5536 14.75 -2.625 543.9
656 5549 11.75 -2.75 543.8
657 5561.5 12.25 0 543.7
658 5574.5 13.25 0.75 543.6
659 5587.5 13 -0.125 543.5
660 5600 12.25 -0.625 543.4
661 5611.5 11 -1.125 543.3
662 5621 8.5 -2.25 543.2
663 5629 7.25 -1.375 543.1
664 5638.5 10.25 2.25 543
665 5652.5 16.25 5.25 542.9
666 3779 -2829.17 -2370.17 542.8
667 3787.67 -2837.67 -2376.67 542.7
668 3794.33 -2843.83 -2378.92 542.6
669 3800.67 -2848.5 -2381.67 542.5
670 3808.67 -2853.5 -2387.33 542.4
671 3422.1 -566.95 -1.85 542.3
672 3429.7 -568.35 -1.45 542.2
673 3437.5 -569.25 -1 542.1
674 5779 14.5 2 542
675 5790 9.5 -4 541.9
676 5798 6.5 -3 541.8
677 5806 8 0.75 541.7
678 5817 12.5 3.75 541.6
679 5833 18.5 5.5 541.5
680 5849 16 -1.25 541.4
681 5865 16 0 541.3
682 5878 11.5 -3.75 541.2
683 5892 14.5 2 541.1
684 5907 15.5 1 541
685 5920 12 -2.75 540.9
686 5929 7 -4.5 540.8
687 5934 3 -4 540.7
688 5941 8 3.5 540.6
689 5952 13 4.5 540.5
690 5970 21.5 7.75 540.4
691 5988 18 -1.75 540.3
692 6006 18 0 540.2
693 6021 13.5 -3.75 540.1
694 6036 15 0.75 540
695 6052 16.5 1.25 539.9
696 6069 17.5 1 539.8
697 6086 17 -0.25 539.7
698 6104 18.5 1.25 539.6
699 6121 16.5 -1.5 539.5
700 6137 15.5 -1 539.4
701 6152 14.5 -1 539.3
702 6152 -7.5 -18.5 539.2
703 6168 24 23.75 539.1
704 6182 13 -6.5 539
705 6193 9.5 -3.25 538.9
706 6202 8 -1.75 538.8
707 6214 13.5 4.25 538.7
708 6230 18 4.25 538.6
709 6247 17.5 0.25 538.5
710 6264 17 -0.25 538.4
711 6279 14 -2.5 538.3
712 6294 15 0.5 538.2
713 6308 13.5 -1.25 538.1
714 6318 8 -4.75 538
715 6328 10 1 537.9
716 6340 13 2.5 537.8
