Time[s] CO2_smooth[ppm] dCO2_dt[ppm/s] d2CO2_dt2[ppm/s^2] stim_f[Hz]
164 2286 8.5 -1.5 0
165 2295 9 0.25 0
166 2303 7.5 -1.25 0
167 2311 8 0.25 0
168 2320 9.5 1.25 0
169 2330 10.5 1 0
170 2340 10 -0.25 0
171 2350 10 0 0
172 2359 8.5 -1.25 0
173 2368 9 0.25 0
174 2376 7.5 -1.25 0
175 2376 -4 -9.75 0
176 2384 12 12 0
177 2391 6.5 -3.25 0
178 2399 8.5 1.5 0
179 2407 8 -0.25 0
180 2414 6.5 -1.25 0
181 2422 8.5 1.5 0
182 2429 6.5 -1.5 0
183 2438 10 2.75 0
184 2447 9 -0.5 0
185 2455 7.5 -1.25 0
186 2464 9.5 1.5 0
187 2472 7.5 -1.5 0
188 2480 8 0.25 0
189 2488 8 0 0
190 2496 8 0 0
191 2504 8 0 0
192 2511 6.5 -1.25 0
193 2519 8.5 1.5 0
194 2526 6.5 -1.5 0
195 2534 8.5 1.5 0
196 2543 9.5 1 0
197 2552 9 -0.25 0
198 2561 9 0 0
199 2570 9 0 0
200 2577 6 -2.5 0
201 2584 7 0.5 0
202 2589 4 -2.5 0
203 2593 3.5 -0.75 0
204 2599 7 2.75 0
205 2606 7.5 0.75 0
206 2610 2.5 -4 0
207 2616 7 3.25 0
208 2622 6 -0.5 0
209 2633 13.5 6.25 0
210 2641 6.5 -5 0
211 2648 6.5 -0.5 0
212 2655 7 0.25 0
213 2666 13 5 0
214 2676 9.5 -2.25 0
215 2686 10 0.25 0
216 2693 5.5 -3.75 0
217 2700 7 0.75 0
218 2705 4 -2.5 0
219 2708 2 -2 0
220 2710 1.5 -0.75 0
221 2711 0.5 -1 0
222 2712 1 0.25 0
223 2714 2.5 1.25 0
224 2720 8 4.75 0
225 2732 15 6.5 0
226 2749 19.5 4.75 0
227 2761 9.5 -7.5 0
228 2767 3 -6.25 0
229 2769 0 -3.5 0
230 2774 6.5 4.75 0
231 2782 9.5 3 0
232 2795 15.5 5.5 0
233 2807 11.5 -2.5 0
234 2818 10.5 -1 0
235 2825 5 -4.75 0
236 2831 5.5 -0.25 0
237 2834 1.5 -3.5 0
238 2835 0 -1.75 0
239 2839 5.5 4.25 0
240 2848 11.5 5.5 0
241 2860 13.5 2.5 0
242 2869 7.5 -4.5 0
243 2875 4.5 -3 0
244 2876 -1.5 -5.5 0
245 2877 1 1.25 0
246 2878 1 0 0
247 2879 1 0 0
248 2885 8.5 6.25 0
249 2896 13.5 5 0
250 2912 18.5 5 0
251 2926 13 -3.75 0
252 2935 6.5 -5.75 0
253 2940 3 -3.75 0
254 2947 8 3.5 0
255 2957 11.5 3.25 0
256 2967 10 -0.75 0
257 2977 10 0 0
258 2984 5.5 -3.75 0
259 2990 5.5 -0.5 0
260 2993 1.5 -3.5 0
261 2995 1.5 -0.5 0
262 2996 0.5 -1 0
263 2998 2.5 1.5 0
264 2999 0.5 -1.5 0
265 3001 2.5 1.5 0
266 3007 8 4.75 0
267 3019 15 6.5 0
268 3036 19.5 4.75 0
269 3049 11 -6.25 0
270 3056 4 -6.5 0
271 3058 -0.5 -4.75 0
272 3059 0.5 0 0
273 3060 1 0.25 0
274 3065 7 5 0
275 3075 12.5 5.25 0
276 3090 17.5 5 0
277 3101 9 -6.25 0
278 3108 5 -4 0
279 3112 2.5 -2.75 0
280 3119 8.5 4.5 0
281 3128 10 1.75 0
282 3134 4.5 -4.25 0
283 3138 3 -1.75 0
284 3139 -0.5 -3.25 0
285 3140 1 0.75 0
286 3141 1 0 0
287 3143 2.5 1.25 0
288 3145 2 -0.25 0
289 3152 9.5 6.25 0
290 3164 14.5 5 0
291 3183 22.5 7.5 0
292 3200 16 -4.25 0
293 3200 -8.5 -20.75 0
294 3212 18 19.25 0
295 3221 7.5 -6.75 0
296 3229 7.5 -0.5 0
297 3236 6.5 -1 0
298 3242 5.5 -1 0
299 3245 1.5 -3.5 0
300 3246 0 -1.75 0
301 3247 1 0.5 0
302 3248 1 0 0
303 3250 2.5 1.25 0
304 3252 2 -0.25 0
305 3254 2 0 0
306 3256 2 0 0
307 3258 2 0 0
308 3266 11 7.5 0
309 3280 17 6 0
310 3301 24.5 7.25 0
311 3317 13.5 -8 0
312 3325 4 -8.75 0
313 3327 -1 -5.5 0
314 3328 0.5 0.25 0
315 3332 5.5 4 0
316 3341 11.5 5.5 0
317 3356 18 6.25 0
318 3368 10.5 -5.25 0
319 3376 6 -4.25 0
320 3379 0.5 -5.25 0
321 3381 1.5 0 0
322 3382 0.5 -1 0
323 3386 5.5 4 0
324 3395 11.5 5.5 0
325 3410 18 6.25 0
326 3422 10.5 -5.25 0
327 3430 6 -4.25 0
328 3433 0.5 -5.25 0
329 3435 1.5 0 0
330 3439 5 2.75 0
331 3446 8.5 3.25 0
332 3458 14.5 5.5 0
333 3467 7.5 -5 0
334 3472 3 -4.25 0
335 3474 0.5 -2.75 0
336 3475 0.5 -0.5 0
337 3476 1 0.25 0
338 3478 2.5 1.25 0
339 3480 2 -0.25 0
340 3482 2 0 0
341 3485 3.5 1.25 0
342 3487 1.5 -1.5 0
343 3490 3.5 1.5 0
344 3493 3 -0.25 0
345 3496 3 0 0
346 3500 4.5 1.25 0
347 3504 4 -0.25 0
348 3508 4 0 0
349 3511 2.5 -1.25 0
350 3515 4.5 1.5 0
351 3519 4 -0.25 0
352 3523 4 0 0
353 3527 4 0 0
354 3531 4 0 0
355 3536 5.5 1.25 0
356 3540 3.5 -1.5 0
357 3545 5.5 1.5 0
358 3550 5 -0.25 0
359 3565 20 12.5 0
360 3590 30 10 0
361 3626 41.5 11.25 0
362 3652 21 -15.25 0
363 3667 9.5 -11.25 0
364 3670 -3 -12.25 0
365 3671 0 0.5 0
366 3672 1 0.5 0
367 3673 1 0 0
368 3679 8.5 6.25 0
369 3689 12 3.75 0
370 3704 17.5 5.25 0
371 3715 9 -6.25 0
372 3721 3.5 -5.25 0
373 3725 3 -1.25 0
374 3731 7 3 0
375 3743 15 7 0
376 3753 9 -4 0
377 3760 5.5 -3.25 0
378 3764 2.5 -3 0
379 3766 1 -1.75 0
380 3767 0.5 -0.75 0
381 3768 1 0.25 0
382 3774 8.5 6.25 0
383 3784 12 3.75 0
384 3798 16 4 0
385 3808 8 -6 0
386 3814 4 -4 0
387 3819 4.5 -0.25 0
388 3828 11 5.25 0
389 3840 13.5 2.75 0
390 3850 9 -3.25 0
391 3856 4 -4.5 0
392 3858 0 -4 0
393 3859 0.5 -0.25 0
394 3860 1 0.25 0
395 3861 1 0 0
396 3862 1 0 0
397 3864 2.5 1.25 0
398 3866 2 -0.25 0
399 3869 3.5 1.25 0
400 3877 10.5 6 0
401 3891 17 6.25 0
402 3912 24.5 7.25 0
403 3925 9 -11.75 0
404 3933 5.5 -4.25 0
405 3938 3.5 -2.5 0
406 3947 11 5.75 0
407 3960 15 4 0
408 3970 8.5 -4.75 0
409 3976 4 -4.25 0
410 3976 -3 -6.5 0
411 3978 3 4 0
412 3979 0.5 -1.75 0
413 3980 1 0.25 0
414 3985 7 5 0
415 3995 12.5 5.25 0
416 4008 14.5 2.5 0
417 4019 10 -3.25 0
418 4030 11 0.5 0
419 4041 11 0 0
420 4051 9.5 -1.25 0
421 4059 7 -2.25 0
422 4063 2 -4.5 0
423 4065 1 -1.5 0
424 4066 0.5 -0.75 0
425 4067 1 0.25 0
426 4073 8.5 6.25 0
427 4083 12 3.75 0
428 4099 19 6.5 0
429 4110 8.5 -7.75 0
430 4117 5 -3.75 0
431 4119 -0.5 -5.25 0
432 4120 0.5 0 0
433 4121 1 0.25 0
434 4127 8.5 6.25 0
435 4137 12 3.75 0
436 4152 17.5 5.25 0
437 4164 10.5 -5 0
438 4170 3 -6.75 0
439 4172 0 -3.5 0
440 4173 0.5 -0.25 0
441 4178 7 5.25 0
442 4187 11 4 0
443 4201 16.5 5.25 0
444 4212 9.5 -5 0
445 4218 3.5 -5.5 0
446 4220 0 -3.75 0
447 4224 5 3.5 0
448 4234 13 7 0
449 4249 17.5 4.75 0
450 4262 12 -3.75 0
451 4271 7 -4.5 0
452 4274 0 -6.5 0
453 4279 6 4 0
454 4287 9.5 3.25 0
455 4299 14 4.25 0
456 4309 9 -3.5 0
457 4315 4 -4.5 0
458 4317 0 -4 0
459 4322 6.5 4.75 0
460 4332 12.5 5.5 0
461 4346 16 3.75 0
462 4360 14 -1 0
463 4372 11 -2.5 0
464 4381 7.5 -3.25 0
465 4390 9 0.75 0
466 4399 9 0 0
467 4407 7.5 -1.25 0
468 4416 9.5 1.5 0
469 4425 9 -0.25 0
470 4436 12 2.5 0
471 4446 9.5 -1.75 0
472 4458 13 2.75 0
473 4469 10.5 -1.75 0
474 4480 11 0.25 0
475 4492 12.5 1.25 0
476 4502 9 -2.75 0
477 4512 10 0.5 0
478 4521 8.5 -1.25 0
479 4530 9 0.25 0
480 4540 10.5 1.25 0
481 4550 10 -0.25 0
482 4560 10 0 0
483 4570 10 0 0
484 4579 8.5 -1.25 0
485 4589 10.5 1.5 0
486 4598 8.5 -1.5 0
487 4607 9 0.25 0
488 4617 10.5 1.25 0
489 4627 10 -0.25 0
490 4636 8.5 -1.25 0
491 4645 9 0.25 0
492 4654 9 0 0
493 4663 9 0 0
494 4672 9 0 0
495 4682 10.5 1.25 0
496 4692 10 -0.25 0
497 4702 10 0 0
498 4712 10 0 0
499 4723 11.5 1.25 0
500 4733 9.5 -1.5 0
501 4743 10 0.25 0
502 4754 11.5 1.25 0
503 4765 11 -0.25 0
504 4772 5 -5 0
505 4779 7 1 0
506 4787 8.5 1.25 0
507 4798 12.5 3.5 0
508 4811 14 1.75 0
509 4824 13 -0.5 0
510 4837 13 0 0
511 4848 10 -2.5 0
512 4858 9.5 -0.75 0
513 4865 5.5 -3.5 0
514 4868 1 -4.25 0
515 4870 1.5 -0.25 0
516 4871 0.5 -1 0
517 4872 1 0.25 0
518 4879 10 7.5 0
519 4893 17.5 7.25 0
520 4914 24.5 7 0
521 4932 16.5 -5.5 0
522 4947 13.5 -3 0
523 4958 9 -4.25 0
524 4968 9.5 -0.25 0
525 4977 8.5 -1 0
526 4984 6 -2.25 0
527 4984 -3.5 -8.25 0
528 4989 7.5 8 0
529 4994 5 -1.25 0
530 5004 12.5 6.25 0
531 5019 17.5 5 0
532 5034 15 -1.25 0
533 5048 13.5 -1.25 0
534 5060 11 -2.25 0
535 5073 13.5 1.75 0
536 5084 10 -2.75 0
537 5095 11 0.5 0
538 5105 9.5 -1.25 0
539 5116 11.5 1.5 0
540 5127 11 -0.25 0
541 5138 11 0 0
542 5149 11 0 0
543 5160 11 0 0
544 5167 5 -5 0
545 5175 8.5 2.25 0
546 5185 11 2.25 0
547 5200 17.5 5.75 0
548 5215 15 -1.25 0
549 5229 13.5 -1.25 0
550 5240 9.5 -3.5 0
551 5250 9.5 -0.5 0
552 5257 5.5 -3.5 0
553 5265 8.5 2 0
554 5274 9.5 1 0
555 5287 15 4.75 0
556 5299 11.5 -2.25 0
557 5309 9 -2.25 0
558 5313 1 -7 0
559 5319 7 4 0
560 5330 13.5 5.75 0
561 5347 20 6.25 0
562 5364 17 -1.5 0
563 5379 14 -2.5 0
564 5390 9 -4.5 0
565 5398 6.5 -2.75 0
566 5402 2 -4.25 0
567 5408 7 3.5 0
568 5419 13.5 5.75 0
569 5436 20 6.25 0
570 5452 15.5 -2.75 0
571 5466 13 -2.25 0
572 5474 5 -7 0
573 5482 8 1.5 0
574 5493 12.5 3.75 0
575 5509 18.5 5.5 0
576 5527 19 1.25 0
577 5543 15 -3 0
578 5556 11.5 -3.25 0
579 5567 10 -1.75 0
580 5578 11 0.5 0
581 5589 11 0 0
582 5599 9.5 -1.25 0
583 5610 11.5 1.5 0
584 5620 9.5 -1.5 0
585 5631 11.5 1.5 0
586 5642 11 -0.25 0
587 5652 9.5 -1.25 0
588 5659 5.5 -3.5 0
589 5667 8.5 2 0
590 5676 9.5 1 0
591 5689 15 4.75 0
592 5702 13 -1 0
593 5716 14.5 1.25 0
594 5729 12.5 -1.5 0
595 5742 13 0.25 0
596 5756 14.5 1.25 0
597 5768 11 -2.75 0
598 5780 12 0.5 0
599 5790 9 -2.5 0
600 5801 11.5 1.75 0
