Time[s] CO2_smooth[ppm] dCO2_dt[ppm/s] d2CO2_dt2[ppm/s^2] stim_f[Hz]
212 2228 3 0 0
213 2231 3 0 0
214 2234 3 0 0
215 2237 3 0 0
216 2241 4.5 1.25 100
217 2244 2.5 -1.5 100.5
218 2248 4.5 1.5 101
219 2252 4 -0.25 101.5
220 2256 4 0 102
221 2260 4 0 102.5
222 2264 4 0 103
223 2268 4 0 103.5
224 2272 4 0 104
225 2276 4 0 104.5
226 2280 4 0 105
227 2284 4 0 105.5
228 2288 4 0 106
229 2288 -2 -5 106.5
230 2293 7.5 7.25 107
231 2297 3.5 -2.5 107.5
232 2302 5.5 1.5 108
233 2306 3.5 -1.5 108.5
234 2320 19 12.75 109
235 2343 27.5 8.75 109.5
236 2374 35 7.75 110
237 2395 16 -14.5 110.5
238 2405 4.5 -11.25 111
239 2406 -3.5 -8.5 111.5
240 2407 1 2.25 112
241 2409 2.5 1.25 112.5
242 2411 2 -0.25 113
243 2413 2 0 113.5
244 2415 2 0 114
245 2417 2 0 114.5
246 2419 2 0 115
247 2421 2 0 115.5
248 2423 2 0 116
249 2425 2 0 116.5
250 2428 3.5 1.25 117
251 2431 3 -0.25 117.5
252 2434 3 0 118
253 2437 3 0 118.5
254 2440 3 0 119
255 2444 4.5 1.25 119.5
256 2447 2.5 -1.5 120
257 2451 4.5 1.5 120.5
258 2455 4 -0.25 121
259 2459 4 0 121.5
260 2463 4 0 122
261 2467 4 0 122.5
262 2471 4 0 123
263 2475 4 0 123.5
264 2479 4 0 124
265 2483 4 0 124.5
266 2487 4 0 125
267 2491 4 0 125.5
268 2495 4 0 126
269 2499 4 0 126.5
270 2503 4 0 127
271 2508 5.5 1.25 127.5
272 2512 3.5 -1.5 128
273 2517 5.5 1.5 128.5
274 2521 3.5 -1.5 129
275 2525 4 0.25 129.5
276 2529 4 0 130
277 2534 5.5 1.25 130.5
278 2538 3.5 -1.5 131
279 2543 5.5 1.5 131.5
280 2547 3.5 -1.5 132
281 2551 4 0.25 132.5
282 2566 20.5 13.75 133
283 2589 27 7.25 133.5
284 2622 38 10.5 134
285 2644 16.5 -16.25 134.5
286 2655 5.5 -11 135
287 2656 -4 -9.75 135.5
288 2657 1 2.5 136
289 2658 1 0 136.5
290 2659 1 0 137
291 2661 2.5 1.25 137.5
292 2667 8 4.75 138
293 2678 13.5 5.25 138.5
294 2695 20 6.25 139
295 2707 9.5 -7.75 139.5
296 2713 3 -6.25 140
297 2715 0 -3.5 140.5
298 2715 -1 -1.5 141
299 2716 1.5 1.75 141.5
300 2717 1 -0.25 142
301 2718 1 0 142.5
302 2720 2.5 1.25 143
303 2721 0.5 -1.5 143.5
304 2723 2.5 1.5 144
305 2725 2 -0.25 144.5
306 2728 3.5 1.25 145
307 2730 1.5 -1.5 145.5
308 2733 3.5 1.5 146
309 2736 3 -0.25 146.5
310 2739 3 0 147
311 2742 3 0 147.5
312 2745 3 0 148
313 2748 3 0 148.5
314 2752 4.5 1.25 149
315 2755 2.5 -1.5 149.5
316 2759 4.5 1.5 150
317 2762 2.5 -1.5 150.5
318 2766 4.5 1.5 151
319 2769 2.5 -1.5 151.5
320 2773 4.5 1.5 152
321 2777 4 -0.25 152.5
322 2781 4 0 153
323 2785 4 0 153.5
324 2789 4 0 154
325 2793 4 0 154.5
326 2797 4 0 155
327 2801 4 0 155.5
328 2805 4 0 156
329 2810 5.5 1.25 156.5
330 2814 3.5 -1.5 157
331 2818 4 0.25 157.5
332 2823 5.5 1.25 158
333 2827 3.5 -1.5 158.5
334 2831 4 0.25 159
335 2836 5.5 1.25 159.5
336 2841 5 -0.25 160
337 2846 5 0 160.5
338 2851 5 0 161
339 2856 5 0 161.5
340 2861 5 0 162
341 2866 5 0 162.5
342 2870 3.5 -1.25 163
343 2875 5.5 1.5 163.5
344 2880 5 -0.25 164
345 2885 5 0 164.5
346 2890 5 0 165
347 2895 5 0 165.5
348 2895 -2.5 -6.25 166
349 2910 22.5 20 166.5
350 2935 30 8.75 167
351 2970 40 10 167.5
352 2994 18.5 -16.25 168
353 3007 7.5 -11 168.5
354 3009 -3.5 -11 169
355 3010 0.5 1.5 169.5
356 3011 1 0.25 170
357 3012 1 0 170.5
358 3014 2.5 1.25 171
359 3016 2 -0.25 171.5
360 3018 2 0 172
361 3020 2 0 172.5
362 3022 2 0 173
363 3024 2 0 173.5
364 3026 2 0 174
365 3029 3.5 1.25 174.5
366 3031 1.5 -1.5 175
367 3034 3.5 1.5 175.5
368 3037 3 -0.25 176
369 3040 3 0 176.5
370 3043 3 0 177
371 3047 4.5 1.25 177.5
372 3051 4 -0.25 178
373 3055 4 0 178.5
374 3058 2.5 -1.25 179
375 3062 4.5 1.5 179.5
376 3066 4 -0.25 180
377 3070 4 0 180.5
378 3074 4 0 181
379 3078 4 0 181.5
380 3083 5.5 1.25 182
381 3087 3.5 -1.5 182.5
382 3091 4 0.25 183
383 3096 5.5 1.25 183.5
384 3100 3.5 -1.5 184
385 3104 4 0.25 184.5
386 3109 5.5 1.25 185
387 3113 3.5 -1.5 185.5
388 3118 5.5 1.5 186
389 3133 20 12.25 186.5
390 3157 28.5 8.75 187
391 3190 37.5 9 187.5
392 3212 16.5 -16 188
393 3223 5.5 -11 188.5
394 3224 -4 -9.75 189
395 3225 1 2.5 189.5
396 3226 1 0 190
397 3227 1 0 190.5
398 3229 2.5 1.25 191
399 3231 2 -0.25 191.5
400 3233 2 0 192
401 3241 11 7.5 192.5
402 3255 17 6 193
403 3275 23 6 193.5
404 3289 11 -9 194
405 3296 3.5 -7.25 194.5
406 3298 -0.5 -4.5 195
407 3299 0.5 0 195.5
408 3300 1 0.25 196
409 3301 1 0 196.5
410 3303 2.5 1.25 197
411 3305 2 -0.25 197.5
412 3307 2 0 198
413 3309 2 0 198.5
414 3312 3.5 1.25 199
415 3314 1.5 -1.5 199.5
416 3316 2 0.25 200
417 3319 3.5 1.25 200.5
418 3321 1.5 -1.5 201
419 3324 3.5 1.5 201.5
420 3327 3 -0.25 202
421 3330 3 0 202.5
422 3341 15 10 203
423 3359 21.5 6.75 203.5
424 3383 27 5.75 204
425 3400 13.5 -10.25 204.5
426 3409 5 -8.25 205
427 3411 -1.5 -6.75 205.5
428 3413 2 1.75 206
429 3415 2 0 206.5
430 3417 2 0 207
431 3419 2 0 207.5
432 3422 3.5 1.25 208
433 3425 3 -0.25 208.5
434 3428 3 0 209
435 3431 3 0 209.5
436 3434 3 0 210
437 3437 3 0 210.5
438 3440 3 0 211
439 3443 3 0 211.5
440 3447 4.5 1.25 212
441 3451 4 -0.25 212.5
442 3454 2.5 -1.25 213
443 3458 4.5 1.5 213.5
444 3462 4 -0.25 214
445 3466 4 0 214.5
446 3470 4 0 215
447 3475 5.5 1.25 215.5
448 3479 3.5 -1.5 216
449 3483 4 0.25 216.5
450 3488 5.5 1.25 217
451 3492 3.5 -1.5 217.5
452 3496 4 0.25 218
453 3510 19 12.5 218.5
454 3532 26 7.5 219
455 3563 35.5 9.25 219.5
456 3584 16 -14.75 220
457 3595 6 -10 220.5
458 3596 -4 -10 221
459 3601 7 7.5 221.5
460 3609 9.5 2.75 222
461 3622 15.5 5.5 222.5
462 3630 5.5 -7.5 223
463 3634 2 -3.75 223.5
464 3635 -0.5 -2.75 224
465 3640 7 5.75 224.5
466 3640 -2.5 -7.25 225
467 3649 13.5 12.5 225.5
468 3663 16.5 4 226
469 3673 8 -6.25 226.5
470 3679 4 -4 227
471 3681 0 -4 227.5
472 3682 0.5 -0.25 228
473 3684 2.5 1.5 228.5
474 3686 2 -0.25 229
475 3688 2 0 229.5
476 3690 2 0 230
477 3692 2 0 230.5
478 3701 12.5 8.75 231
479 3716 18 5.75 231.5
480 3739 27 8.5 232
481 3758 17 -7 232.5
482 3772 11.5 -5.25 233
483 3781 6.5 -5 233.5
484 3790 9 1.25 234
485 3799 9 0 234.5
486 3808 9 0 235
487 3816 7.5 -1.25 235.5
488 3825 9.5 1.5 236
489 3834 9 -0.25 236.5
490 3843 9 0 237
491 3852 9 0 237.5
492 3861 9 0 238
493 3871 10.5 1.25 238.5
494 3881 10 -0.25 239
495 3891 10 0 239.5
496 3901 10 0 240
497 3910 8.5 -1.25 240.5
498 3920 10.5 1.5 241
499 3929 8.5 -1.5 241.5
500 3938 9 0.25 242
501 3947 9 0 242.5
502 3955 7.5 -1.25 243
503 3961 5 -2.25 243.5
504 3965 3 -2 244
505 3970 5.5 1.75 244.5
506 3979 11 4.75 245
507 3994 18 6.5 245.5
508 4007 12 -4 246
509 4017 8.5 -3.25 246.5
510 4021 1 -6.75 247
511 4026 5.5 2.75 247.5
512 4035 11 4.75 248
513 4049 16.5 5.25 248.5
514 4062 12.5 -2.5 249
515 4074 11.5 -1 249.5
516 4080 3 -7.25 250
517 4087 7.5 2.75 250.5
518 4095 8.5 1 251
519 4106 12.5 3.5 251.5
520 4115 8 -3.25 252
521 4120 3 -4.5 252.5
522 4125 5 1 253
523 4134 11 5 253.5
524 4147 15 4 254
525 4160 13 -1 254.5
526 4172 11.5 -1.25 255
527 4180 6 -4.75 255.5
528 4189 9.5 2.25 256
529 4198 9 -0.25 256.5
530 4206 7.5 -1.25 257
531 4212 5 -2.25 257.5
532 4215 1.5 -3.25 258
533 4217 1.5 -0.5 258.5
534 4222 6.5 4 259
535 4232 12.5 5.5 259.5
536 4247 17.5 5 260
537 4261 13.5 -2.5 260.5
538 4273 11 -2.25 261
539 4280 4.5 -5.75 261.5
540 4286 5.5 0 262
541 4290 3 -2.25 262.5
542 4292 1 -2 263
543 4297 6.5 4.25 263.5
544 4307 12.5 5.5 264
545 4322 17.5 5 264.5
546 4336 13.5 -2.5 265
547 4345 6.5 -6 265.5
548 4349 1.5 -5 266
549 4354 5.5 2.5 266.5
550 4362 9.5 3.5 267
551 4374 14 4.25 267.5
552 4387 13.5 0.25 268
553 4398 10 -2.75 268.5
554 4408 9.5 -0.75 269
555 4418 10 0.25 269.5
556 4427 8.5 -1.25 270
557 4434 6 -2.25 270.5
558 4438 2.5 -3.25 271
559 4440 1 -1.75 271.5
560 4441 0.5 -0.75 272
561 4443 2.5 1.5 272.5
562 4445 2 -0.25 273
563 4447 2 0 273.5
564 4455 11 7.5 274
565 4469 17 6 274.5
566 4490 24.5 7.25 275
567 4507 15 -6.75 275.5
568 4518 8 -6.5 276
569 4521 -1 -8.5 276.5
570 4523 1.5 0.75 277
571 4527 5 2.75 277.5
572 4536 11.5 5.75 278
573 4549 15 3.75 278.5
574 4562 13 -1 279
575 4573 10 -2.5 279.5
576 4579 3.5 -5.75 280
577 4582 1.5 -2.5 280.5
578 4584 1.5 -0.5 281
579 4588 5 2.75 281.5
580 4597 11.5 5.75 282
581 4611 16.5 5 282.5
582 4624 12.5 -2.5 283
583 4635 10 -2.25 283.5
584 4642 5 -4.5 284
585 4642 -3.5 -7.75 284.5
586 4648 9 9.25 285
587 4651 1.5 -5.25 285.5
588 4653 1.5 -0.5 286
589 4654 0.5 -1 286.5
590 4656 2.5 1.5 287
591 4658 2 -0.25 287.5
592 4660 2 0 288
593 4662 2 0 288.5
594 4669 9.5 6.25 289
595 4684 19 8.75 289.5
596 4705 24 5.5 290
597 4724 18 -4 290.5
598 4737 10 -7 291
599 4744 4 -6 291.5
600 4750 5.5 0.25 292
