Time[s] CO2_smooth[ppm] dCO2_dt[ppm/s] d2CO2_dt2[ppm/s^2] stim_f[Hz]
194 1927 6 -3.25 0
195 1931 2.5 -3.25 0
196 1932 -0.5 -3 0
197 1933 1 0.75 0
198 1934 1 0 0
199 1935 1 0 0
200 1936 1 0 0
201 1937 1 0 0
202 1939 2.5 1.25 0
203 1941 2 -0.25 0
204 1943 2 0 0
205 1945 2 0 0
206 1947 2 0 0
207 1954 9.5 6.25 0
208 1966 14.5 5 0
209 1984 21 6.25 0
210 1997 10.5 -7.75 0
211 2004 4 -6.25 0
212 2005 -2 -6 0
213 2006 1 1.5 0
214 2007 1 0 0
215 2008 1 0 0
216 2010 2.5 1.25 0
217 2011 0.5 -1.5 0
218 2013 2.5 1.5 0
219 2015 2 -0.25 0
220 2017 2 0 0
221 2019 2 0 0
222 2022 3.5 1.25 0
223 2025 3 -0.25 0
224 2028 3 0 0
225 2031 3 0 0
226 2034 3 0 0
227 2037 3 0 0
228 2040 3 0 0
229 2043 3 0 0
230 2047 4.5 1.25 0
231 2051 4 -0.25 0
232 2055 4 0 0
233 2059 4 0 0
234 2063 4 0 0
235 2067 4 0 0
236 2071 4 0 0
237 2075 4 0 0
238 2079 4 0 0
239 2083 4 0 0
240 2087 4 0 0
241 2091 4 0 0
242 2095 4 0 0
243 2100 5.5 1.25 0
244 2104 3.5 -1.5 0
245 2109 5.5 1.5 0
246 2113 3.5 -1.5 0
247 2117 4 0.25 0
248 2122 5.5 1.25 0
249 2126 3.5 -1.5 0
250 2131 5.5 1.5 0
251 2135 3.5 -1.5 0
252 2139 4 0.25 0
253 2144 5.5 1.25 0
254 2144 -2.5 -6.5 0
255 2148 6 6.25 0
256 2153 5.5 0.25 0
257 2158 5 -0.25 0
258 2162 3.5 -1.25 0
259 2167 5.5 1.5 0
260 2171 3.5 -1.5 0
261 2176 5.5 1.5 0
262 2181 5 -0.25 0
263 2186 5 0 0
264 2190 3.5 -1.25 0
265 2205 20.5 14 0
266 2230 30 9.75 0
267 2264 38.5 8.75 0
268 2288 19 -14.75 0
269 2301 7.5 -11.25 0
270 2303 -3.5 -11 0
271 2304 0.5 1.5 0
272 2305 1 0.25 0
273 2306 1 0 0
274 2308 2.5 1.25 0
275 2313 6.5 3.5 0
276 2323 12.5 5.5 0
277 2336 14.5 2.5 0
278 2344 5.5 -7 0
279 2349 3.5 -2.5 0
280 2350 -1 -4.25 0
281 2351 1 1 0
282 2352 1 0 0
283 2353 1 0 0
284 2355 2.5 1.25 0
285 2357 2 -0.25 0
286 2359 2 0 0
287 2362 3.5 1.25 0
288 2364 1.5 -1.5 0
289 2367 3.5 1.5 0
290 2370 3 -0.25 0
291 2372 1.5 -1.25 0
292 2375 3.5 1.5 0
293 2378 3 -0.25 0
294 2387 12 7.5 0
295 2403 19.5 7.25 0
296 2424 23.5 4.5 0
297 2438 10.5 -10 0
298 2446 5 -5.75 0
299 2447 -2.5 -7.25 0
300 2448 1 1.75 0
301 2449 1 0 0
302 2451 2.5 1.25 0
303 2453 2 -0.25 0
304 2455 2 0 0
305 2457 2 0 0
306 2460 3.5 1.25 0
307 2463 3 -0.25 0
308 2466 3 0 0
309 2469 3 0 0
310 2472 3 0 0
311 2475 3 0 0
312 2478 3 0 0
313 2481 3 0 0
314 2485 4.5 1.25 0
315 2488 2.5 -1.5 0
316 2499 15 10.25 0
317 2518 23 8 0
318 2545 31 8 0
319 2565 16.5 -10.75 0
320 2575 5 -10.75 0
321 2577 -2 -7.5 0
322 2578 0.5 0.75 0
323 2579 1 0.25 0
324 2580 1 0 0
325 2582 2.5 1.25 0
326 2584 2 -0.25 0
327 2586 2 0 0
328 2588 2 0 0
329 2591 3.5 1.25 0
330 2594 3 -0.25 0
331 2597 3 0 0
332 2600 3 0 0
333 2603 3 0 0
334 2606 3 0 0
335 2609 3 0 0
336 2620 15 10 0
337 2638 21.5 6.75 0
338 2663 28.5 7 0
339 2681 14.5 -10.5 0
340 2691 6 -8.25 0
341 2693 -2 -8 0
342 2694 0.5 0.75 0
343 2695 1 0.25 0
344 2696 1 0 0
345 2698 2.5 1.25 0
346 2699 0.5 -1.5 0
347 2701 2.5 1.5 0
348 2703 2 -0.25 0
349 2705 2 0 0
350 2712 9.5 6.25 0
351 2726 17.5 7.5 0
352 2744 20 3.25 0
353 2757 10.5 -7.25 0
354 2764 4 -6.25 0
355 2765 -2 -6 0
356 2766 1 1.5 0
357 2768 2.5 1.25 0
358 2770 2 -0.25 0
359 2772 2 0 0
360 2779 9.5 6.25 0
361 2791 14.5 5 0
362 2809 21 6.25 0
363 2809 -9 -24 0
364 2820 16.5 18.25 0
365 2827 5 -7.75 0
366 2828 -2 -6.5 0
367 2829 1 1.5 0
368 2830 1 0 0
369 2836 8.5 6.25 0
370 2847 13.5 5 0
371 2862 17 3.75 0
372 2874 10.5 -4.75 0
373 2881 4.5 -5.5 0
374 2883 -0.5 -5 0
375 2884 0.5 0 0
376 2885 1 0.25 0
377 2887 2.5 1.25 0
378 2888 0.5 -1.5 0
379 2890 2.5 1.5 0
380 2892 2 -0.25 0
381 2894 2 0 0
382 2896 2 0 0
383 2899 3.5 1.25 0
384 2902 3 -0.25 0
385 2905 3 0 0
386 2914 12 7.5 0
387 2931 21 8.5 0
388 2955 27.5 6.75 0
389 2972 13.5 -10.5 0
390 2981 5 -8.25 0
391 2983 -1.5 -6.75 0
392 2984 0.5 0.5 0
393 2985 1 0.25 0
394 2987 2.5 1.25 0
395 2989 2 -0.25 0
396 2991 2 0 0
397 2993 2 0 0
398 2996 3.5 1.25 0
399 3004 10.5 6 0
400 3018 17 6.25 0
401 3037 21.5 4.75 0
402 3050 10 -8.75 0
403 3057 4 -6 0
404 3061 2.5 -2.25 0
405 3069 10 5.75 0
406 3082 15.5 5.25 0
407 3093 10 -3.75 0
408 3101 6.5 -3.25 0
409 3105 2 -4.25 0
410 3107 1 -1.5 0
411 3108 0.5 -0.75 0
412 3110 2.5 1.5 0
413 3116 8 4.75 0
414 3126 12 4 0
415 3141 17.5 5.25 0
416 3150 6 -8.75 0
417 3156 4.5 -2.25 0
418 3157 -1.5 -5.5 0
419 3158 1 1.25 0
420 3159 1 0 0
421 3161 2.5 1.25 0
422 3163 2 -0.25 0
423 3165 2 0 0
424 3173 11 7.5 0
425 3187 17 6 0
426 3207 23 6 0
427 3222 12.5 -7.75 0
428 3231 6 -6.25 0
429 3233 -1.5 -7.25 0
430 3234 0.5 0.5 0
431 3235 1 0.25 0
432 3241 8.5 6.25 0
433 3251 12 3.75 0
434 3268 20.5 7.75 0
435 3282 12.5 -5.5 0
436 3295 12.5 -0.5 0
437 3305 8.5 -3.5 0
438 3315 10 0.75 0
439 3325 10 0 0
440 3335 10 0 0
441 3344 8.5 -1.25 0
442 3354 10.5 1.5 0
443 3363 8.5 -1.5 0
444 3373 10.5 1.5 0
445 3384 11.5 1 0
446 3395 11 -0.25 0
447 3406 11 0 0
448 3417 11 0 0
449 3429 12.5 1.25 0
450 3440 10.5 -1.5 0
451 3452 12.5 1.5 0
452 3464 12 -0.25 0
453 3475 10.5 -1.25 0
454 3485 9.5 -1 0
455 3495 10 0.25 0
456 3505 10 0 0
457 3516 11.5 1.25 0
458 3528 12.5 1 0
459 3540 12 -0.25 0
460 3552 12 0 0
461 3563 10.5 -1.25 0
462 3575 12.5 1.5 0
463 3586 10.5 -1.5 0
464 3597 11 0.25 0
465 3608 11 0 0
466 3619 11 0 0
467 3630 11 0 0
468 3642 12.5 1.25 0
469 3655 13.5 1 0
470 3666 10 -2.75 0
471 3676 9.5 -0.75 0
472 3676 -5 -12.25 0
473 3683 10.5 11.25 0
474 3690 7 -1.75 0
475 3699 10 2.5 0
476 3714 18 7 0
477 3730 16.5 -0.25 0
478 3744 13 -2.75 0
479 3755 9.5 -3.25 0
480 3765 9.5 -0.5 0
481 3775 10 0.25 0
482 3784 8.5 -1.25 0
483 3794 10.5 1.5 0
484 3804 10 -0.25 0
485 3814 10 0 0
486 3823 8.5 -1.25 0
487 3833 10.5 1.5 0
488 3842 8.5 -1.5 0
489 3851 9 0.25 0
490 3860 9 0 0
491 3870 10.5 1.25 0
492 3879 8.5 -1.5 0
493 3888 9 0.25 0
494 3897 9 0 0
495 3906 9 0 0
496 3915 9 0 0
497 3926 12 2.5 0
498 3937 11 -0.5 0
499 3948 11 0 0
500 3958 9.5 -1.25 0
501 3968 10 0.25 0
502 3977 8.5 -1.25 0
503 3986 9 0.25 0
504 3995 9 0 0
505 4005 10.5 1.25 0
506 4014 8.5 -1.5 0
507 4024 10.5 1.5 0
508 4032 7 -2.75 0
509 4041 9.5 1.75 0
510 4050 9 -0.25 0
511 4060 10.5 1.25 0
512 4068 7 -2.75 0
513 4077 9.5 1.75 0
514 4087 10.5 1 0
515 4098 11.5 1 0
516 4109 11 -0.25 0
517 4118 8 -2.5 0
518 4125 6 -2 0
519 4129 2.5 -3.25 0
520 4134 5.5 2 0
521 4142 9.5 3.5 0
522 4155 15.5 5.5 0
523 4167 11.5 -2.5 0
524 4179 12 0.25 0
525 4188 7.5 -3.75 0
526 4198 10.5 2 0
527 4208 10 -0.25 0
528 4218 10 0 0
529 4228 10 0 0
530 4238 10 0 0
531 4248 10 0 0
532 4259 11.5 1.25 0
533 4269 9.5 -1.5 0
534 4279 10 0.25 0
535 4288 8.5 -1.25 0
536 4294 4.5 -3.5 0
537 4298 3 -1.75 0
538 4303 5.5 1.75 0
539 4311 9.5 3.5 0
540 4323 14 4.25 0
541 4336 13.5 0.25 0
542 4347 10 -2.75 0
543 4357 9.5 -0.75 0
544 4366 8.5 -1 0
545 4376 10.5 1.5 0
546 4385 8.5 -1.5 0
547 4394 9 0.25 0
548 4404 10.5 1.25 0
549 4414 10 -0.25 0
550 4424 10 0 0
551 4435 11.5 1.25 0
552 4446 11 -0.25 0
553 4456 9.5 -1.25 0
554 4466 10 0.25 0
555 4476 10 0 0
556 4485 8.5 -1.25 0
557 4495 10.5 1.5 0
558 4505 10 -0.25 0
559 4515 10 0 0
560 4527 13 2.5 0
561 4538 10.5 -1.75 0
562 4550 12.5 1.5 0
563 4560 9 -2.75 0
564 4570 10 0.5 0
565 4580 10 0 0
566 4590 10 0 0
567 4600 10 0 0
568 4610 10 0 0
569 4618 7 -2.5 0
570 4625 6.5 -0.75 0
571 4628 1 -4.75 0
572 4633 6 3.5 0
573 4643 12.5 5.75 0
574 4658 17.5 5 0
575 4672 13.5 -2.5 0
576 4685 12.5 -1 0
577 4695 8.5 -3.5 0
578 4705 10 0.75 0
579 4716 11.5 1.25 0
580 4716 -5.5 -14 0
581 4727 16.5 16.5 0
582 4737 9.5 -4 0
583 4748 11.5 1.5 0
584 4757 8 -2.75 0
585 4767 10.5 1.75 0
586 4776 8.5 -1.5 0
587 4785 9 0.25 0
588 4791 4.5 -3.75 0
589 4797 6 0.75 0
590 4805 9 2.5 0
591 4817 14 4.5 0
592 4829 12 -1 0
593 4842 13.5 1.25 0
594 4854 11.5 -1.5 0
595 4865 10.5 -1 0
596 4877 12.5 1.5 0
597 4886 7.5 -4 0
598 4894 7.5 -0.5 0
599 4898 2 -4.75 0
600 4900 1 -1.5 0
601 4905 6.5 4.25 0
602 4916 14 6.75 0
603 4933 20 6 0
604 4949 15.5 -2.75 0
605 4963 13 -2.25 0
606 4973 8 -4.5 0
607 4982 8.5 -0.25 0
608 4989 6 -2.25 0
609 4995 5.5 -0.75 0
610 5004 10.5 4 0
611 5016 13.5 3 0
