Time[s] CO2_smooth[ppm] dCO2_dt[ppm/s] d2CO2_dt2[ppm/s^2] stim_f[Hz]
172 1869 12 11.75 0
173 1877 8 -2 0
174 1886 9.5 1.25 0
175 1894 7.5 -1.5 0
176 1902 8 0.25 0
177 1909 6.5 -1.25 0
178 1916 7 0.25 0
179 1922 5.5 -1.25 0
180 1929 7.5 1.5 0
181 1936 7 -0.25 0
182 1944 8.5 1.25 0
183 1951 6.5 -1.5 0
184 1959 8.5 1.5 0
185 1965 5 -2.75 0
186 1972 7.5 1.75 0
187 1978 5.5 -1.5 0
188 1985 7.5 1.5 0
189 1991 5.5 -1.5 0
190 1999 9 2.75 0
191 2006 6.5 -1.75 0
192 2015 10 2.75 0
193 2023 7.5 -1.75 0
194 2032 9.5 1.5 0
195 2040 7.5 -1.5 0
196 2049 9.5 1.5 0
197 2058 9 -0.25 0
198 2067 9 0 0
199 2076 9 0 0
200 2084 7.5 -1.25 0
201 2092 8 0.25 0
202 2100 8 0 0
203 2107 6.5 -1.25 0
204 2115 8.5 1.5 0
205 2122 6.5 -1.5 0
206 2130 8.5 1.5 0
207 2137 6.5 -1.5 0
208 2144 7 0.25 0
209 2152 8.5 1.25 0
210 2160 8 -0.25 0
211 2168 8 0 0
212 2178 11 2.5 0
213 2187 8.5 -1.75 0
214 2196 9 0.25 0
215 2205 9 0 0
216 2213 7.5 -1.25 0
217 2221 8 0.25 0
218 2229 8 0 0
219 2237 8 0 0
220 2242 3.5 -3.75 0
221 2245 2 -1.75 0
222 2247 1.5 -0.75 0
223 2251 5 2.75 0
224 2258 8.5 3.25 0
225 2270 14.5 5.5 0
226 2279 7.5 -5 0
227 2284 3 -4.25 0
228 2286 0.5 -2.75 0
229 2290 5 3.25 0
230 2298 10 4.5 0
231 2311 15.5 5.25 0
232 2320 7 -6.25 0
233 2328 7.5 -0.25 0
234 2334 5 -2.25 0
235 2343 10.5 4.25 0
236 2352 9 -0.75 0
237 2362 10.5 1.25 0
238 2369 5.5 -4 0
239 2374 4 -1.75 0
240 2377 2 -2 0
241 2381 4.5 1.75 0
242 2388 8.5 3.5 0
243 2397 10 1.75 0
244 2405 7.5 -1.75 0
245 2410 3.5 -3.5 0
246 2411 -1 -4.25 0
247 2415 5.5 4.75 0
248 2422 8.5 3 0
249 2433 13 4.25 0
250 2442 8 -3.5 0
251 2447 3 -4.5 0
252 2449 0.5 -2.75 0
253 2453 5 3.25 0
254 2461 10 4.5 0
255 2471 11 1.5 0
256 2479 7 -3 0
257 2486 6.5 -0.75 0
258 2493 7 0.25 0
259 2505 14.5 6.25 0
260 2516 10.5 -2.5 0
261 2524 6.5 -3.5 0
262 2527 0.5 -5.5 0
263 2529 1.5 0 0
264 2530 0.5 -1 0
265 2531 1 0.25 0
266 2533 2.5 1.25 0
267 2535 2 -0.25 0
268 2537 2 0 0
269 2539 2 0 0
270 2541 2 0 0
271 2543 2 0 0
272 2545 2 0 0
273 2547 2 0 0
274 2550 3.5 1.25 0
275 2553 3 -0.25 0
276 2557 4.5 1.25 0
277 2567 13 7.25 0
278 2586 23.5 9.75 0
279 2613 31 7.75 0
280 2633 16.5 -10.75 0
281 2644 6.5 -9.5 0
282 2646 -2.5 -9 0
283 2647 0.5 1 0
284 2648 1 0.25 0
285 2654 8.5 6.25 0
286 2663 10.5 2.5 0
287 2677 16.5 5.5 0
288 2687 8 -6.25 0
289 2693 4 -4 0
290 2694 -1.5 -5.25 0
291 2694 -0.5 0 0
292 2698 6 5.25 0
293 2705 8.5 2.75 0
294 2716 13 4.25 0
295 2723 5 -6 0
296 2727 2.5 -2.75 0
297 2728 -0.5 -3 0
298 2729 1 0.75 0
299 2731 2.5 1.25 0
300 2733 2 -0.25 0
301 2734 0.5 -1.25 540
302 2736 2.5 1.5 540
303 2738 2 -0.25 540.5
304 2740 2 0 540.5
305 2743 3.5 1.25 541
306 2746 3 -0.25 541
307 2749 3 0 541.5
308 2759 13.5 8.75 541.5
309 2776 20.5 7 542
310 2802 30.5 9.5 542
311 2821 15.5 -11 542.5
312 2833 8.5 -7 542.5
313 2837 0 -8.25 543
314 2839 1 -0.5 543
315 2840 0.5 -0.75 543.5
316 2841 1 0.25 543.5
317 2842 1 0 544
318 2844 2.5 1.25 544
319 2846 2 -0.25 544.5
320 2848 2 0 544.5
321 2850 2 0 545
322 2852 2 0 545
323 2854 2 0 545.5
324 2857 3.5 1.25 545.5
325 2860 3 -0.25 546
326 2863 3 0 546
327 2867 4.5 1.25 546.5
328 2870 2.5 -1.5 546.5
329 2873 3 0.25 547
330 2877 4.5 1.25 547
331 2880 2.5 -1.5 547.5
332 2884 4.5 1.5 547.5
333 2887 2.5 -1.5 548
334 2891 4.5 1.5 548
335 2903 16 9.75 548.5
336 2925 27 10.5 548.5
337 2956 35.5 8.75 549
338 2978 17.5 -13.5 549
339 2989 5.5 -11.5 549.5
340 2991 -2.5 -8.5 549.5
341 2992 0.5 1 550
342 2993 1 0.25 550
343 2994 1 0 550.5
344 2996 2.5 1.25 550.5
345 2998 2 -0.25 551
346 3000 2 0 551
347 3002 2 0 551.5
348 3005 3.5 1.25 551.5
349 3008 3 -0.25 552
350 3010 1.5 -1.25 552
351 3013 3.5 1.5 552.5
352 3016 3 -0.25 552.5
353 3019 3 0 553
354 3022 3 0 553
355 3025 3 0 553.5
356 3029 4.5 1.25 553.5
357 3033 4 -0.25 554
358 3044 14.5 8.75 554
359 3064 24.5 9.5 554.5
360 3092 32 7.75 554.5
361 3111 14.5 -13.25 555
362 3122 7 -7.75 555
363 3123 -4 -10.5 555.5
364 3124 1 2.5 555.5
365 3126 2.5 1.25 556
366 3128 2 -0.25 556
367 3130 2 0 556.5
368 3132 2 0 556.5
369 3134 2 0 557
370 3136 2 0 557
371 3139 3.5 1.25 557.5
372 3142 3 -0.25 557.5
373 3145 3 0 558
374 3154 12 7.5 558
375 3170 19.5 7.25 558.5
376 3193 26.5 7 558.5
377 3210 14 -9.25 559
378 3218 3.5 -9.75 559
379 3220 -1 -5.25 559.5
380 3221 0.5 0.25 559.5
381 3222 1 0.25 560
382 3223 1 0 560
383 3228 7 5 560.5
384 3239 14 6.5 560.5
385 3254 17 3.5 561
386 3267 12 -3.5 561
387 3276 7 -4.5 561.5
388 3279 0 -6.5 561.5
389 3280 0 -1 562
390 3281 1 0.5 562
391 3282 1 0 562.5
392 3284 2.5 1.25 562.5
393 3286 2 -0.25 563
394 3288 2 0 563
395 3290 2 0 563.5
396 3292 2 0 563.5
397 3295 3.5 1.25 564
398 3298 3 -0.25 564
399 3301 3 0 564.5
400 3304 3 0 564.5
401 3307 3 0 565
402 3311 4.5 1.25 565
403 3314 2.5 -1.5 565.5
404 3318 4.5 1.5 565.5
405 3329 14.5 8.5 566
406 3348 23 8.25 566
407 3374 29.5 6.75 566.5
408 3392 14 -11.75 566.5
409 3401 4.5 -9.25 567
410 3402 -3 -7.75 567
411 3403 1 2 567.5
412 3403 -0.5 -1.25 567.5
413 3404 1.5 1.5 568
414 3406 2.5 1 568
415 3408 2 -0.25 568.5
416 3410 2 0 568.5
417 3413 3.5 1.25 569
418 3416 3 -0.25 569
419 3419 3 0 569.5
420 3422 3 0 569.5
421 3432 13.5 8.75 570
422 3450 22 8.25 570
423 3476 30 8 570.5
424 3494 14 -12 570.5
425 3504 6 -8 571
426 3506 -2 -8 571
427 3507 0.5 0.75 571.5
428 3509 2.5 1.5 571.5
429 3511 2 -0.25 572
430 3517 8 5 572
431 3528 13.5 5.25 572.5
432 3544 18.5 5 572.5
433 3559 14.5 -2.5 573
434 3570 9 -4.75 573
435 3575 2 -6.5 573.5
436 3578 2 -1 573.5
437 3583 6 3 574
438 3590 8 2 574
439 3602 14.5 5.75 574.5
440 3611 7.5 -5 574.5
441 3617 4.5 -3 575
442 3619 0 -4.25 575
443 3623 5 3.5 575.5
444 3631 10 4.5 575.5
445 3642 12.5 2.75 576
446 3652 9.5 -2 576
447 3663 11.5 1.5 576.5
448 3675 12.5 1 576.5
449 3687 12 -0.25 577
450 3698 10.5 -1.25 577
451 3706 6.5 -3.5 577.5
452 3714 8 0.75 577.5
453 3723 9.5 1.25 578
454 3733 10.5 1 578
455 3743 10 -0.25 578.5
456 3751 7 -2.5 578.5
457 3758 6.5 -0.75 579
458 3763 4 -2.25 579
459 3771 9.5 4.25 579.5
460 3783 14 4.25 579.5
461 3795 12 -1 580
462 3806 10.5 -1.25 580
463 3814 6.5 -3.5 580.5
464 3823 9.5 2 580.5
465 3833 10.5 1 581
466 3842 8.5 -1.5 581
467 3852 10.5 1.5 581.5
468 3862 10 -0.25 581.5
469 3872 10 0 582
470 3882 10 0 582
471 3892 10 0 582.5
472 3902 10 0 582.5
473 3911 8.5 -1.25 583
474 3921 10.5 1.5 583
475 3932 11.5 1 583.5
476 3943 11 -0.25 583.5
477 3953 9.5 -1.25 584
478 3963 10 0.25 584
479 3972 8.5 -1.25 584.5
480 3981 9 0.25 584.5
481 3990 9 0 585
482 3998 7.5 -1.25 585
483 4006 8 0.25 585.5
484 4011 3.5 -3.75 585.5
485 4017 6.5 2 586
486 4025 9 2.25 586
487 4037 14 4.5 586.5
488 4049 12 -1 586.5
489 4060 10.5 -1.25 587
490 4069 8 -2.25 587
491 4078 9 0.5 587.5
492 4087 9 0 587.5
493 4096 9 0 588
494 4106 10.5 1.25 588
495 4115 8.5 -1.5 588.5
496 4125 10.5 1.5 588.5
497 4135 10 -0.25 589
498 4145 10 0 589
499 4155 10 0 589.5
500 4166 11.5 1.25 589.5
501 4175 8 -2.75 590
502 4185 10.5 1.75 590
503 4194 8.5 -1.5 590.5
504 4203 9 0.25 590.5
505 4212 9 0 591
506 4220 7.5 -1.25 591
507 4229 9.5 1.5 591.5
508 4238 9 -0.25 591.5
509 4248 10.5 1.25 592
510 4258 10 -0.25 592
511 4269 11.5 1.25 592.5
512 4278 8 -2.75 592.5
513 4285 6 -2 593
514 4289 2.5 -3.25 593
515 4295 7 3.25 593.5
516 4304 10.5 3.25 593.5
517 4318 16.5 5.5 594
518 4331 12.5 -2.5 594
519 4341 8.5 -3.5 594.5
520 4347 4 -4.25 594.5
521 4355 9 3.5 595
522 4366 12.5 3.25 595
523 4378 12.5 0.5 595.5
524 4389 10.5 -1.5 595.5
525 4399 9.5 -1 596
526 4408 8.5 -1 596
527 4415 6 -2.25 596.5
528 4421 5.5 -0.75 596.5
529 4429 9 2.75 597
530 4440 12.5 3.25 597
531 4453 14 1.75 597.5
532 4453 -6.5 -16.75 597.5
533 4464 16.5 17 598
534 4473 8 -5.25 598
535 4479 4.5 -3.25 598.5
536 4486 7.5 2 598.5
537 4495 10 2.25 599
538 4508 15 4.5 599
539 4521 13 -1 599.5
540 4532 10 -2.5 599.5
541 4542 9.5 -0.75 600
542 4551 8.5 -1 600
543 4561 10.5 1.5 600.5
544 4571 10 -0.25 600.5
545 4582 11.5 1.25 601
546 4593 11 -0.25 601
547 4603 9.5 -1.25 601.5
548 4613 10 0.25 601.5
549 4622 8.5 -1.25 602
550 4632 10.5 1.5 602
551 4643 11.5 1 602.5
552 4653 9.5 -1.5 602.5
553 4664 11.5 1.5 603
554 4673 8 -2.75 603
555 4683 10.5 1.75 603.5
556 4692 8.5 -1.5 603.5
557 4701 9 0.25 604
558 4710 9 0 604
559 4719 9 0 604.5
560 4729 10.5 1.25 604.5
561 4739 10 -0.25 605
562 4749 10 0 605
563 4759 10 0 605.5
564 4767 7 -2.5 605.5
565 4776 9.5 1.75 606
566 4786 10.5 1 606
567 4797 11.5 1 606.5
568 4807 9.5 -1.5 606.5
569 4817 10 0.25 607
570 4823 4 -5 607
571 4829 6 1 607.5
572 4837 9 2.5 607.5
573 4848 12.5 3.25 608
574 4860 12.5 0.5 608
575 4871 10.5 -1.5 608.5
576 4881 9.5 -1 608.5
577 4890 8.5 -1 609
578 4899 9 0.25 609
579 4908 9 0 609.5
580 4917 9 0 609.5
581 4927 10.5 1.25 610
582 4936 8.5 -1.5 610
583 4946 10.5 1.5 610.5
584 4955 8.5 -1.5 610.5
585 4965 10.5 1.5 611
586 4974 8.5 -1.5 611
587 4984 10.5 1.5 611.5
588 4995 11.5 1 611.5
589 5005 9.5 -1.5 612
590 5016 11.5 1.5 612
591 5028 12.5 1 612.5
592 5040 12 -0.25 612.5
593 5052 12 0 613
594 5065 13.5 1.25 613
595 5078 13 -0.25 613.5
596 5091 13 0 613.5
597 5103 11.5 -1.25 614
598 5111 6 -4.75 614
599 5116 3.5 -2.75 614.5
600 5122 6.5 2 614.5
