Time[s] CO2_smooth[ppm] dCO2_dt[ppm/s] d2CO2_dt2[ppm/s^2] stim_f[Hz]
168 1685 5 0.25 0
169 1689 3.5 -1.25 0
170 1691 1 -2.25 0
171 1693 2 0.5 0
172 1696 3.5 1.25 0
173 1703 9 4.75 0
174 1703 -3.5 -9.75 0
175 1713 15 14.25 0
176 1722 8.5 -3.75 0
177 1729 6 -2.25 0
178 1735 5.5 -0.75 0
179 1741 6 0.25 0
180 1747 6 0 0
181 1752 4.5 -1.25 0
182 1757 5 0.25 0
183 1761 3.5 -1.25 0
184 1765 4 0.25 0
185 1771 7 2.5 0
186 1776 4.5 -1.75 0
187 1781 5 0.25 0
188 1786 5 0 0
189 1794 9.5 3.75 0
190 1802 8 -0.75 0
191 1808 5 -2.5 0
192 1810 0 -4.5 0
193 1812 2 1 0
194 1815 3.5 1.25 0
195 1822 9 4.75 0
196 1832 11.5 2.75 0
197 1842 10 -0.75 0
198 1850 7 -2.5 0
199 1855 3.5 -3.25 0
200 1861 6.5 2 0
201 1866 4.5 -1.5 0
202 1872 6.5 1.5 0
203 1877 4.5 -1.5 0
204 1881 3.5 -1 0
205 1885 4 0.25 0
206 1889 4 0 0
207 1896 8.5 3.75 0
208 1904 8.5 0.5 0
209 1910 5 -2.75 0
210 1914 3 -2 0
211 1918 4 0.5 0
212 1922 4 0 0
213 1929 8.5 3.75 0
214 1936 7 -0.75 0
215 1943 7 0 0
216 1948 4 -2.5 0
217 1954 6.5 1.75 0
218 1960 6 -0.25 0
219 1966 6 0 0
220 1972 6 0 0
221 1978 6 0 0
222 1983 4.5 -1.25 0
223 1988 5 0.25 0
224 1992 3.5 -1.25 0
225 1996 4 0.25 0
226 2002 7 2.5 0
227 2011 10.5 3.25 0
228 2022 12 1.75 0
229 2031 8 -3 0
230 2039 7.5 -0.75 0
231 2046 6.5 -1 0
232 2051 4 -2.25 0
233 2054 2 -2 0
234 2056 1.5 -0.75 0
235 2057 0.5 -1 0
236 2062 7 5.25 0
237 2072 12.5 5.25 0
238 2085 14.5 2.5 0
239 2095 8.5 -4.5 0
240 2101 4 -4.25 0
241 2102 -1.5 -5.25 0
242 2103 1 1.25 0
243 2108 7 5 0
244 2118 12.5 5.25 0
245 2133 17.5 5 0
246 2146 12 -3.75 0
247 2154 5.5 -5.75 0
248 2157 0.5 -5 0
249 2159 1.5 0 0
250 2160 0.5 -1 0
251 2162 2.5 1.5 0
252 2167 6.5 3.5 0
253 2178 14 6.75 0
254 2194 18.5 4.75 0
255 2208 13 -3.75 0
256 2217 6.5 -5.75 0
257 2220 0 -6.25 0
258 2224 4.5 2.75 0
259 2232 10 4.75 0
260 2242 11 1.5 0
261 2251 8.5 -1.75 0
262 2257 4.5 -3.5 0
263 2262 4.5 -0.5 0
264 2270 9.5 4 0
265 2282 14 4.25 0
266 2293 10.5 -2.25 0
267 2301 6.5 -3.5 0
268 2304 0.5 -5.5 0
269 2306 1.5 0 0
270 2307 0.5 -1 0
271 2308 1 0.25 0
272 2310 2.5 1.25 0
273 2312 2 -0.25 0
274 2314 2 0 0
275 2322 11 7.5 0
276 2336 17 6 0
277 2357 24.5 7.25 0
278 2373 13.5 -8 0
279 2383 7 -6.25 0
280 2388 2.5 -4.75 0
281 2394 6.5 2.5 0
282 2394 -3 -7.75 0
283 2404 15 14 0
284 2413 8.5 -3.75 0
285 2420 6 -2.25 0
286 2425 4 -2 0
287 2432 8 3 0
288 2441 10 2 0
289 2451 10.5 0.75 0
290 2460 8.5 -1.5 0
291 2468 7.5 -1 0
292 2476 8 0.25 0
293 2484 8 0 0
294 2489 3.5 -3.75 0
295 2491 0.5 -3 0
296 2496 6.5 4.5 0
297 2503 8 1.75 0
298 2515 14.5 5.75 0
299 2525 9 -3.75 0
300 2533 7 -2 0
301 2536 0.5 -5.75 540
302 2538 1.5 0 540
303 2539 0.5 -1 540.5
304 2541 2.5 1.5 540.5
305 2547 8 4.75 541
306 2559 15 6.5 541
307 2576 19.5 4.75 541.5
308 2592 15.5 -2.5 541.5
309 2605 11.5 -3.5 542
310 2614 7 -4.25 542
311 2622 7.5 -0.25 542.5
312 2628 5 -2.25 542.5
313 2631 1.5 -3.25 543
314 2633 1.5 -0.5 543
315 2634 0.5 -1 543.5
316 2638 5.5 4 543.5
317 2648 13 6.75 544
318 2662 16 3.5 544
319 2675 12.5 -2.25 544.5
320 2686 10 -2.25 544.5
321 2693 5 -4.5 545
322 2701 8.5 2.25 545
323 2708 6.5 -1.5 545.5
324 2716 8.5 1.5 545.5
325 2724 8 -0.25 546
326 2731 6.5 -1.25 546
327 2737 5.5 -1 546.5
328 2740 1.5 -3.5 546.5
329 2744 4.5 2 547
330 2752 10 4.75 547
331 2764 14 4 547.5
332 2777 13.5 0.25 547.5
333 2788 10 -2.75 548
334 2795 5 -4.5 548
335 2799 2.5 -2.75 548.5
336 2801 1 -1.75 548.5
337 2805 5 3 549
338 2812 8.5 3.25 549
339 2823 13 4.25 549.5
340 2830 5 -6 549.5
341 2835 4 -1.5 550
342 2836 -1 -4.5 550
343 2838 2.5 2.25 550.5
344 2845 9.5 6 550.5
345 2857 14.5 5 551
346 2875 21 6.25 551
347 2892 16.5 -2.75 551.5
348 2905 11 -4.75 551.5
349 2913 5.5 -5.25 552
350 2922 9.5 2.5 552
351 2929 6 -2.75 552.5
352 2934 4 -2 552.5
353 2939 5 0.5 553
354 2946 8 2.5 553
355 2956 11.5 3.25 553.5
356 2966 10 -0.75 553.5
357 2976 10 0 554
358 2983 5.5 -3.75 554
359 2991 8.5 2 554.5
360 2998 6.5 -1.5 554.5
361 3006 8.5 1.5 555
362 3014 8 -0.25 555
363 3022 8 0 555.5
364 3031 9.5 1.25 555.5
365 3039 7.5 -1.5 556
366 3045 5 -2.25 556
367 3049 3 -2 556.5
368 3051 1 -2 556.5
369 3056 6.5 4.25 557
370 3066 12.5 5.5 557
371 3079 14.5 2.5 557.5
372 3090 10 -3.25 557.5
373 3096 3.5 -5.75 558
374 3100 3 -1.25 558
375 3108 10 5.5 558.5
376 3120 14 4 558.5
377 3131 10.5 -2.25 559
378 3139 6.5 -3.5 559
379 3142 0.5 -5.5 559.5
380 3146 4.5 2.5 559.5
381 3154 10 4.75 560
382 3165 12.5 2.75 560
383 3177 12.5 0.5 560.5
384 3187 9 -2.75 560.5
385 3196 8.5 -0.75 561
386 3205 9 0.25 561
387 3214 9 0 561.5
388 3222 7.5 -1.25 561.5
389 3231 9.5 1.5 562
390 3231 -4.5 -11.5 562
391 3240 13.5 13.5 562.5
392 3249 9 -2.25 562.5
393 3258 9 0 563
394 3267 9 0 563
395 3275 7.5 -1.25 563.5
396 3280 3.5 -3.5 563.5
397 3283 2 -1.75 564
398 3288 6 3 564
399 3296 9.5 3.25 564.5
400 3308 14 4.25 564.5
401 3321 13.5 0.25 565
402 3332 10 -2.75 565
403 3341 8 -2 565.5
404 3351 10.5 1.75 565.5
405 3362 11.5 1 566
406 3373 11 -0.25 566
407 3383 9.5 -1.25 566.5
408 3393 10 0.25 566.5
409 3403 10 0 567
410 3411 7 -2.5 567
411 3420 9.5 1.75 567.5
412 3428 7.5 -1.5 567.5
413 3437 9.5 1.5 568
414 3446 9 -0.25 568
415 3455 9 0 568.5
416 3465 10.5 1.25 568.5
417 3474 8.5 -1.5 569
418 3484 10.5 1.5 569
419 3495 11.5 1 569.5
420 3507 12.5 1 569.5
421 3519 12 -0.25 570
422 3531 12 0 570
423 3542 10.5 -1.25 570.5
424 3552 9.5 -1 570.5
425 3562 10 0.25 571
426 3572 10 0 571
427 3582 10 0 571.5
428 3592 10 0 571.5
429 3601 8.5 -1.25 572
430 3612 12 2.75 572
431 3623 11 -0.5 572.5
432 3636 14 2.5 572.5
433 3649 13 -0.5 573
434 3661 11.5 -1.25 573
435 3671 9 -2.25 573.5
436 3680 8.5 -0.75 573.5
437 3689 9 0.25 574
438 3697 7.5 -1.25 574
439 3706 9.5 1.5 574.5
440 3716 10.5 1 574.5
441 3727 11.5 1 575
442 3739 12.5 1 575
443 3751 12 -0.25 575.5
444 3763 12 0 575.5
445 3775 12 0 576
446 3786 10.5 -1.25 576
447 3795 8 -2.25 576.5
448 3802 6 -2 576.5
449 3809 7 0.5 577
450 3817 8.5 1.25 577
451 3830 15.5 6 577.5
452 3843 13 -1.25 577.5
453 3855 11.5 -1.25 578
454 3865 9 -2.25 578
455 3876 11.5 1.75 578.5
456 3887 11 -0.25 578.5
457 3897 9.5 -1.25 579
458 3908 11.5 1.5 579
459 3917 8 -2.75 579.5
460 3926 9 0.5 579.5
461 3935 9 0 580
462 3945 10.5 1.25 580
463 3956 11.5 1 580.5
464 3967 11 -0.25 580.5
465 3978 11 0 581
466 3989 11 0 581
467 4000 11 0 581.5
468 4010 9.5 -1.25 581.5
469 4020 10 0.25 582
470 4030 10 0 582
471 4040 10 0 582.5
472 4050 10 0 582.5
473 4061 11.5 1.25 583
474 4071 9.5 -1.5 583
475 4081 10 0.25 583.5
476 4091 10 0 583.5
477 4100 8.5 -1.25 584
478 4109 9 0.25 584
479 4118 9 0 584.5
480 4128 10.5 1.25 584.5
481 4138 10 -0.25 585
482 4148 10 0 585
483 4159 11.5 1.25 585.5
484 4171 12.5 1 585.5
485 4184 13.5 1 586
486 4197 13 -0.25 586
487 4207 8.5 -3.75 586.5
488 4214 5.5 -3 586.5
489 4219 4 -1.75 587
490 4227 9.5 4.25 587
491 4238 12.5 3 587.5
492 4250 12.5 0.5 587.5
493 4262 12 -0.25 588
494 4273 10.5 -1.25 588
495 4283 9.5 -1 588.5
496 4294 11.5 1.5 588.5
497 4304 9.5 -1.5 589
498 4304 -5 -12.25 589
499 4314 15 15 589.5
500 4324 10 -2.5 589.5
501 4335 11.5 1.25 590
502 4345 9.5 -1.5 590
503 4356 11.5 1.5 590.5
504 4367 11 -0.25 590.5
505 4377 9.5 -1.25 591
506 4387 10 0.25 591
507 4397 10 0 591.5
508 4406 8.5 -1.25 591.5
509 4416 10.5 1.5 592
510 4425 8.5 -1.5 592
511 4435 10.5 1.5 592.5
512 4444 8.5 -1.5 592.5
513 4453 9 0.25 593
514 4464 12 2.5 593
515 4475 11 -0.5 593.5
516 4487 12.5 1.25 593.5
517 4499 12 -0.25 594
518 4511 12 0 594
519 4522 10.5 -1.25 594.5
520 4531 8 -2.25 594.5
521 4537 4.5 -3.25 595
522 4543 6 0.75 595
523 4552 10.5 3.75 595.5
524 4564 13.5 3 595.5
525 4576 12 -0.75 596
526 4589 13.5 1.25 596
527 4600 10 -2.75 596.5
528 4611 11 0.5 596.5
529 4622 11 0 597
530 4632 9.5 -1.25 597
531 4640 7 -2.25 597.5
532 4649 9.5 1.75 597.5
533 4658 9 -0.25 598
534 4669 12 2.5 598
535 4680 11 -0.5 598.5
536 4690 9.5 -1.25 598.5
537 4698 7 -2.25 599
538 4705 6.5 -0.75 599
539 4714 10 2.75 599.5
540 4727 15 4.5 599.5
541 4740 13 -1 600
542 4752 11.5 -1.25 600
543 4762 9 -2.25 600.5
544 4772 10 0.5 600.5
545 4781 8.5 -1.25 601
546 4791 10.5 1.5 601
547 4801 10 -0.25 601.5
548 4811 10 0 601.5
549 4820 8.5 -1.25 602
550 4830 10.5 1.5 602
551 4840 10 -0.25 602.5
552 4850 10 0 602.5
553 4860 10 0 603
554 4871 11.5 1.25 603
555 4882 11 -0.25 603.5
556 4893 11 0 603.5
557 4904 11 0 604
558 4914 9.5 -1.25 604
559 4924 10 0.25 604.5
560 4934 10 0 604.5
561 4945 11.5 1.25 605
562 4956 11 -0.25 605
563 4967 11 0 605.5
564 4978 11 0 605.5
565 4989 11 0 606
566 4999 9.5 -1.25 606
567 5011 13 2.75 606.5
568 5022 10.5 -1.75 606.5
569 5034 12.5 1.5 607
570 5047 13.5 1 607
571 5060 13 -0.25 607.5
572 5073 13 0 607.5
573 5086 13 0 608
574 5099 13 0 608
575 5111 11.5 -1.25 608.5
576 5124 13.5 1.5 608.5
577 5137 13 -0.25 609
578 5149 11.5 -1.25 609
579 5161 12 0.25 609.5
580 5173 12 0 609.5
581 5184 10.5 -1.25 610
582 5196 12.5 1.5 610
583 5207 10.5 -1.5 610.5
584 5217 9.5 -1 610.5
585 5228 11.5 1.5 611
586 5240 12.5 1 611
587 5252 12 -0.25 611.5
588 5264 12 0 611.5
589 5277 13.5 1.25 612
590 5289 11.5 -1.5 612
591 5301 12 0.25 612.5
592 5313 12 0 612.5
593 5326 13.5 1.25 613
594 5340 14.5 1 613
595 5355 15.5 1 613.5
596 5370 15 -0.25 613.5
597 5382 10.5 -3.75 614
598 5394 12 0.75 614
599 5405 10.5 -1.25 614.5
600 5417 12.5 1.5 614.5
