Time[s] CO2_smooth[ppm] dCO2_dt[ppm/s] d2CO2_dt2[ppm/s^2] stim_f[Hz]
181 2593 34 7.5 0
182 2614 16.5 -13.25 0
183 2625 6 -10.25 0
184 2627 -2.5 -8.75 0
185 2628 0.5 1 0
186 2629 1 0.25 0
187 2631 2.5 1.25 0
188 2633 2 -0.25 0
189 2635 2 0 0
190 2637 2 0 0
191 2640 3.5 1.25 0
192 2643 3 -0.25 0
193 2652 12 7.5 0
194 2668 19.5 7.25 0
195 2691 26.5 7 0
196 2708 14 -9.25 0
197 2717 5 -8.5 0
198 2718 -3 -8 0
199 2719 1 2 0
200 2720 1 0 0
201 2726 8.5 6.25 0
202 2735 10.5 2.5 0
203 2751 19.5 8 0
204 2763 10 -6.75 0
205 2772 7.5 -2.75 0
206 2775 0 -6.75 0
207 2777 1.5 0.25 0
208 2778 0.5 -1 0
209 2780 2.5 1.5 0
210 2782 2 -0.25 0
211 2784 2 0 0
212 2791 9.5 6.25 0
213 2804 16 6.25 0
214 2824 23.5 7.25 0
215 2840 14 -6.75 0
216 2850 7 -6.5 0
217 2855 2.5 -4.75 0
218 2862 8 3.75 0
219 2871 10 2 0
220 2878 6 -3 0
221 2883 4 -2 0
222 2887 3.5 -0.75 0
223 2894 8.5 4 0
224 2904 11.5 3 0
225 2915 11.5 0.5 0
226 2924 8 -2.75 0
227 2930 4.5 -3.25 0
228 2935 4.5 -0.5 0
229 2942 8 2.75 0
230 2952 11.5 3.25 0
231 2959 5.5 -4.5 0
232 2964 4 -1.75 0
233 2968 3.5 -0.75 0
234 2976 10 5.25 0
235 2987 12.5 2.75 0
236 2996 8 -3.25 0
237 3001 3 -4.5 0
238 3003 0.5 -2.75 0
239 3007 5 3.25 0
240 3016 11.5 5.75 0
241 3029 15 3.75 0
242 3041 11.5 -2.25 0
243 3050 7.5 -3.5 0
244 3053 0 -6.75 0
245 3055 1.5 0.25 0
246 3059 5 2.75 0
247 3068 11.5 5.75 0
248 3082 16.5 5 0
249 3096 14 -1.25 0
250 3096 -7 -17.5 0
251 3109 19.5 19.75 0
252 3118 7 -8.25 0
253 3127 9 1 0
254 3133 4.5 -3.75 0
255 3138 4.5 -0.5 0
256 3145 8 2.75 0
257 3155 11.5 3.25 0
258 3165 10 -0.75 0
259 3176 11.5 1.25 0
260 3184 6.5 -4 0
261 3191 6.5 -0.5 0
262 3197 5.5 -1 0
263 3205 9 2.75 0
264 3214 9.5 0.75 0
265 3222 7.5 -1.5 0
266 3227 3.5 -3.5 0
267 3233 6.5 2 0
268 3242 10.5 3.5 0
269 3256 16.5 5.5 0
270 3269 12.5 -2.5 0
271 3280 10 -2.25 0
272 3287 5 -4.5 0
273 3293 5.5 -0.25 0
274 3299 6 0.25 0
275 3307 9 2.5 0
276 3319 14 4.5 0
277 3331 12 -1 0
278 3342 10.5 -1.25 0
279 3352 9.5 -1 0
280 3360 7 -2.25 0
281 3365 3.5 -3.25 0
282 3368 2 -1.75 0
283 3370 1.5 -0.75 0
284 3374 5 2.75 0
285 3384 13 7 0
286 3398 16 3.5 0
287 3412 14 -1 0
288 3424 11 -2.5 0
289 3433 7.5 -3.25 0
290 3444 12 3.25 0
291 3454 9.5 -1.75 0
292 3464 10 0.25 0
293 3472 7 -2.5 0
294 3481 9.5 1.75 0
295 3490 9 -0.25 0
296 3499 9 0 0
297 3507 7.5 -1.25 0
298 3514 6.5 -1 0
299 3520 5.5 -1 0
300 3528 9 2.75 0
301 3540 14 4.5 540.1
302 3552 12 -1 540.3
303 3563 10.5 -1.25 540.5
304 3573 9.5 -1 540.7
305 3582 8.5 -1 540.9
306 3592 10.5 1.5 541.1
307 3602 10 -0.25 541.3
308 3611 8.5 -1.25 541.5
309 3621 10.5 1.5 541.7
310 3630 8.5 -1.5 541.9
311 3639 9 0.25 542.1
312 3649 10.5 1.25 542.3
313 3659 10 -0.25 542.5
314 3669 10 0 542.7
315 3679 10 0 542.9
316 3689 10 0 543.1
317 3699 10 0 543.3
318 3708 8.5 -1.25 543.5
319 3717 9 0.25 543.7
320 3725 7.5 -1.25 543.9
321 3734 9.5 1.5 544.1
322 3744 10.5 1 544.3
323 3754 10 -0.25 544.5
324 3764 10 0 544.7
325 3774 10 0 544.9
326 3784 10 0 545.1
327 3795 11.5 1.25 545.3
328 3806 11 -0.25 545.5
329 3817 11 0 545.7
330 3826 8 -2.5 545.9
331 3833 6 -2 546.1
332 3839 5.5 -0.75 546.3
333 3847 9 2.75 546.5
334 3859 14 4.5 546.7
335 3873 15 1.5 546.9
336 3886 12.5 -1.75 547.1
337 3897 10 -2.25 547.3
338 3908 11 0.5 547.5
339 3918 9.5 -1.25 547.7
340 3928 10 0.25 547.9
341 3937 8.5 -1.25 548.1
342 3946 9 0.25 548.3
343 3952 4.5 -3.75 548.5
344 3959 7.5 2 548.7
345 3967 8.5 1 548.9
346 3980 15.5 6 549.1
347 3994 14.5 0 549.3
348 4007 12.5 -1.5 549.5
349 4019 11.5 -1 549.7
350 4030 10.5 -1 549.9
351 4040 9.5 -1 550.1
352 4050 10 0.25 550.3
353 4059 8.5 -1.25 550.5
354 4070 12 2.75 550.7
355 4081 11 -0.5 550.9
356 4092 11 0 551.1
357 4104 12.5 1.25 551.3
358 4104 -6 -15.25 551.5
359 4115 16.5 16.75 551.7
360 4126 11 -2.75 551.9
361 4136 9.5 -1.25 552.1
362 4147 11.5 1.5 552.3
363 4157 9.5 -1.5 552.5
364 4169 13 2.75 552.7
365 4179 9 -3 552.9
366 4190 11.5 1.75 553.1
367 4200 9.5 -1.5 553.3
368 4211 11.5 1.5 553.5
369 4222 11 -0.25 553.7
370 4234 12.5 1.25 553.9
371 4245 10.5 -1.5 554.1
372 4255 9.5 -1 554.3
373 4265 10 0.25 554.5
374 4275 10 0 554.7
375 4286 11.5 1.25 554.9
376 4297 11 -0.25 555.1
377 4308 11 0 555.3
378 4320 12.5 1.25 555.5
379 4332 12 -0.25 555.7
380 4345 13.5 1.25 555.9
381 4359 14.5 1 556.1
382 4371 11 -2.75 556.3
383 4383 12 0.5 556.5
384 4395 12 0 556.7
385 4406 10.5 -1.25 556.9
386 4418 12.5 1.5 557.1
387 4430 12 -0.25 557.3
388 4442 12 0 557.5
389 4454 12 0 557.7
390 4467 13.5 1.25 557.9
391 4479 11.5 -1.5 558.1
392 4491 12 0.25 558.3
393 4503 12 0 558.5
394 4515 12 0 558.7
395 4527 12 0 558.9
396 4540 13.5 1.25 559.1
397 4554 14.5 1 559.3
398 4568 14 -0.25 559.5
399 4582 14 0 559.7
400 4596 14 0 559.9
401 4610 14 0 560.1
402 4623 12.5 -1.25 560.3
403 4634 10 -2.25 560.5
404 4645 11 0.5 560.7
405 4657 12.5 1.25 560.9
406 4669 12 -0.25 561.1
407 4680 10.5 -1.25 561.3
408 4691 11 0.25 561.5
409 4702 11 0 561.7
410 4713 11 0 561.9
411 4725 12.5 1.25 562.1
412 4737 12 -0.25 562.3
413 4750 13.5 1.25 562.5
414 4763 13 -0.25 562.7
415 4775 11.5 -1.25 562.9
416 4787 12 0.25 563.1
417 4798 10.5 -1.25 563.3
418 4809 11 0.25 563.5
419 4819 9.5 -1.25 563.7
420 4830 11.5 1.5 563.9
421 4841 11 -0.25 564.1
422 4854 14 2.5 564.3
423 4867 13 -0.5 564.5
424 4880 13 0 564.7
425 4893 13 0 564.9
426 4907 14.5 1.25 565.1
427 4919 11 -2.75 565.3
428 4930 10.5 -0.75 565.5
429 4941 11 0.25 565.7
430 4951 9.5 -1.25 565.9
431 4962 11.5 1.5 566.1
432 4974 12.5 1 566.3
433 4988 15 2.25 566.5
434 5003 15.5 0.75 566.7
435 5017 13.5 -1.5 566.9
436 5030 12.5 -1 567.1
437 5042 11.5 -1 567.3
438 5054 12 0.25 567.5
439 5067 13.5 1.25 567.7
440 5081 14.5 1 567.9
441 5097 17 2.25 568.1
442 5113 16 -0.5 568.3
443 5127 13 -2.5 568.5
444 5141 14 0.5 568.7
445 5155 14 0 568.9
446 5170 15.5 1.25 569.1
447 5185 15 -0.25 569.3
448 5200 15 0 569.5
449 5215 15 0 569.7
450 5229 13.5 -1.25 569.9
451 5244 15.5 1.5 570.1
452 5259 15 -0.25 570.3
453 5275 16.5 1.25 570.5
454 5290 14.5 -1.5 570.7
455 5304 13.5 -1 570.9
456 5319 15.5 1.5 571.1
457 5333 13.5 -1.5 571.3
458 5348 15.5 1.5 571.5
459 5363 15 -0.25 571.7
460 5378 15 0 571.9
461 5392 13.5 -1.25 572.1
462 5405 12.5 -1 572.3
463 5418 13 0.25 572.5
464 5432 14.5 1.25 572.7
465 5446 14 -0.25 572.9
466 5462 17 2.5 573.1
467 5462 -8 -20.5 573.3
468 5479 25.5 25.25 573.5
469 5497 18.5 -3 573.7
470 5515 18 -0.25 573.9
471 5532 16.5 -1.25 574.1
472 5548 15.5 -1 574.3
473 5560 10 -4.75 574.5
474 5569 7.5 -2.75 574.7
475 5577 7.5 -0.5 574.9
476 5588 12.5 4 575.1
477 5605 20 6.75 575.3
478 5623 18.5 -0.25 575.5
479 5641 18 -0.25 575.7
480 5656 13.5 -3.75 575.9
481 5672 16.5 2 576.1
482 5687 14.5 -1.5 576.3
483 5703 16.5 1.5 576.5
484 5719 16 -0.25 576.7
485 5737 19 2.5 576.9
486 5753 15 -3 577.1
487 5767 13 -2 577.3
488 5781 14 0.5 577.5
489 5795 14 0 577.7
490 5809 14 0 577.9
491 5824 15.5 1.25 578.1
492 5838 13.5 -1.5 578.3
493 5854 17 2.75 578.5
494 5869 14.5 -1.75 578.7
495 5884 15 0.25 578.9
496 5898 13.5 -1.25 579.1
497 5913 15.5 1.5 579.3
498 5928 15 -0.25 579.5
499 5943 15 0 579.7
500 5957 13.5 -1.25 579.9
501 5972 15.5 1.5 580.1
502 5987 15 -0.25 580.3
503 6003 16.5 1.25 580.5
504 6019 16 -0.25 580.7
505 6034 14.5 -1.25 580.9
506 6049 15 0.25 581.1
507 6063 13.5 -1.25 581.3
508 6078 15.5 1.5 581.5
509 6093 15 -0.25 581.7
510 6109 16.5 1.25 581.9
511 6125 16 -0.25 582.1
512 6142 17.5 1.25 582.3
513 6159 17 -0.25 582.5
514 6176 17 0 582.7
515 6192 15.5 -1.25 582.9
516 6208 16 0.25 583.1
517 6224 16 0 583.3
518 6242 19 2.5 583.5
519 6260 18 -0.5 583.7
520 6277 16.5 -1.25 583.9
521 6295 18.5 1.5 584.1
522 6311 15 -2.75 584.3
523 6329 19 3 584.5
524 6346 16.5 -1.75 584.7
525 6364 18.5 1.5 584.9
526 6381 16.5 -1.5 585.1
527 6396 14 -2.25 585.3
528 6411 15 0.5 585.5
529 6427 16.5 1.25 585.7
530 6443 16 -0.25 585.9
531 6460 17.5 1.25 586.1
532 6476 15.5 -1.5 586.3
533 6493 17.5 1.5 586.5
534 6509 15.5 -1.5 586.7
535 6524 14.5 -1 586.9
536 6541 18 2.75 587.1
537 6558 17 -0.5 587.3
538 6576 18.5 1.25 587.5
539 6594 18 -0.25 587.7
540 6612 18 0 587.9
541 6628 15 -2.5 588.1
542 6645 17.5 1.75 588.3
543 6662 17 -0.25 588.5
544 6679 17 0 588.7
545 6695 15.5 -1.25 588.9
546 6707 10 -4.75 589.1
547 6717 9 -1.5 589.3
548 6730 14.5 4.25 589.5
549 6748 20.5 5.5 589.7
550 6768 21 1.25 589.9
551 6787 18.5 -1.75 590.1
552 6805 17.5 -1 590.3
553 6823 18 0.25 590.5
554 6841 18 0 590.7
555 6859 18 0 590.9
556 6875 15 -2.5 591.1
557 6891 16 0.5 591.3
558 6906 14.5 -1.25 591.5
559 6921 15 0.25 591.7
560 6938 18 2.5 591.9
561 6956 18.5 0.75 592.1
562 6975 19.5 1 592.3
563 6995 20.5 1 592.5
564 7014 18.5 -1.5 592.7
565 7032 17.5 -1 592.9
566 7047 13.5 -3.5 593.1
567 7058 9 -4.25 593.3
568 7067 8 -1.5 593.5
569 7080 15 5.5 593.7
570 7098 20.5 5.25 593.9
571 7119 22.5 2.5 594.1
572 7139 19.5 -2 594.3
573 7157 17 -2.25 594.5
574 7176 19.5 1.75 594.7
575 7194 17.5 -1.5 594.9
576 7194 -9 -22.25 595.1
577 7212 27 27 595.3
578 7228 15 -7 595.5
579 7244 16 0.5 595.7
580 7260 16 0 595.9
581 7276 16 0 596.1
582 7293 17.5 1.25 596.3
583 7311 18.5 1 596.5
584 7327 15 -2.75 596.7
585 7344 17.5 1.75 596.9
586 7361 17 -0.25 597.1
587 7380 20 2.5 597.3
588 7399 19 -0.5 597.5
589 7417 17.5 -1.25 597.7
590 7435 18 0.25 597.9
591 7452 16.5 -1.25 598.1
592 7470 18.5 1.5 598.3
593 7488 18 -0.25 598.5
594 7506 18 0 598.7
595 7524 18 0 598.9
596 7541 16.5 -1.25 599.1
597 7558 17 0.25 599.3
598 7574 15.5 -1.25 599.5
599 7590 16 0.25 599.7
600 7606 16 0 599.9
