Time[s] CO2_smooth[ppm] dCO2_dt[ppm/s] d2CO2_dt2[ppm/s^2]
290 804 0 0
291 804 0 0
292 806 3 2.5
293 806 -1 -3
294 808 3 3
295 808 -1 -3
296 810 3 3
297 810 -1 -3
298 812 3 3
299 812 -1 -3
300 812 0 0.5
301 814 3 2.5
302 814 -1 -3
303 816 3 3
304 816 -1 -3
305 816 0 0.5
306 818 3 2.5
307 818 -1 -3
308 818 0 0.5
309 820 3 2.5
310 820 -1 -3
311 820 0 0.5
312 822 3 2.5
313 822 -1 -3
314 824 3 3
315 824 -1 -3
316 826 3 3
317 826 -1 -3
318 828 3 3
319 828 -1 -3
320 830 3 3
321 830 -1 -3
322 832 3 3
323 832 -1 -3
324 834 3 3
325 834 -1 -3
326 836 3 3
327 836 -1 -3
328 838 3 3
329 838 -1 -3
330 840 3 3
331 840 -1 -3
332 842 3 3
333 842 -1 -3
334 844 3 3
335 844 -1 -3
336 844 0 0.5
337 846 3 2.5
338 846 -1 -3
339 846 0 0.5
340 848 3 2.5
341 848 -1 -3
342 850 3 3
343 850 -1 -3
344 852 3 3
345 852 -1 -3
346 854 3 3
347 854 -1 -3
348 856 3 3
349 856 -1 -3
350 856 0 0.5
351 858 3 2.5
352 858 -1 -3
353 860 3 3
354 860 -1 -3
355 860 0 0.5
356 860 0 0
357 862 3 2.5
358 862 -1 -3
359 864 3 3
360 864 -1 -3
361 866 3 3
362 866 -1 -3
363 868 3 3
364 870 2 -0.5
365 870 -1 -2.5
366 872 3 3
367 872 -1 -3
368 874 3 3
369 876 2 -0.5
370 876 -1 -2.5
371 878 3 3
372 880 2 -0.5
373 882 2 0
374 884 2 0
375 884 -1 -2.5
376 886 3 3
377 888 2 -0.5
378 890 2 0
379 890 -1 -2.5
380 892 3 3
381 892 -1 -3
382 894 3 3
383 896 2 -0.5
384 896 -1 -2.5
385 898 3 3
386 900 2 -0.5
387 900 -1 -2.5
388 902 3 3
389 902 -1 -3
390 904 3 3
391 906 2 -0.5
392 906 -1 -2.5
393 908 3 3
394 910 2 -0.5
395 910 -1 -2.5
396 912 3 3
397 914 2 -0.5
398 914 -1 -2.5
399 916 3 3
400 918 2 -0.5
401 920 2 0
402 920 -1 -2.5
403 922 3 3
404 924 2 -0.5
405 924 -1 -2.5
406 926 3 3
407 928 2 -0.5
408 930 2 0
409 930 -1 -2.5
410 932 3 3
411 934 2 -0.5
412 934 -1 -2.5
413 936 3 3
414 938 2 -0.5
415 938 -1 -2.5
416 940 3 3
417 942 2 -0.5
418 944 2 0
419 944 -1 -2.5
420 946 3 3
421 948 2 -0.5
422 948 -1 -2.5
423 950 3 3
424 952 2 -0.5
425 952 -1 -2.5
426 954 3 3
427 956 2 -0.5
428 958 2 0
429 958 -1 -2.5
430 960 3 3
431 962 2 -0.5
432 962 -1 -2.5
433 964 3 3
434 964 -1 -3
435 966 3 3
436 968 2 -0.5
437 970 2 0
438 970 -1 -2.5
439 972 3 3
440 974 2 -0.5
441 976 2 0
442 976 -1 -2.5
443 978 3 3
444 980 2 -0.5
445 982 2 0
446 982 -1 -2.5
447 984 3 3
448 986 2 -0.5
449 988 2 0
450 988 -1 -2.5
451 990 3 3
452 992 2 -0.5
453 994 2 0
454 996 2 0
455 998 2 0
456 1000 2 0
457 1000 -1 -2.5
458 1001 1.5 1.75
459 1002 1 -0.25
460 1003 1 0
461 1004 1 0
462 1005 1 0
463 1006 1 0
464 1006 -0.5 -1.25
465 1007 1.5 1.5
466 1008 1 -0.25
467 1008 -0.5 -1.25
468 1009 1.5 1.5
469 1010 1 -0.25
470 1011 1 0
471 1012 1 0
472 1012 -0.5 -1.25
473 1013 1.5 1.5
474 1014 1 -0.25
475 1015 1 0
476 1016 1 0
477 1016 -0.5 -1.25
478 1017 1.5 1.5
479 1018 1 -0.25
480 1019 1 0
481 1020 1 0
482 1020 -0.5 -1.25
483 1021 1.5 1.5
484 1022 1 -0.25
485 1022 -0.5 -1.25
486 1023 1.5 1.5
487 1024 1 -0.25
488 1024 -0.5 -1.25
489 1025 1.5 1.5
490 1026 1 -0.25
491 1027 1 0
492 1028 1 0
493 1029 1 0
494 1029 -0.5 -1.25
495 1030 1.5 1.5
496 1031 1 -0.25
497 1032 1 0
498 1033 1 0
499 1034 1 0
500 1035 1 0
501 1036 1 0
502 1037 1 0
503 1038 1 0
504 1038 -0.5 -1.25
505 1039 1.5 1.5
506 1040 1 -0.25
507 1040 -0.5 -1.25
508 1041 1.5 1.5
509 1042 1 -0.25
510 1042 -0.5 -1.25
511 1043 1.5 1.5
512 1044 1 -0.25
513 1045 1 0
514 1046 1 0
515 1046 -0.5 -1.25
516 1047 1.5 1.5
517 1048 1 -0.25
518 1049 1 0
519 1049 -0.5 -1.25
520 1050 1.5 1.5
521 1050 -0.5 -1.5
522 1051 1.5 1.5
523 1052 1 -0.25
524 1052 -0.5 -1.25
525 1053 1.5 1.5
526 1053 -0.5 -1.5
527 1054 1.5 1.5
528 1055 1 -0.25
529 1056 1 0
530 1057 1 0
531 1058 1 0
532 1058 -0.5 -1.25
533 1059 1.5 1.5
534 1060 1 -0.25
535 1061 1 0
536 1062 1 0
537 1063 1 0
538 1064 1 0
539 1065 1 0
540 1065 -0.5 -1.25
541 1066 1.5 1.5
542 1067 1 -0.25
543 1068 1 0
544 1069 1 0
545 1070 1 0
546 1071 1 0
547 1072 1 0
548 1073 1 0
549 1073 -0.5 -1.25
550 1074 1.5 1.5
551 1075 1 -0.25
552 1076 1 0
553 1077 1 0
554 1078 1 0
555 1079 1 0
556 1081 2.5 1.25
557 1082 0.5 -1.5
558 1083 1 0.25
559 1084 1 0
560 1085 1 0
561 1086 1 0
562 1087 1 0
563 1088 1 0
564 1090 2.5 1.25
565 1091 0.5 -1.5
566 1091 -0.5 -1
567 1092 1.5 1.5
568 1093 1 -0.25
569 1093 -0.5 -1.25
570 1094 1.5 1.5
571 1095 1 -0.25
572 1095 -0.5 -1.25
573 1096 1.5 1.5
574 1097 1 -0.25
575 1098 1 0
576 1099 1 0
577 1100 1 0
578 1101 1 0
579 1102 1 0
580 1103 1 0
581 1103 -0.5 -1.25
582 1104 1.5 1.5
583 1105 1 -0.25
584 1106 1 0
585 1107 1 0
586 1108 1 0
587 1109 1 0
588 1110 1 0
589 1111 1 0
590 1112 1 0
591 1113 1 0
592 1114 1 0
593 1115 1 0
594 1116 1 0
595 1117 1 0
596 1119 2.5 1.25
597 1120 0.5 -1.5
598 1121 1 0.25
599 1122 1 0
