Time[s] CO2_smooth[ppm] dCO2_dt[ppm/s] d2CO2_dt2[ppm/s^2]
257 1717 2.5 1.25
258 1718 0.5 -1.5
259 1719 1 0.25
260 1721 2.5 1.25
261 1722 0.5 -1.5
262 1723 1 0.25
263 1725 2.5 1.25
264 1726 0.5 -1.5
265 1728 2.5 1.5
266 1730 2 -0.25
267 1731 0.5 -1.25
268 1733 2.5 1.5
269 1734 0.5 -1.5
270 1736 2.5 1.5
271 1738 2 -0.25
272 1739 0.5 -1.25
273 1741 2.5 1.5
274 1742 0.5 -1.5
275 1744 2.5 1.5
276 1745 0.5 -1.5
277 1747 2.5 1.5
278 1748 0.5 -1.5
279 1749 1 0.25
280 1751 2.5 1.25
281 1753 2 -0.25
282 1754 0.5 -1.25
283 1756 2.5 1.5
284 1758 2 -0.25
285 1760 2 0
286 1761 0.5 -1.25
287 1763 2.5 1.5
288 1764 0.5 -1.5
289 1766 2.5 1.5
290 1768 2 -0.25
291 1770 2 0
292 1771 0.5 -1.25
293 1773 2.5 1.5
294 1775 2 -0.25
295 1777 2 0
296 1779 2 0
297 1780 0.5 -1.25
298 1782 2.5 1.5
299 1784 2 -0.25
300 1786 2 0
301 1787 0.5 -1.25
302 1789 2.5 1.5
303 1791 2 -0.25
304 1791 -1 -2.5
305 1792 1.5 1.75
306 1794 2.5 1
307 1796 2 -0.25
308 1798 2 0
309 1799 0.5 -1.25
310 1801 2.5 1.5
311 1803 2 -0.25
312 1804 0.5 -1.25
313 1806 2.5 1.5
314 1808 2 -0.25
315 1809 0.5 -1.25
316 1811 2.5 1.5
317 1813 2 -0.25
318 1815 2 0
319 1817 2 0
320 1819 2 0
321 1821 2 0
322 1822 0.5 -1.25
323 1824 2.5 1.5
324 1826 2 -0.25
325 1827 0.5 -1.25
326 1829 2.5 1.5
327 1830 0.5 -1.5
328 1832 2.5 1.5
329 1834 2 -0.25
330 1835 0.5 -1.25
331 1837 2.5 1.5
332 1839 2 -0.25
333 1840 0.5 -1.25
334 1842 2.5 1.5
335 1844 2 -0.25
336 1845 0.5 -1.25
337 1847 2.5 1.5
338 1848 0.5 -1.5
339 1850 2.5 1.5
340 1852 2 -0.25
341 1854 2 0
342 1855 0.5 -1.25
343 1857 2.5 1.5
344 1859 2 -0.25
345 1860 0.5 -1.25
346 1862 2.5 1.5
347 1864 2 -0.25
348 1866 2 0
349 1868 2 0
350 1869 0.5 -1.25
351 1871 2.5 1.5
352 1873 2 -0.25
353 1875 2 0
354 1877 2 0
355 1879 2 0
356 1881 2 0
357 1882 0.5 -1.25
358 1884 2.5 1.5
359 1886 2 -0.25
360 1887 0.5 -1.25
361 1889 2.5 1.5
362 1891 2 -0.25
363 1893 2 0
364 1896 3.5 1.25
365 1898 1.5 -1.5
366 1900 2 0.25
367 1902 2 0
368 1904 2 0
369 1906 2 0
370 1908 2 0
371 1910 2 0
372 1912 2 0
373 1914 2 0
374 1916 2 0
375 1919 3.5 1.25
376 1921 1.5 -1.5
377 1924 3.5 1.5
378 1926 1.5 -1.5
379 1929 3.5 1.5
380 1931 1.5 -1.5
381 1933 2 0.25
382 1936 3.5 1.25
383 1938 1.5 -1.5
384 1940 2 0.25
385 1943 3.5 1.25
386 1945 1.5 -1.5
387 1947 2 0.25
388 1949 2 0
389 1952 3.5 1.25
390 1954 1.5 -1.5
391 1956 2 0.25
392 1958 2 0
393 1960 2 0
394 1962 2 0
395 1964 2 0
396 1966 2 0
397 1968 2 0
398 1970 2 0
399 1972 2 0
400 1974 2 0
401 1976 2 0
402 1978 2 0
403 1981 3.5 1.25
404 1983 1.5 -1.5
405 1985 2 0.25
406 1987 2 0
407 1989 2 0
408 1991 2 0
409 1993 2 0
410 1995 2 0
411 1998 3.5 1.25
412 2000 1.5 -1.5
413 2002 2 0.25
414 2005 3.5 1.25
415 2007 1.5 -1.5
416 2007 -1 -2.25
417 2010 4.5 4.25
418 2012 1.5 -2
419 2015 3.5 1.5
420 2017 1.5 -1.5
421 2020 3.5 1.5
422 2023 3 -0.25
423 2025 1.5 -1.25
424 2028 3.5 1.5
425 2031 3 -0.25
426 2034 3 0
427 2036 1.5 -1.25
428 2039 3.5 1.5
429 2042 3 -0.25
430 2044 1.5 -1.25
431 2047 3.5 1.5
432 2050 3 -0.25
433 2052 1.5 -1.25
434 2055 3.5 1.5
435 2058 3 -0.25
436 2060 1.5 -1.25
437 2063 3.5 1.5
438 2066 3 -0.25
439 2069 3 0
440 2072 3 0
441 2074 1.5 -1.25
442 2077 3.5 1.5
443 2079 1.5 -1.5
444 2082 3.5 1.5
445 2084 1.5 -1.5
446 2087 3.5 1.5
447 2089 1.5 -1.5
448 2092 3.5 1.5
449 2094 1.5 -1.5
450 2097 3.5 1.5
451 2099 1.5 -1.5
452 2102 3.5 1.5
453 2104 1.5 -1.5
454 2107 3.5 1.5
455 2109 1.5 -1.5
456 2112 3.5 1.5
457 2115 3 -0.25
458 2117 1.5 -1.25
459 2120 3.5 1.5
460 2123 3 -0.25
461 2126 3 0
462 2129 3 0
463 2132 3 0
464 2135 3 0
465 2138 3 0
466 2141 3 0
467 2143 1.5 -1.25
468 2146 3.5 1.5
469 2149 3 -0.25
470 2152 3 0
471 2155 3 0
472 2158 3 0
473 2160 1.5 -1.25
474 2163 3.5 1.5
475 2166 3 -0.25
476 2169 3 0
477 2171 1.5 -1.25
478 2174 3.5 1.5
479 2177 3 -0.25
480 2180 3 0
481 2182 1.5 -1.25
482 2185 3.5 1.5
483 2188 3 -0.25
484 2191 3 0
485 2194 3 0
486 2197 3 0
487 2199 1.5 -1.25
488 2202 3.5 1.5
489 2205 3 -0.25
490 2207 1.5 -1.25
491 2210 3.5 1.5
492 2212 1.5 -1.5
493 2215 3.5 1.5
494 2217 1.5 -1.5
495 2220 3.5 1.5
496 2223 3 -0.25
497 2226 3 0
498 2229 3 0
499 2232 3 0
500 2236 4.5 1.25
501 2239 2.5 -1.5
502 2242 3 0.25
503 2245 3 0
504 2247 1.5 -1.25
505 2250 3.5 1.5
506 2253 3 -0.25
507 2256 3 0
508 2259 3 0
509 2262 3 0
510 2265 3 0
511 2267 1.5 -1.25
512 2270 3.5 1.5
513 2273 3 -0.25
514 2276 3 0
515 2279 3 0
516 2282 3 0
517 2285 3 0
518 2288 3 0
519 2292 4.5 1.25
520 2295 2.5 -1.5
521 2298 3 0.25
522 2301 3 0
523 2304 3 0
524 2307 3 0
525 2309 1.5 -1.25
526 2312 3.5 1.5
527 2315 3 -0.25
528 2315 -1.5 -3.75
529 2317 3 3.25
530 2320 3.5 0.75
531 2323 3 -0.25
532 2326 3 0
533 2329 3 0
534 2333 4.5 1.25
535 2336 2.5 -1.5
536 2339 3 0.25
537 2342 3 0
538 2345 3 0
539 2347 1.5 -1.25
540 2350 3.5 1.5
541 2353 3 -0.25
542 2356 3 0
543 2359 3 0
544 2362 3 0
545 2364 1.5 -1.25
546 2367 3.5 1.5
547 2370 3 -0.25
548 2373 3 0
549 2377 4.5 1.25
550 2380 2.5 -1.5
551 2383 3 0.25
552 2386 3 0
553 2389 3 0
554 2393 4.5 1.25
555 2396 2.5 -1.5
556 2400 4.5 1.5
557 2403 2.5 -1.5
558 2407 4.5 1.5
559 2410 2.5 -1.5
560 2414 4.5 1.5
561 2417 2.5 -1.5
562 2421 4.5 1.5
563 2424 2.5 -1.5
564 2428 4.5 1.5
565 2431 2.5 -1.5
566 2435 4.5 1.5
567 2438 2.5 -1.5
568 2442 4.5 1.5
569 2445 2.5 -1.5
570 2449 4.5 1.5
571 2452 2.5 -1.5
572 2456 4.5 1.5
573 2459 2.5 -1.5
574 2463 4.5 1.5
575 2466 2.5 -1.5
576 2469 3 0.25
577 2472 3 0
578 2475 3 0
579 2478 3 0
580 2481 3 0
581 2485 4.5 1.25
582 2488 2.5 -1.5
583 2492 4.5 1.5
584 2496 4 -0.25
585 2499 2.5 -1.25
586 2503 4.5 1.5
587 2506 2.5 -1.5
588 2510 4.5 1.5
589 2513 2.5 -1.5
590 2517 4.5 1.5
591 2521 4 -0.25
592 2524 2.5 -1.25
593 2528 4.5 1.5
594 2532 4 -0.25
595 2536 4 0
596 2539 2.5 -1.25
597 2543 4.5 1.5
598 2547 4 -0.25
599 2551 4 0
