Time[s] CO2_smooth[ppm] dCO2_dt[ppm/s] d2CO2_dt2[ppm/s^2]
125 1226 1 0
126 1227 1 0
127 1228 1 0
128 1229 1 0
129 1229 -0.5 -1.25
130 1230 1.5 1.5
131 1231 1 -0.25
132 1232 1 0
133 1232 -0.5 -1.25
134 1233 1.5 1.5
135 1234 1 -0.25
136 1234 -0.5 -1.25
137 1235 1.5 1.5
138 1236 1 -0.25
139 1236 -0.5 -1.25
140 1237 1.5 1.5
141 1237 -0.5 -1.5
142 1238 1.5 1.5
143 1238 -0.5 -1.5
144 1239 1.5 1.5
145 1240 1 -0.25
146 1240 -0.5 -1.25
147 1241 1.5 1.5
148 1241 -0.5 -1.5
149 1242 1.5 1.5
150 1243 1 -0.25
151 1244 1 0
152 1244 -0.5 -1.25
153 1245 1.5 1.5
154 1245 -0.5 -1.5
155 1246 1.5 1.5
156 1246 -0.5 -1.5
157 1247 1.5 1.5
158 1247 -0.5 -1.5
159 1247 0 0.25
160 1248 1.5 1.25
161 1249 1 -0.25
162 1250 1 0
163 1250 -0.5 -1.25
164 1251 1.5 1.5
165 1251 -0.5 -1.5
166 1252 1.5 1.5
167 1252 -0.5 -1.5
168 1253 1.5 1.5
169 1253 -0.5 -1.5
170 1253 0 0.25
171 1254 1.5 1.25
172 1254 -0.5 -1.5
173 1255 1.5 1.5
174 1255 -0.5 -1.5
175 1255 0 0.25
176 1256 1.5 1.25
177 1256 -0.5 -1.5
178 1257 1.5 1.5
179 1257 -0.5 -1.5
180 1257 0 0.25
181 1258 1.5 1.25
182 1258 -0.5 -1.5
183 1258 0 0.25
184 1259 1.5 1.25
185 1259 -0.5 -1.5
186 1260 1.5 1.5
187 1260 -0.5 -1.5
188 1260 0 0.25
189 1261 1.5 1.25
190 1261 -0.5 -1.5
191 1261 0 0.25
192 1262 1.5 1.25
193 1262 -0.5 -1.5
194 1263 1.5 1.5
195 1263 -0.5 -1.5
196 1263 0 0.25
197 1263 0 0
198 1263 0 0
199 1264 1.5 1.25
200 1264 -0.5 -1.5
201 1265 1.5 1.5
202 1265 -0.5 -1.5
203 1266 1.5 1.5
204 1266 -0.5 -1.5
205 1267 1.5 1.5
206 1268 1 -0.25
207 1268 -0.5 -1.25
208 1268 0 0.25
209 1269 1.5 1.25
210 1269 -0.5 -1.5
211 1270 1.5 1.5
212 1270 -0.5 -1.5
213 1270 0 0.25
214 1271 1.5 1.25
215 1271 -0.5 -1.5
216 1271 0 0.25
217 1271 0 0
218 1272 1.5 1.25
219 1272 -0.5 -1.5
220 1273 1.5 1.5
221 1273 -0.5 -1.5
222 1273 0 0.25
223 1273 0 0
224 1273 0 0
225 1274 1.5 1.25
226 1274 -0.5 -1.5
227 1274 0 0.25
228 1275 1.5 1.25
229 1275 -0.5 -1.5
230 1276 1.5 1.5
231 1276 -0.5 -1.5
232 1276 0 0.25
233 1277 1.5 1.25
234 1277 -0.5 -1.5
235 1278 1.5 1.5
236 1278 -0.5 -1.5
237 1278 0 0.25
238 1279 1.5 1.25
239 1279 -0.5 -1.5
240 1279 0 0.25
241 1280 1.5 1.25
242 1280 -0.5 -1.5
243 1280 0 0.25
244 1281 1.5 1.25
245 1281 -0.5 -1.5
246 1281 0 0.25
247 1281 0 0
248 1281 0 0
249 1281 0 0
250 1282 1.5 1.25
251 1282 -0.5 -1.5
252 1283 1.5 1.5
253 1283 -0.5 -1.5
254 1284 1.5 1.5
255 1284 -0.5 -1.5
256 1285 1.5 1.5
257 1285 -0.5 -1.5
258 1286 1.5 1.5
259 1286 -0.5 -1.5
260 1287 1.5 1.5
261 1287 -0.5 -1.5
262 1287 0 0.25
263 1288 1.5 1.25
264 1288 -0.5 -1.5
265 1289 1.5 1.5
266 1289 -0.5 -1.5
267 1290 1.5 1.5
268 1290 -0.5 -1.5
269 1290 0 0.25
270 1291 1.5 1.25
271 1291 -0.5 -1.5
272 1291 0 0.25
273 1292 1.5 1.25
274 1292 -0.5 -1.5
275 1292 0 0.25
276 1292 0 0
277 1293 1.5 1.25
278 1293 -0.5 -1.5
279 1293 0 0.25
280 1294 1.5 1.25
281 1294 -0.5 -1.5
282 1295 1.5 1.5
283 1295 -0.5 -1.5
284 1295 0 0.25
285 1295 0 0
286 1296 1.5 1.25
287 1296 -0.5 -1.5
288 1296 0 0.25
289 1296 0 0
290 1297 1.5 1.25
291 1297 -0.5 -1.5
292 1297 0 0.25
293 1297 0 0
294 1297 0 0
295 1298 1.5 1.25
296 1298 -0.5 -1.5
297 1298 0 0.25
298 1299 1.5 1.25
299 1299 -0.5 -1.5
300 1300 1.5 1.5
301 1300 -0.5 -1.5
302 1301 1.5 1.5
303 1301 -0.5 -1.5
304 1301 0 0.25
305 1301 0 0
306 1302 1.5 1.25
307 1302 -0.5 -1.5
308 1302 0 0.25
309 1303 1.5 1.25
310 1303 -0.5 -1.5
311 1303 0 0.25
312 1304 1.5 1.25
313 1304 -0.5 -1.5
314 1304 0 0.25
315 1304 0 0
316 1305 1.5 1.25
317 1305 -0.5 -1.5
318 1305 0 0.25
319 1305 0 0
320 1305 0 0
321 1306 1.5 1.25
322 1306 -0.5 -1.5
323 1306 0 0.25
324 1306 0 0
325 1306 0 0
326 1307 1.5 1.25
327 1307 -0.5 -1.5
328 1308 1.5 1.5
329 1308 -0.5 -1.5
330 1308 0 0.25
331 1308 0 0
332 1309 1.5 1.25
333 1309 -0.5 -1.5
334 1309 0 0.25
335 1309 0 0
336 1309 0 0
337 1309 0 0
338 1310 1.5 1.25
339 1310 -0.5 -1.5
340 1310 0 0.25
341 1310 0 0
342 1310 0 0
343 1311 1.5 1.25
344 1311 -0.5 -1.5
345 1311 0 0.25
346 1312 1.5 1.25
347 1312 -0.5 -1.5
348 1312 0 0.25
349 1312 0 0
350 1312 0 0
351 1312 0 0
352 1312 0 0
353 1313 1.5 1.25
354 1313 -0.5 -1.5
355 1313 0 0.25
356 1313 0 0
357 1314 1.5 1.25
358 1314 -0.5 -1.5
359 1314 0 0.25
360 1314 0 0
361 1315 1.5 1.25
362 1315 -0.5 -1.5
363 1316 1.5 1.5
364 1316 -0.5 -1.5
365 1317 1.5 1.5
366 1317 -0.5 -1.5
367 1317 0 0.25
368 1318 1.5 1.25
369 1318 -0.5 -1.5
370 1319 1.5 1.5
371 1319 -0.5 -1.5
372 1319 0 0.25
373 1320 1.5 1.25
374 1320 -0.5 -1.5
375 1320 0 0.25
376 1320 0 0
377 1320 0 0
378 1320 0 0
379 1320 0 0
380 1320 0 0
381 1320 0 0
382 1320 0 0
383 1320 0 0
384 1320 0 0
385 1321 1.5 1.25
386 1321 -0.5 -1.5
387 1321 0 0.25
388 1321 0 0
389 1322 1.5 1.25
390 1322 -0.5 -1.5
391 1322 0 0.25
392 1322 0 0
393 1323 1.5 1.25
394 1323 -0.5 -1.5
395 1323 0 0.25
396 1324 1.5 1.25
397 1324 -0.5 -1.5
398 1325 1.5 1.5
399 1325 -0.5 -1.5
400 1326 1.5 1.5
401 1326 -0.5 -1.5
402 1327 1.5 1.5
403 1327 -0.5 -1.5
404 1328 1.5 1.5
405 1328 -0.5 -1.5
406 1329 1.5 1.5
407 1329 -0.5 -1.5
408 1330 1.5 1.5
409 1330 -0.5 -1.5
410 1331 1.5 1.5
411 1331 -0.5 -1.5
412 1332 1.5 1.5
413 1332 -0.5 -1.5
414 1332 0 0.25
415 1332 0 0
416 1333 1.5 1.25
417 1333 -0.5 -1.5
418 1333 0 0.25
419 1333 0 0
420 1333 0 0
421 1333 0 0
422 1334 1.5 1.25
423 1334 -0.5 -1.5
424 1335 1.5 1.5
425 1335 -0.5 -1.5
426 1335 0 0.25
427 1336 1.5 1.25
428 1336 -0.5 -1.5
429 1337 1.5 1.5
430 1337 -0.5 -1.5
431 1337 0 0.25
432 1338 1.5 1.25
433 1338 -0.5 -1.5
434 1338 0 0.25
435 1338 0 0
436 1339 1.5 1.25
437 1340 1 -0.25
438 1340 -0.5 -1.25
439 1341 1.5 1.5
440 1341 -0.5 -1.5
441 1341 0 0.25
442 1342 1.5 1.25
443 1342 -0.5 -1.5
444 1343 1.5 1.5
445 1344 1 -0.25
446 1344 -0.5 -1.25
447 1345 1.5 1.5
448 1345 -0.5 -1.5
449 1345 0 0.25
450 1346 1.5 1.25
451 1346 -0.5 -1.5
452 1346 0 0.25
453 1346 0 0
454 1346 0 0
455 1346 0 0
456 1347 1.5 1.25
457 1347 -0.5 -1.5
458 1347 0 0.25
459 1347 0 0
460 1348 1.5 1.25
461 1348 -0.5 -1.5
462 1348 0 0.25
463 1349 1.5 1.25
464 1349 -0.5 -1.5
465 1349 0 0.25
466 1350 1.5 1.25
467 1350 -0.5 -1.5
468 1350 0 0.25
469 1350 0 0
470 1351 1.5 1.25
471 1351 -0.5 -1.5
472 1352 1.5 1.5
473 1352 -0.5 -1.5
474 1353 1.5 1.5
475 1353 -0.5 -1.5
476 1353 0 0.25
477 1354 1.5 1.25
478 1354 -0.5 -1.5
479 1355 1.5 1.5
480 1355 -0.5 -1.5
481 1355 0 0.25
482 1356 1.5 1.25
483 1356 -0.5 -1.5
484 1357 1.5 1.5
485 1357 -0.5 -1.5
486 1357 0 0.25
487 1357 0 0
488 1358 1.5 1.25
489 1358 -0.5 -1.5
490 1358 0 0.25
491 1358 0 0
492 1359 1.5 1.25
493 1359 -0.5 -1.5
494 1359 0 0.25
495 1360 1.5 1.25
496 1360 -0.5 -1.5
497 1360 0 0.25
498 1360 0 0
499 1361 1.5 1.25
500 1361 -0.5 -1.5
501 1361 0 0.25
502 1362 1.5 1.25
503 1362 -0.5 -1.5
504 1362 0 0.25
505 1363 1.5 1.25
506 1363 -0.5 -1.5
507 1363 0 0.25
508 1364 1.5 1.25
509 1364 -0.5 -1.5
510 1365 1.5 1.5
511 1365 -0.5 -1.5
512 1366 1.5 1.5
513 1366 -0.5 -1.5
514 1367 1.5 1.5
515 1367 -0.5 -1.5
516 1368 1.5 1.5
517 1368 -0.5 -1.5
518 1369 1.5 1.5
519 1369 -0.5 -1.5
520 1370 1.5 1.5
521 1371 1 -0.25
522 1371 -0.5 -1.25
523 1372 1.5 1.5
524 1373 1 -0.25
525 1374 1 0
526 1374 -0.5 -1.25
527 1375 1.5 1.5
528 1375 -0.5 -1.5
529 1376 1.5 1.5
530 1376 -0.5 -1.5
531 1376 0 0.25
532 1377 1.5 1.25
533 1377 -0.5 -1.5
534 1377 0 0.25
535 1377 0 0
536 1377 0 0
537 1377 0 0
538 1377 0 0
539 1378 1.5 1.25
540 1378 -0.5 -1.5
541 1379 1.5 1.5
542 1379 -0.5 -1.5
543 1379 0 0.25
544 1380 1.5 1.25
545 1380 -0.5 -1.5
546 1380 0 0.25
547 1380 0 0
548 1380 0 0
549 1381 1.5 1.25
550 1381 -0.5 -1.5
551 1382 1.5 1.5
552 1382 -0.5 -1.5
553 1383 1.5 1.5
554 1383 -0.5 -1.5
555 1383 0 0.25
556 1384 1.5 1.25
557 1384 -0.5 -1.5
558 1385 1.5 1.5
559 1385 -0.5 -1.5
560 1385 0 0.25
561 1386 1.5 1.25
562 1386 -0.5 -1.5
563 1387 1.5 1.5
564 1387 -0.5 -1.5
565 1387 0 0.25
566 1388 1.5 1.25
567 1389 1 -0.25
568 1389 -0.5 -1.25
569 1390 1.5 1.5
570 1390 -0.5 -1.5
571 1391 1.5 1.5
572 1391 -0.5 -1.5
573 1391 0 0.25
574 1392 1.5 1.25
575 1392 -0.5 -1.5
576 1393 1.5 1.5
577 1393 -0.5 -1.5
578 1393 0 0.25
579 1394 1.5 1.25
580 1394 -0.5 -1.5
581 1394 0 0.25
582 1395 1.5 1.25
583 1396 1 -0.25
584 1396 -0.5 -1.25
585 1397 1.5 1.5
586 1397 -0.5 -1.5
587 1398 1.5 1.5
588 1398 -0.5 -1.5
589 1399 1.5 1.5
590 1399 -0.5 -1.5
591 1400 1.5 1.5
592 1400 -0.5 -1.5
593 1401 1.5 1.5
594 1401 -0.5 -1.5
595 1402 1.5 1.5
596 1403 1 -0.25
597 1404 1 0
598 1405 1 0
599 1405 -0.5 -1.25
