Time[s] CO2_smooth[ppm] dCO2_dt[ppm/s] d2CO2_dt2[ppm/s^2] stim_f[Hz]
112 1598 7.5 1.5 0
113 1604 5.5 -1.5 0
114 1610 6 0.25 0
115 1616 6 0 0
116 1621 4.5 -1.25 0
117 1624 2 -2.25 0
118 1628 4.5 1.75 0
119 1632 4 -0.25 0
120 1638 7 2.5 0
121 1642 3 -3 0
122 1644 1 -2 0
123 1647 3.5 1.75 0
124 1654 9 4.75 0
125 1664 11.5 2.75 0
126 1672 7 -3.25 0
127 1676 2 -4.5 0
128 1679 2.5 -0.25 0
129 1684 6 2.75 0
130 1690 6.5 0.75 0
131 1695 4.5 -1.5 0
132 1697 0.5 -3.5 0
133 1698 0.5 -0.5 0
134 1699 1 0.25 0
135 1700 1 0 0
136 1701 1 0 0
137 1703 2.5 1.25 0
138 1705 2 -0.25 0
139 1705 -1 -2.5 0
140 1707 3 3 0
141 1709 2 -0.5 0
142 1715 8 5 0
143 1727 15 6.5 0
144 1742 16.5 2.25 0
145 1755 12 -3.25 0
146 1763 5.5 -5.75 0
147 1769 5 -1.25 0
148 1773 3 -2 0
149 1775 1 -2 0
150 1776 0.5 -0.75 0
151 1777 1 0.25 0
152 1781 5.5 3.75 0
153 1789 10 4.25 0
154 1800 12.5 2.75 0
155 1809 8 -3.25 0
156 1814 3 -4.5 0
157 1815 -1 -4 0
158 1816 1 1 0
159 1817 1 0 0
160 1818 1 0 0
161 1819 1 0 0
162 1820 1 0 0
163 1821 1 0 0
164 1822 1 0 0
165 1824 2.5 1.25 0
166 1826 2 -0.25 0
167 1828 2 0 0
168 1830 2 0 0
169 1838 11 7.5 0
170 1850 14 3.5 0
171 1867 19.5 5.25 0
172 1879 9.5 -7.5 0
173 1884 1.5 -7.5 0
174 1885 -1 -3.25 0
175 1886 1 1 0
176 1887 1 0 0
177 1888 1 0 0
178 1890 2.5 1.25 0
179 1891 0.5 -1.5 0
180 1893 2.5 1.5 0
181 1895 2 -0.25 0
182 1897 2 0 0
183 1899 2 0 0
184 1906 9.5 6.25 0
185 1918 14.5 5 0
186 1934 18 3.75 0
187 1945 8.5 -7.25 0
188 1950 2 -6.25 0
189 1951 -1 -3.5 0
190 1952 1 1 0
191 1953 1 0 0
192 1954 1 0 0
193 1955 1 0 0
194 1956 1 0 0
195 1958 2.5 1.25 0
196 1960 2 -0.25 0
197 1962 2 0 0
198 1964 2 0 0
199 1966 2 0 0
200 1968 2 0 0
201 1970 2 0 0
202 1972 2 0 0
203 1975 3.5 1.25 0
204 1977 1.5 -1.5 0
205 1980 3.5 1.5 0
206 1983 3 -0.25 0
207 1986 3 0 0
208 1989 3 0 0
209 1992 3 0 0
210 1995 3 0 0
211 1998 3 0 0
212 2002 4.5 1.25 0
213 2006 4 -0.25 0
214 2011 5.5 1.25 0
215 2015 3.5 -1.5 0
216 2020 5.5 1.5 0
217 2024 3.5 -1.5 0
218 2029 5.5 1.5 0
219 2033 3.5 -1.5 0
220 2037 4 0.25 0
221 2042 5.5 1.25 0
222 2047 5 -0.25 0
223 2052 5 0 0
224 2057 5 0 0
225 2061 3.5 -1.25 0
226 2066 5.5 1.5 0
227 2070 3.5 -1.5 0
228 2075 5.5 1.5 0
229 2079 3.5 -1.5 0
230 2084 5.5 1.5 0
231 2089 5 -0.25 0
232 2094 5 0 0
233 2099 5 0 0
234 2104 5 0 0
235 2109 5 0 0
236 2114 5 0 0
237 2119 5 0 0
238 2124 5 0 0
239 2129 5 0 0
240 2134 5 0 0
241 2139 5 0 0
242 2144 5 0 0
243 2149 5 0 0
244 2154 5 0 0
245 2159 5 0 0
246 2163 3.5 -1.25 0
247 2168 5.5 1.5 0
248 2173 5 -0.25 0
249 2188 20 12.5 0
250 2213 30 10 0
251 2248 40 10 0
252 2248 -17.5 -46.25 0
253 2271 34.5 37.5 0
254 2283 6.5 -19.5 0
255 2284 -4.5 -11 0
256 2286 2.5 4 0
257 2287 0.5 -1.5 0
258 2289 2.5 1.5 0
259 2291 2 -0.25 0
260 2293 2 0 0
261 2295 2 0 0
262 2297 2 0 0
263 2300 3.5 1.25 0
264 2303 3 -0.25 0
265 2306 3 0 0
266 2309 3 0 0
267 2312 3 0 0
268 2315 3 0 0
269 2319 4.5 1.25 0
270 2322 2.5 -1.5 0
271 2326 4.5 1.5 0
272 2329 2.5 -1.5 0
273 2332 3 0.25 0
274 2344 16.5 11.25 0
275 2364 24 7.75 0
276 2391 30.5 6.75 0
277 2409 13.5 -13 0
278 2419 6 -7.75 0
279 2420 -3.5 -9.25 0
280 2421 1 2.25 0
281 2423 2.5 1.25 0
282 2425 2 -0.25 0
283 2427 2 0 0
284 2429 2 0 0
285 2431 2 0 0
286 2433 2 0 0
287 2441 11 7.5 0
288 2455 17 6 0
289 2473 20 3.5 0
290 2485 9 -8.5 0
291 2492 4.5 -4.75 0
292 2493 -2 -6.25 0
293 2494 1 1.5 0
294 2495 1 0 0
295 2497 2.5 1.25 0
296 2499 2 -0.25 0
297 2501 2 0 0
298 2503 2 0 0
299 2505 2 0 0
300 2507 2 0 0
301 2510 3.5 1.25 0
302 2512 1.5 -1.5 0
303 2515 3.5 1.5 0
304 2518 3 -0.25 0
305 2521 3 0 0
306 2525 4.5 1.25 0
307 2528 2.5 -1.5 0
308 2532 4.5 1.5 0
309 2535 2.5 -1.5 540
310 2539 4.5 1.5 540
311 2543 4 -0.25 540.5
312 2547 4 0 540.5
313 2551 4 0 541
314 2555 4 0 541
315 2559 4 0 541.5
316 2563 4 0 541.5
317 2568 5.5 1.25 542
318 2572 3.5 -1.5 542
319 2577 5.5 1.5 542.5
320 2582 5 -0.25 542.5
321 2586 3.5 -1.25 543
322 2591 5.5 1.5 543
323 2596 5 -0.25 543.5
324 2601 5 0 543.5
325 2606 5 0 544
326 2611 5 0 544
327 2616 5 0 544.5
328 2621 5 0 544.5
329 2626 5 0 545
330 2631 5 0 545
331 2636 5 0 545.5
332 2641 5 0 545.5
333 2647 6.5 1.25 546
334 2652 4.5 -1.5 546
335 2657 5 0.25 546.5
336 2662 5 0 546.5
337 2667 5 0 547
338 2673 6.5 1.25 547
339 2678 4.5 -1.5 547.5
340 2694 21.5 14 547.5
341 2721 32.5 11 548
342 2758 42 9.75 548
343 2782 17.5 -18.75 548.5
344 2795 7.5 -10.5 548.5
345 2796 -5 -12.25 549
346 2797 1 3 549
347 2799 2.5 1.25 549.5
348 2805 8 4.75 549.5
349 2816 13.5 5.25 550
350 2832 18.5 5 550
351 2844 10 -6.25 550.5
352 2851 4.5 -5.25 550.5
353 2853 -0.5 -5 551
354 2854 0.5 0 551
355 2855 1 0.25 551.5
356 2857 2.5 1.25 551.5
357 2858 0.5 -1.5 552
358 2860 2.5 1.5 552
359 2862 2 -0.25 552.5
360 2870 11 7.5 552.5
361 2885 18.5 7.25 553
362 2906 24 5.75 553
363 2924 16.5 -5.25 553.5
364 2935 7.5 -8 553.5
365 2935 -5.5 -12 554
366 2938 4.5 6.5 554
367 2940 1.5 -2 554.5
368 2941 0.5 -1 554.5
369 2943 2.5 1.5 555
370 2944 0.5 -1.5 555
371 2946 2.5 1.5 555.5
372 2948 2 -0.25 555.5
373 2950 2 0 556
374 2952 2 0 556
375 2961 12.5 8.75 556.5
376 2976 18 5.75 556.5
377 2999 27 8.5 557
378 3016 14 -9.5 557
379 3028 9.5 -4.75 557.5
380 3031 -1.5 -10 557.5
381 3033 1.5 1 558
382 3034 0.5 -1 558
383 3035 1 0.25 558.5
384 3037 2.5 1.25 558.5
385 3039 2 -0.25 559
386 3042 3.5 1.25 559
387 3050 10.5 6 559.5
388 3064 17 6.25 559.5
389 3085 24.5 7.25 560
390 3102 15 -6.75 560
391 3113 8 -6.5 560.5
392 3116 -1 -8.5 560.5
393 3118 1.5 0.75 561
394 3119 0.5 -1 561
395 3120 1 0.25 561.5
396 3121 1 0 561.5
397 3127 8.5 6.25 562
398 3139 15 6.25 562
399 3156 19.5 4.75 562.5
400 3171 14 -3.75 562.5
401 3180 6 -7 563
402 3184 1.5 -4.75 563
403 3189 5.5 2.5 563.5
404 3195 6.5 1 563.5
405 3205 12 4.75 564
406 3211 4 -6 564
407 3214 1.5 -2.75 564.5
408 3219 6 3.25 564.5
409 3228 11 4.5 565
410 3241 15 4 565
411 3253 11.5 -2.25 565.5
412 3262 7.5 -3.5 565.5
413 3265 0 -6.75 566
414 3267 1.5 0.25 566
415 3268 0.5 -1 566.5
416 3269 1 0.25 566.5
417 3271 2.5 1.25 567
418 3278 9.5 6 567
419 3290 14.5 5 567.5
420 3308 21 6.25 567.5
421 3322 12 -6.5 568
422 3329 3.5 -7.75 568
423 3331 -0.5 -4.5 568.5
424 3336 6.5 5 568.5
425 3345 11 4.25 569
426 3358 15 4 569
427 3371 13 -1 569.5
428 3382 10 -2.5 569.5
429 3388 3.5 -5.75 570
430 3391 1.5 -2.5 570
431 3393 1.5 -0.5 570.5
432 3394 0.5 -1 570.5
433 3396 2.5 1.5 571
434 3398 2 -0.25 571
435 3405 9.5 6.25 571.5
436 3418 16 6.25 571.5
437 3438 23.5 7.25 572
438 3455 15.5 -5.5 572
439 3466 8 -6.75 572.5
440 3470 0.5 -7.25 572.5
441 3475 5.5 3 573
442 3483 9.5 3.5 573
443 3497 17 6.75 573.5
444 3511 14 -1.5 573.5
445 3523 11 -2.5 574
446 3531 6 -4.5 574
447 3535 2 -4 574.5
448 3537 1 -1.5 574.5
449 3538 0.5 -0.75 575
450 3543 7 5.25 575
451 3554 14 6.5 575.5
452 3571 20 6 575.5
453 3587 15.5 -2.75 576
454 3599 10 -4.75 576
455 3606 4.5 -5.25 576.5
456 3610 2.5 -2.5 576.5
457 3612 1 -1.75 577
458 3613 0.5 -0.75 577
459 3615 2.5 1.5 577.5
460 3622 9.5 6 577.5
461 3635 16 6.25 578
462 3653 20.5 4.75 578
463 3668 13.5 -5 578.5
464 3676 4.5 -8 578.5
465 3681 3.5 -2 579
466 3689 9.5 4.5 579
467 3702 15.5 5.5 579.5
468 3716 14.5 0 579.5
469 3728 11 -2.75 580
470 3737 7.5 -3.25 580
471 3747 10.5 2 580.5
472 3755 7 -2.75 580.5
473 3762 6.5 -0.75 581
474 3766 2.5 -3.5 581
475 3771 5.5 2 581.5
476 3780 11 4.75 581.5
477 3780 -4.5 -12.25 582
478 3793 19.5 18.5 582
479 3807 14.5 -2 582.5
480 3818 9.5 -4 582.5
481 3825 5 -4.25 583
482 3831 5.5 -0.25 583
483 3838 7.5 1.5 583.5
484 3847 10 2.25 583.5
485 3855 7.5 -1.75 584
486 3863 8 0.25 584
487 3871 8 0 584.5
488 3883 14 5 584.5
489 3896 13.5 0.25 585
490 3906 8.5 -4 585
491 3913 5.5 -3 585.5
492 3916 1 -4.25 585.5
493 3921 6 3.5 586
494 3930 11 4.5 586
495 3943 15 4 586.5
496 3953 8.5 -4.75 586.5
497 3960 5.5 -3 587
498 3962 -0.5 -5.5 587
499 3964 2 1.25 587.5
500 3970 8 5 587.5
501 3982 15 6.5 588
502 4000 21 6 588
503 4016 15 -4 588.5
504 4030 13 -2 588.5
505 4038 5 -7 589
506 4045 6.5 0.25 589
507 4049 2.5 -3.5 589.5
508 4054 5.5 2 589.5
509 4064 12.5 6 590
510 4079 17.5 5 590
511 4093 13.5 -2.5 590.5
512 4106 12.5 -1 590.5
513 4116 8.5 -3.5 591
514 4125 8.5 -0.5 591
515 4134 9 0.25 591.5
516 4142 7.5 -1.25 591.5
517 4149 6.5 -1 592
518 4153 2.5 -3.5 592
519 4158 5.5 2 592.5
520 4167 11 4.75 592.5
521 4182 18 6.5 593
522 4194 10.5 -5.25 593
523 4203 7.5 -3 593.5
524 4207 1.5 -5.5 593.5
525 4209 1 -1.25 594
526 4210 0.5 -0.75 594
527 4212 2.5 1.5 594.5
528 4214 2 -0.25 594.5
529 4221 9.5 6.25 595
530 4236 19 8.75 595
531 4257 24 5.5 595.5
532 4276 18 -4 595.5
533 4290 11.5 -5.75 596
534 4297 3.5 -7.5 596
535 4301 2.5 -2 596.5
536 4303 1 -1.75 596.5
537 4304 0.5 -0.75 597
538 4305 1 0.25 597
539 4307 2.5 1.25 597.5
540 4309 2 -0.25 597.5
541 4312 3.5 1.25 598
542 4315 3 -0.25 598
543 4318 3 0 598.5
544 4322 4.5 1.25 598.5
545 4326 4 -0.25 599
546 4338 16 10 599
547 4358 24 8 599.5
548 4388 35 10.5 599.5
549 4411 19.5 -11.25 600
550 4428 14 -5.75 600
551 4438 6.5 -7.25 600.5
552 4447 8.5 0.5 600.5
553 4456 9 0.25 601
554 4462 4.5 -3.75 601
555 4468 6 0.75 601.5
556 4477 10.5 3.75 601.5
557 4489 13.5 3 602
558 4502 13.5 0.5 602
559 4513 10 -2.75 602.5
560 4520 5 -4.5 602.5
561 4524 2.5 -2.75 603
562 4526 1 -1.75 603
563 4527 0.5 -0.75 603.5
564 4529 2.5 1.5 603.5
565 4531 2 -0.25 604
566 4533 2 0 604
567 4541 11 7.5 604.5
568 4557 20 8.5 604.5
569 4579 25 5.5 605
570 4598 17.5 -5.25 605
571 4612 11.5 -5.5 605.5
572 4621 6.5 -5 605.5
573 4631 10.5 2.5 606
574 4641 10 -0.25 606
575 4652 11.5 1.25 606.5
576 4662 9.5 -1.5 606.5
577 4671 8.5 -1 607
578 4680 9 0.25 607
579 4686 4.5 -3.75 607.5
580 4690 3 -1.75 607.5
581 4692 1 -2 608
582 4693 0.5 -0.75 608
583 4695 2.5 1.5 608.5
584 4702 9.5 6 608.5
585 4717 19 8.75 609
586 4738 24 5.5 609
587 4754 13.5 -7.75 609.5
588 4763 5.5 -7.5 609.5
589 4768 3 -3.25 610
590 4768 -2.5 -5.25 610
591 4777 13.5 12.5 610.5
592 4791 16.5 4 610.5
593 4801 8 -6.25 611
594 4810 8.5 -0.25 611
595 4818 7.5 -1 611.5
596 4829 12.5 4 611.5
597 4838 8 -3.25 612
598 4844 4.5 -3.25 612
599 4846 0 -4.25 612.5
600 4851 6.5 4.75 612.5
