Time[s] CO2_smooth[ppm] dCO2_dt[ppm/s] d2CO2_dt2[ppm/s^2] stim_f[Hz]
138 980 11 -2.5 0
139 992 12 0.5 0
140 1002 9 -2.5 0
141 1008 4 -4.5 0
142 1014 6 1 0
143 1022 9 2.5 0
144 1029 6.5 -1.75 0
145 1037 8.5 1.5 0
146 1044 6.5 -1.5 0
147 1051 7 0.25 0
148 1058 7 0 0
149 1065 7 0 0
150 1072 7 0 0
151 1080 8.5 1.25 0
152 1087 6.5 -1.5 0
153 1094 7 0.25 0
154 1101 7 0 0
155 1108 7 0 0
156 1114 5.5 -1.25 0
157 1121 7.5 1.5 0
158 1128 7 -0.25 0
159 1135 7 0 0
160 1143 8.5 1.25 0
161 1151 8 -0.25 0
162 1159 8 0 0
163 1167 8 0 0
164 1176 9.5 1.25 0
165 1184 7.5 -1.5 0
166 1193 9.5 1.5 0
167 1201 7.5 -1.5 0
168 1209 8 0.25 0
169 1218 9.5 1.25 0
170 1227 9 -0.25 0
171 1235 7.5 -1.25 0
172 1243 8 0.25 0
173 1249 5 -2.5 0
174 1255 6 0.5 0
175 1261 6 0 0
176 1268 7.5 1.25 0
177 1268 -3.5 -9 0
178 1275 10.5 10.5 0
179 1282 7 -1.75 0
180 1291 10 2.5 0
181 1300 9 -0.5 0
182 1308 7.5 -1.25 0
183 1317 9.5 1.5 0
184 1325 7.5 -1.5 0
185 1333 8 0.25 0
186 1341 8 0 0
187 1349 8 0 0
188 1356 6.5 -1.25 0
189 1364 8.5 1.5 0
190 1372 8 -0.25 0
191 1379 6.5 -1.25 0
192 1387 8.5 1.5 0
193 1394 6.5 -1.5 0
194 1402 8.5 1.5 0
195 1410 8 -0.25 0
196 1417 6.5 -1.25 0
197 1425 8.5 1.5 0
198 1434 9.5 1 0
199 1444 10.5 1 0
200 1453 8.5 -1.5 0
201 1462 9 0.25 0
202 1470 7.5 -1.25 0
203 1478 8 0.25 0
204 1486 8 0 0
205 1494 8 0 0
206 1501 6.5 -1.25 0
207 1509 8.5 1.5 0
208 1517 8 -0.25 0
209 1525 8 0 0
210 1534 9.5 1.25 0
211 1543 9 -0.25 0
212 1550 6 -2.5 0
213 1558 8.5 1.75 0
214 1567 9.5 1 0
215 1576 9 -0.25 0
216 1585 9 0 0
217 1593 7.5 -1.25 0
218 1602 9.5 1.5 0
219 1610 7.5 -1.5 0
220 1618 8 0.25 0
221 1627 9.5 1.25 0
222 1636 9 -0.25 0
223 1645 9 0 0
224 1654 9 0 0
225 1663 9 0 0
226 1673 10.5 1.25 0
227 1682 8.5 -1.5 0
228 1691 9 0.25 0
229 1701 10.5 1.25 0
230 1709 7 -2.75 0
231 1718 9.5 1.75 0
232 1727 9 -0.25 0
233 1735 7.5 -1.25 0
234 1744 9.5 1.5 0
235 1753 9 -0.25 0
236 1763 10.5 1.25 0
237 1773 10 -0.25 0
