Time[s] CO2_smooth[ppm] dCO2_dt[ppm/s] d2CO2_dt2[ppm/s^2] stim_f[Hz]
126 2745 11 0.25 0
127 2756 11 0 0
128 2768 12.5 1.25 0
129 2780 12 -0.25 0
130 2793 13.5 1.25 0
131 2805 11.5 -1.5 0
132 2816 10.5 -1 0
133 2827 11 0.25 0
134 2838 11 0 0
135 2849 11 0 0
136 2861 12.5 1.25 0
137 2873 12 -0.25 0
138 2884 10.5 -1.25 0
139 2894 9.5 -1 0
140 2903 8.5 -1 0
141 2912 9 0.25 0
142 2922 10.5 1.25 0
143 2932 10 -0.25 0
144 2942 10 0 0
145 2953 11.5 1.25 0
146 2964 11 -0.25 0
147 2976 12.5 1.25 0
148 2987 10.5 -1.5 0
149 2998 11 0.25 0
150 3009 11 0 0
151 3019 9.5 -1.25 0
152 3028 8.5 -1 0
153 3037 9 0.25 0
154 3046 9 0 0
155 3056 10.5 1.25 0
156 3066 10 -0.25 0
157 3076 10 0 0
158 3086 10 0 0
159 3096 10 0 0
160 3106 10 0 0
161 3117 11.5 1.25 0
162 3127 9.5 -1.5 0
163 3137 10 0.25 0
164 3145 7 -2.5 0
165 3153 8 0.5 0
166 3161 8 0 0
167 3169 8 0 0
168 3177 8 0 0
169 3186 9.5 1.25 0
170 3195 9 -0.25 0
171 3204 9 0 0
172 3214 10.5 1.25 0
173 3224 10 -0.25 0
174 3234 10 0 0
175 3243 8.5 -1.25 0
176 3253 10.5 1.5 0
177 3262 8.5 -1.5 0
178 3271 9 0.25 0
179 3280 9 0 0
180 3288 7.5 -1.25 0
181 3296 8 0.25 0
182 3301 3.5 -3.75 0
183 3306 5 0.75 0
184 3314 9.5 3.75 0
185 3324 11 1.75 0
186 3332 7 -3 0
187 3340 8 0.5 0
188 3348 8 0 0
189 3360 14 5 0
190 3371 10.5 -2.25 0
191 3379 6.5 -3.5 0
192 3384 3.5 -3 0
193 3392 9.5 4.5 0
194 3402 11 1.75 0
195 3414 13 2 0
196 3424 9 -3 0
197 3433 8.5 -0.75 0
198 3441 7.5 -1 0
199 3450 9.5 1.5 0
200 3457 6 -2.75 0
201 3462 4 -2 0
202 3465 2 -2 0
203 3470 6 3 0
204 3478 9.5 3.25 0
205 3491 15.5 5.5 0
206 3504 13 -1.25 0
207 3514 8.5 -3.75 0
208 3523 8.5 -0.5 0
209 3532 9 0.25 0
210 3540 7.5 -1.25 0
211 3548 8 0.25 0
212 3554 5 -2.5 0
213 3557 1.5 -3.25 0
214 3562 6 3.25 0
215 3569 8 2 0
216 3569 -3.5 -9.25 0
217 3581 18 16.75 0
218 3590 7.5 -6.75 0
219 3596 4.5 -3 0
220 3598 0 -4.25 0
221 3602 5 3.5 0
222 3611 11.5 5.75 0
223 3625 16.5 5 0
224 3637 11 -3.75 0
225 3646 7.5 -3.25 0
226 3649 0 -6.75 0
227 3650 0 -1 0
228 3651 1 0.5 0
229 3657 8.5 6.25 0
230 3668 13.5 5 0
231 3685 20 6.25 0
232 3701 15.5 -2.75 0
233 3713 10 -4.75 0
234 3720 4.5 -5.25 0
235 3724 2.5 -2.5 0
236 3726 1 -1.75 0
237 3727 0.5 -0.75 0
238 3729 2.5 1.5 0
239 3731 2 -0.25 0
240 3737 8 5 0
241 3750 16.5 7.75 0
242 3769 22 5.75 0
243 3786 16 -4 0
244 3800 12.5 -3.25 0
245 3809 6.5 -5.5 0
246 3818 9 1.25 0
247 3824 4.5 -3.75 0
248 3828 3 -1.75 0
249 3832 4 0.5 0
250 3840 10 5 0
251 3851 12.5 2.75 0
252 3861 9.5 -2 0
253 3866 2.5 -6 0
254 3871 5 1.25 0
255 3880 11 5 0
256 3892 13.5 2.75 0
257 3903 10.5 -2 0
258 3909 3.5 -6 0
259 3911 0 -3.75 0
260 3912 0.5 -0.25 0
261 3917 7 5.25 0
262 3926 11 4 0
263 3942 19.5 7.75 0
264 3955 11.5 -5.5 0
265 3965 8.5 -3 0
266 3969 1 -6.75 0
267 3972 2.5 0.25 0
268 3977 6 2.75 0
269 3987 12.5 5.75 0
270 4003 19 6.25 0
271 4018 14.5 -2.75 0
272 4029 9 -4.75 0
273 4037 6.5 -2.75 0
274 4045 8 0.75 0
275 4052 6.5 -1.25 0
276 4058 5.5 -1 0
277 4062 3 -2.25 0
278 4064 1 -2 0
279 4069 6.5 4.25 0
280 4079 12.5 5.5 0
281 4093 16 3.75 0
282 4105 11 -3.5 0
283 4111 3 -7 0
284 4113 0 -3.5 0
285 4114 0.5 -0.25 0
286 4115 1 0.25 0
287 4117 2.5 1.25 0
288 4124 9.5 6 0
289 4138 17.5 7.5 0
290 4157 21.5 4.5 0
291 4172 13 -6.25 0
292 4182 7.5 -5.25 0
293 4190 7 -1.25 0
294 4201 12.5 4.25 0
295 4209 6.5 -4.5 0
296 4215 5 -1.75 0
297 4220 4.5 -0.75 0
298 4228 9.5 4 0
299 4240 14 4.25 0
300 4253 13.5 0.25 0
301 4264 10 -2.75 0
302 4272 6.5 -3.25 0
303 4278 5 -1.75 0
304 4281 1.5 -3.25 0
305 4286 6 3.25 0
306 4294 9.5 3.25 0
307 4308 17 6.75 0
308 4321 12.5 -2.75 0
309 4332 10 -2.25 0
310 4339 5 -4.5 0
311 4345 5.5 -0.25 0
312 4354 10.5 4 0
313 4366 13.5 3 0
314 4377 10.5 -2 0
315 4385 6.5 -3.5 0
316 4388 0.5 -5.5 0
317 4390 1.5 0 0
318 4394 5 2.75 0
319 4403 11.5 5.75 0
320 4417 16.5 5 0
321 4431 14 -1.25 0
322 4441 8 -5 0
323 4441 -5 -11.5 0
324 4447 9 10 0
325 4453 6 -1.5 0
326 4461 9 2.5 0
327 4473 14 4.5 0
328 4485 12 -1 0
329 4496 10.5 -1.25 0
330 4505 8 -2.25 0
331 4511 4.5 -3.25 0
332 4515 3 -1.75 0
333 4520 5.5 1.75 0
334 4528 9.5 3.5 0
335 4542 17 6.75 0
336 4556 14 -1.5 0
337 4568 11 -2.5 0
338 4577 7.5 -3.25 0
339 4584 6 -1.75 0
340 4587 1 -4.5 0
341 4589 1.5 -0.25 0
342 4590 0.5 -1 0
343 4592 2.5 1.5 0
344 4598 8 4.75 0
345 4611 16.5 7.75 0
346 4630 22 5.75 0
347 4647 16 -4 0
348 4660 11 -4.5 0
349 4666 2.5 -7.75 0
350 4670 3 -0.75 0
351 4676 7 3 0
352 4685 10.5 3.25 0
353 4699 16.5 5.5 0
354 4713 14 -1.25 0
355 4726 12.5 -1.25 0
356 4738 11.5 -1 0
357 4748 9 -2.25 0
358 4756 7 -2 0
359 4761 3.5 -3.25 0
360 4763 0.5 -3 0
361 4764 0.5 -0.5 0
362 4769 7 5.25 0
363 4780 14 6.5 0
364 4797 20 6 0
365 4809 9.5 -7.75 0
366 4817 6 -3.75 0
367 4822 3.5 -2.75 0
368 4830 9.5 4.5 0
369 4843 15.5 5.5 0
370 4857 14.5 0 0
371 4869 11 -2.75 0
372 4878 7.5 -3.25 0
373 4885 6 -1.75 0
374 4891 5.5 -0.75 0
375 4900 10.5 4 0
376 4913 15 4.25 0
377 4926 13 -1 0
378 4937 10 -2.5 0
379 4944 5 -4.5 0
380 4948 2.5 -2.75 0
381 4953 5.5 2 0
382 4962 11 4.75 0
383 4975 15 4 0
384 4988 13 -1 0
385 4999 10 -2.5 0
386 5006 5 -4.5 0
387 5010 2.5 -2.75 0
388 5017 8.5 4.5 0
389 5028 13 4.25 0
390 5045 20 6.5 0
391 5060 14 -4 0
392 5070 7.5 -5.75 0
393 5078 7 -1.25 0
394 5087 9.5 1.75 0
395 5102 18 7.25 0
396 5117 15 -1.5 0
397 5132 15 0 0
398 5144 10.5 -3.75 0
399 5156 12 0.75 0
400 5167 10.5 -1.25 0
401 5176 8 -2.25 0
402 5181 3 -4.5 0
403 5184 2 -1.5 0
404 5190 7.5 4.25 0
405 5203 16.5 8 0
406 5224 25 8.25 0
407 5243 18 -4.5 0
408 5260 16 -2 0
409 5274 12.5 -3.25 0
410 5285 9.5 -3 0
411 5293 6.5 -3 0
412 5301 8 0.75 0
413 5310 9.5 1.25 0
414 5324 16.5 6 0
415 5338 14 -1.25 0
416 5352 14 0 0
417 5365 12.5 -1.25 0
418 5381 17.5 4 0
419 5397 16 -0.75 0
420 5412 14.5 -1.25 0
421 5422 7.5 -6 0
422 5427 2.5 -5 0
423 5433 6.5 2.5 0
424 5445 15 7.25 0
425 5463 21 6 0
426 5481 18 -1.5 0
427 5496 13.5 -3.75 0
428 5508 10.5 -3 0
429 5520 12 0.75 0
430 5520 -6 -15 0
431 5533 19.5 19.25 0
432 5547 14.5 -2 0
433 5561 14 -0.25 0
434 5576 15.5 1.25 0
435 5590 13.5 -1.5 0
436 5604 14 0.25 0
437 5620 17 2.5 0
438 5636 16 -0.5 0
439 5652 16 0 0
440 5667 14.5 -1.25 0
441 5680 12 -2.25 0
442 5693 13 0.5 0
443 5705 11.5 -1.25 0
444 5718 13.5 1.5 0
445 5729 10 -2.75 0
446 5738 8 -2 0
447 5743 3 -4.5 0
448 5750 8 3.5 0
449 5762 14.5 5.75 0
450 5782 24 8.75 0
451 5801 18.5 -3.25 0
452 5819 17.5 -1 0
453 5835 15 -2.25 0
454 5851 16 0.5 0
455 5866 14.5 -1.25 0
456 5880 13.5 -1 0
457 5893 12.5 -1 0
458 5906 13 0.25 0
459 5920 14.5 1.25 0
460 5936 17 2.25 0
461 5952 16 -0.5 0
462 5966 13 -2.5 0
463 5979 12.5 -0.75 0
464 5993 14.5 1.5 0
465 6007 14 -0.25 0
466 6022 15.5 1.25 0
467 6038 16.5 1 0
468 6052 13 -2.75 0
469 6066 14 0.5 0
470 6080 14 0 0
471 6093 12.5 -1.25 0
472 6108 16 2.75 0
473 6122 13.5 -1.75 0
474 6137 15.5 1.5 0
475 6152 15 -0.25 0
476 6168 16.5 1.25 0
477 6182 13 -2.75 0
478 6192 8 -4.5 0
479 6202 10 1 0
480 6215 14.5 3.75 0
481 6233 20.5 5.5 0
482 6252 19.5 0 0
483 6269 16 -2.75 0
484 6284 14 -2 0
485 6298 13.5 -0.75 0
486 6313 15.5 1.5 0
487 6328 15 -0.25 0
488 6342 13.5 -1.25 0
489 6357 15.5 1.5 0
490 6372 15 -0.25 0
491 6388 16.5 1.25 0
492 6404 16 -0.25 0
493 6422 19 2.5 0
494 6438 15 -3 0
495 6452 13 -2 0
496 6461 6.5 -5.75 0
497 6470 9 1.25 0
498 6482 13.5 3.75 0
499 6499 19.5 5.5 0
500 6517 18.5 0 0
501 6533 15 -2.75 0
502 6548 14.5 -0.75 0
503 6562 13.5 -1 0
504 6576 14 0.25 0
505 6590 14 0 0
506 6603 12.5 -1.25 0
507 6614 10 -2.25 0
508 6623 8 -2 0
509 6635 13.5 4.25 0
510 6653 21 6.75 0
511 6671 18 -1.5 0
512 6688 16.5 -1.25 0
513 6703 14 -2.25 0
514 6717 13.5 -0.75 0
515 6730 12.5 -1 0
516 6740 8.5 -3.5 0
517 6746 4 -4.25 0
518 6754 9 3.5 0
519 6768 17 7 0
520 6792 29 11 0
521 6815 22.5 -3.75 0
522 6836 20 -2.25 0
523 6853 15 -4.5 0
524 6867 12.5 -2.75 0
525 6881 14 0.75 0
526 6894 12.5 -1.25 0
527 6907 13 0.25 0
528 6921 14.5 1.25 0
529 6934 12.5 -1.5 0
530 6944 8.5 -3.5 0
531 6953 8.5 -0.5 0
532 6966 15 5.25 0
533 6984 20.5 5.25 0
534 7005 22.5 2.5 0
535 7024 18 -3.25 0
536 7040 14.5 -3.25 0
537 7053 11.5 -3 0
538 7053 -6.5 -15.5 0
539 7062 13.5 14.5 0
540 7071 9 -2.25 0
541 7084 15 5 0
542 7102 20.5 5.25 0
543 7121 19.5 0 0
544 7138 16 -2.75 0
545 7152 12.5 -3.25 0
546 7166 14 0.75 0
547 7183 18.5 3.75 0
548 7200 17 -0.75 0
549 7217 17 0 0
550 7230 11 -5 0
551 7237 4 -6.5 0
552 7246 10 4 0
553 7259 15 4.5 0
554 7280 25 9 0
555 7301 21 -2 0
556 7319 16.5 -3.75 0
557 7331 9 -6.75 0
558 7341 9 -1 0
559 7350 8.5 -0.75 0
560 7362 13.5 4 0
561 7378 18 4.25 0
562 7392 13 -3.5 0
563 7404 11 -2 0
564 7418 15 3 0
565 7437 21.5 5.75 0
566 7457 20.5 0 0
567 7474 15.5 -4 0
568 7489 14 -1.75 0
569 7506 18 3 0
570 7523 17 -0.5 0
571 7540 17 0 0
572 7552 9.5 -6.25 0
573 7559 4.5 -5 0
574 7563 2.5 -2.5 0
575 7565 1 -1.75 0
576 7575 14 10.5 0
577 7593 22 8 0
578 7622 34.5 11.75 0
579 7647 23 -7.75 0
580 7668 19 -4 0
581 7683 12 -6.5 0
582 7699 16.5 2.75 0
583 7714 14.5 -1.5 0
584 7729 15 0.25 0
585 7742 12 -2.5 0
586 7751 7 -4.5 0
587 7757 4.5 -2.75 0
588 7760 1.5 -3 0
589 7769 12 8.25 0
590 7787 22.5 9.75 0
591 7814 31.5 9 0
592 7835 18 -9.75 0
593 7847 7.5 -9.75 0
594 7855 6 -2.75 0
595 7868 15.5 7.25 0
596 7889 25 8.75 0
597 7910 21 -2 0
598 7928 16.5 -3.75 0
599 7943 13.5 -3 0
600 7960 18 3.25 0
